Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
0,32,34,0,357,0,0,13,0,0,23,0,0,0,0,0
0,22,53,0,286,0,0,92,0,0,17,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,6,0,41,189,0,0,0,0,0,0,0,0,0,0
104,98,23,0,270,438,0,0,0,0,7,0,0,0,0,0
222,153,42,0,308,517,0,0,0,0,25,0,0,0,0,0
213,170,56,0,451,565,0,0,0,0,12,0,0,0,0,0
126,132,58,0,428,543,0,0,0,0,11,0,0,0,0,0
13,38,21,0,333,321,0,0,0,0,9,0,0,0,0,0
0,5,36,0,135,6,0,3,0,0,36,0,0,0,0,0
0,0,36,0,0,0,0,101,0,0,65,0,0,0,0,0
0,0,13,0,0,0,0,9,0,0,48,0,0,0,0,0
0,0,0,0,0,10,0,0,0,0,18,0,0,0,0,0
113,114,45,0,58,365,0,0,0,0,27,0,0,0,0,0
196,182,59,0,208,459,0,0,0,0,31,0,0,0,26,0
200,221,79,0,402,510,0,0,0,0,28,0,0,0,0,0
162,186,85,0,408,519,0,3,0,0,26,0,0,0,0,0
79,59,39,0,360,410,0,0,0,0,23,0,0,0,0,0
0,11,40,0,187,112,0,0,0,0,39,0,0,0,0,0
0,0,0,0,133,0,0,11,0,0,45,0,0,0,0,0
0,0,31,0,0,0,0,51,0,0,67,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
0,36,37,0,28,198,0,0,0,0,21,0,0,0,0,0
101,98,57,0,0,237,0,0,0,0,128,0,0,0,268,0
230,132,64,0,9,399,0,0,0,0,182,0,0,0,187,0
275,160,100,0,265,479,0,0,0,0,168,0,0,0,0,0
139,88,80,0,331,480,0,0,0,0,42,0,0,0,0,0
26,7,68,0,180,234,0,0,0,0,0,0,0,0,0,0
0,0,58,0,0,0,0,33,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,23,0,0,41,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
111,66,23,0,116,276,0,0,0,45,10,0,0,0,0,0
226,113,18,0,272,416,0,0,0,39,11,0,0,0,0,0
240,155,15,0,385,461,0,0,0,12,7,0,0,0,0,0
203,140,29,0,374,492,0,0,0,14,11,0,0,0,0,0
78,31,14,0,324,337,0,0,0,29,26,0,0,0,0,0
0,0,0,0,249,147,0,0,0,0,36,0,0,0,0,0
0,0,0,0,0,0,0,30,0,0,56,0,0,0,0,0
0,0,0,0,0,0,0,56,0,0,51,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
0,12,0,0,31,185,0,0,0,0,1,0,0,0,0,0
168,107,0,0,176,377,0,0,0,0,6,0,0,0,1,0
241,158,2,0,293,439,0,0,0,0,15,0,0,0,66,0
270,193,24,0,431,499,0,0,0,0,10,0,0,0,32,0
122,105,7,0,410,470,0,0,0,0,25,0,0,0,0,0
36,19,0,0,273,278,0,0,0,0,19,0,0,0,0,0
0,0,0,0,227,87,0,0,0,0,44,0,0,0,0,0
0,0,0,0,0,0,0,51,0,0,73,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,95,0,0,16,287,0,0,0,0,0,0,0,0,44,0
331,192,0,0,90,434,0,0,0,0,0,0,0,0,175,0
328,216,0,0,283,479,0,0,0,0,0,0,0,0,35,0
332,243,17,0,355,507,0,0,0,0,0,0,0,0,66,0
613,72,0,0,232,416,0,0,0,0,0,0,0,0,0,0
