Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
441,418,186,0,762,643,648,202,26,134,97,0,0,0,0,0
442,461,209,0,759,618,663,194,24,117,132,0,0,0,0,0
456,481,223,0,762,632,664,188,20,108,137,0,0,0,0,0
471,481,196,0,755,643,638,155,20,108,151,0,0,0,0,0
501,508,231,0,771,665,659,174,19,92,149,0,0,0,0,0
520,520,213,0,771,681,632,130,16,75,127,0,0,0,0,0
527,533,242,0,770,664,647,146,18,72,140,0,0,0,0,0
529,537,246,0,774,668,646,124,18,66,120,0,0,0,0,0
523,524,201,0,780,676,626,79,3,33,62,0,0,0,0,0
514,514,219,0,782,664,640,107,11,23,67,0,0,0,0,0
514,502,193,0,782,678,627,93,16,16,59,0,0,0,0,0
522,520,212,0,783,678,626,90,14,18,68,0,0,0,0,0
528,530,217,0,783,677,623,76,15,17,75,0,0,0,0,0
529,539,224,0,782,669,626,82,13,16,80,0,0,0,0,0
531,544,229,0,783,672,621,77,7,11,80,0,0,0,0,0
537,554,241,0,783,666,622,91,7,13,100,0,0,0,0,0
536,557,259,0,782,653,627,96,5,11,103,0,0,0,0,0
542,568,255,0,780,644,624,85,0,10,122,0,0,0,0,0
544,574,270,0,781,642,625,85,0,2,121,0,0,0,0,0
544,575,261,0,781,643,615,66,0,0,108,0,0,0,0,0
548,590,313,0,774,593,622,100,0,2,143,0,0,0,47,0
550,593,314,0,775,615,618,87,0,0,129,0,0,0,30,0
550,593,304,0,778,626,612,64,0,0,120,0,0,0,11,0
553,591,295,0,779,638,601,53,0,0,103,0,0,0,2,0
561,599,312,0,778,641,604,57,0,0,114,0,0,0,38,0
559,599,311,0,775,637,595,60,0,0,113,0,0,0,38,0
558,600,308,0,778,641,594,62,0,0,110,0,0,0,31,0
559,598,304,0,778,643,591,52,0,0,102,0,0,0,11,0
564,602,310,0,779,633,598,59,0,0,99,0,0,0,12,0
568,605,311,0,777,628,601,58,0,0,97,0,0,0,19,0
566,605,315,0,779,630,604,59,0,0,93,0,0,0,19,0
565,607,313,0,781,625,603,57,0,0,92,0,0,0,17,0
564,608,317,0,781,615,606,59,0,0,92,0,0,0,19,0
553,609,320,0,782,577,616,79,0,0,81,0,0,0,16,0
556,608,311,0,783,601,608,59,0,0,71,0,0,0,8,0
560,610,315,0,784,609,612,71,0,0,70,0,0,0,8,0
551,610,313,0,786,599,614,54,0,0,63,0,0,0,0,0
553,610,313,0,785,600,612,52,0,0,64,0,0,0,0,0
558,613,309,0,785,604,609,50,0,0,68,0,0,0,0,0
538,593,275,0,789,626,608,43,0,0,38,0,0,0,0,0
548,558,213,0,793,689,559,0,0,0,8,0,0,0,0,0
554,551,211,0,785,696,540,0,0,0,3,0,0,0,0,0
543,578,264,0,794,619,586,46,0,0,34,0,0,0,0,0
547,574,236,0,797,644,564,25,0,0,17,0,0,0,0,0
528,594,304,0,796,520,604,75,0,0,51,0,0,0,0,0
547,600,295,0,788,537,586,50,0,0,55,0,0,0,0,0
560,601,284,0,789,570,557,37,0,0,50,0,0,0,0,0
569,615,302,0,783,554,574,38,0,0,59,0,0,0,0,0
584,618,303,0,782,573,575,42,0,0,59,0,0,0,0,0
585,624,311,0,783,559,583,41,0,0,60,0,0,0,0,0
584,625,308,0,785,561,582,39,0,0,61,0,0,0,0,0
581,625,311,0,785,551,584,42,0,0,63,0,0,0,0,0
577,623,307,0,787,556,580,37,0,0,58,0,0,0,0,0
575,625,312,0,786,540,582,40,0,0,66,0,0,0,0,0
576,627,311,0,785,549,579,36,0,0,77,0,0,0,0,0
