Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
611,455,249,0,687,710,611,460,364,0,3,0,1,177,0,0
615,467,272,0,672,697,601,467,358,0,8,0,57,231,0,0
605,455,237,0,676,695,610,470,339,0,5,0,26,202,0,0
602,450,243,0,680,695,624,482,338,0,5,0,25,214,0,0
587,460,269,0,671,672,637,502,327,0,9,0,71,225,0,0
586,459,263,0,669,667,641,512,322,0,8,0,67,211,0,0
587,473,279,0,680,678,654,528,314,0,5,0,54,182,0,0
586,465,261,0,666,664,645,514,314,0,7,0,75,239,0,0
584,457,247,0,663,664,635,507,315,0,7,0,87,252,0,0
592,449,201,0,683,689,642,495,309,0,0,0,35,212,0,0
593,446,202,0,666,677,616,475,288,0,5,0,68,223,0,0
616,470,201,0,696,708,640,488,329,0,6,0,64,241,0,0
634,475,209,0,709,725,648,487,334,0,8,0,95,287,0,0
622,474,225,0,696,709,643,493,291,0,8,0,122,295,0,0
603,449,201,0,675,686,623,481,274,0,6,0,104,262,0,0
588,371,150,0,697,702,651,492,246,0,0,0,0,200,0,0
568,363,166,0,689,685,653,498,226,0,0,0,2,222,0,0
515,353,172,0,651,637,643,511,202,0,0,0,2,188,0,0
518,348,143,0,671,659,656,524,227,0,0,0,0,160,0,0
544,390,201,0,670,655,660,527,252,0,0,0,29,216,0,0
566,414,189,0,677,672,654,508,268,0,0,0,19,223,0,0
578,378,102,0,694,700,645,454,255,0,0,0,0,199,0,0
576,408,148,0,689,688,655,495,253,0,0,0,14,228,0,0
592,417,117,0,705,708,663,493,260,0,0,0,0,224,0,0
604,416,128,0,718,723,677,502,261,0,0,0,2,252,0,0
599,429,157,0,701,705,664,504,234,0,0,0,48,271,0,0
588,432,218,0,686,679,664,522,240,0,0,0,85,288,0,0
576,423,189,0,702,693,687,535,221,0,0,0,21,244,0,0
564,333,114,0,704,698,685,526,212,0,0,0,0,240,0,0
544,318,118,0,702,691,690,538,150,0,0,0,0,216,0,0
540,302,98,0,708,702,692,535,139,0,0,0,0,160,0,0
545,357,141,0,707,692,698,541,146,0,0,0,0,170,0,0
539,355,183,0,688,665,692,544,153,0,0,0,3,221,0,0
556,360,140,0,700,693,677,506,146,0,0,0,0,207,0,0
560,344,118,0,703,700,670,488,144,0,0,0,0,194,0,0
549,361,135,0,688,686,660,503,122,0,0,0,0,185,0,0
589,387,97,0,712,723,660,462,153,0,0,0,0,186,0,0
622,406,118,0,733,750,674,469,165,0,0,0,0,240,0,0
624,438,155,0,721,732,672,473,154,0,0,0,28,267,0,0
604,434,178,0,699,700,660,482,125,0,0,0,65,285,0,0
590,390,153,0,707,705,671,486,126,0,0,0,10,268,0,0
579,396,177,0,707,699,680,501,114,0,0,0,24,266,0,0
549,286,130,0,710,706,673,479,106,0,0,0,0,206,0,0
505,271,103,0,681,676,645,483,62,0,0,0,0,141,0,0
511,340,178,0,682,653,670,516,84,0,0,0,0,175,0,0
534,403,246,0,672,633,677,523,134,0,0,0,69,245,0,0
568,407,176,0,699,684,671,468,126,0,0,0,12,237,0,0
563,383,159,0,687,678,651,459,104,0,0,0,10,240,0,0
564,381,160,0,678,675,647,471,102,0,0,0,9,241,0,0
572,365,130,0,704,699,668,483,125,0,0,0,0,226,0,0
572,337,128,0,721,718,687,490,133,0,0,0,0,252,0,0
580,390,169,0,705,701,670,483,117,0,0,0,0,253,0,0
558,393,196,0,682,669,664,494,100,0,0,0,45,270,0,0
561,370,191,0,697,686,669,486,114,0,0,0,8,283,0,0
554,345,201,0,702,687,678,492,80,0,0,0,16,299,0,0
