Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
575,391,202,0,656,681,605,393,124,0,61,11,148,287,9,0
582,383,163,0,681,705,614,392,110,0,49,0,64,260,0,0
579,382,175,0,679,700,614,392,98,0,59,2,94,270,0,0
575,344,124,0,690,708,617,385,81,0,33,0,30,241,0,0
552,348,156,0,682,689,622,411,60,0,40,0,46,235,0,0
548,385,210,0,674,675,625,430,41,0,56,13,97,255,0,0
548,359,164,0,684,690,625,415,36,0,37,0,44,238,0,0
545,362,172,0,681,687,623,420,40,0,42,1,51,233,0,0
557,377,199,0,688,694,627,419,55,0,49,4,80,256,0,0
568,357,129,0,692,712,614,335,72,0,24,0,34,229,0,0
561,325,103,0,685,711,598,331,50,0,19,0,14,219,0,0
554,341,118,0,670,695,592,342,37,0,26,0,46,233,0,0
568,330,78,0,679,712,589,311,47,0,27,0,38,243,0,0
576,339,73,0,686,723,590,309,46,0,24,0,28,245,0,0
593,354,82,0,708,745,605,334,62,0,25,0,42,279,0,0
601,357,86,0,694,736,590,288,67,0,33,0,75,317,0,0
590,375,108,0,685,717,594,323,33,0,44,0,104,324,0,0
568,376,134,0,680,698,606,358,30,0,42,0,90,310,0,0
553,314,106,0,695,709,615,366,17,0,19,0,28,253,0,0
534,264,65,0,704,717,623,365,15,0,12,0,0,207,0,0
511,255,73,0,684,692,613,361,8,0,15,0,0,182,0,0
502,233,73,0,680,701,605,361,0,0,9,0,0,139,0,0
510,295,110,0,680,688,610,377,21,0,19,0,0,151,0,0
539,365,166,0,687,692,617,371,38,0,37,0,49,207,0,0
552,395,194,0,692,696,624,381,52,0,48,0,82,262,0,0
558,373,130,0,695,711,615,354,40,0,36,0,41,241,0,0
558,374,144,0,682,701,607,355,31,0,47,0,57,245,0,0
564,337,70,0,690,719,595,311,25,0,28,0,11,213,0,0
570,277,21,0,704,742,579,264,20,0,14,0,0,166,0,0
584,285,29,0,731,766,606,314,33,0,17,0,0,204,0,0
590,289,35,0,715,755,585,256,26,0,19,0,3,243,0,0
584,332,80,0,693,727,587,292,16,0,32,0,65,276,0,0
568,320,72,0,700,723,597,318,14,0,24,0,26,233,0,0
562,292,61,0,703,724,601,315,18,0,18,0,19,245,0,0
561,264,43,0,713,735,607,311,13,0,11,0,0,234,0,0
530,240,53,0,694,712,599,308,0,0,9,0,0,234,0,0
538,199,32,0,701,736,587,276,0,0,0,0,0,175,0,0
532,283,78,0,694,711,598,325,3,0,12,0,0,171,0,0
546,333,118,0,698,700,615,341,15,0,28,0,90,261,0,0
566,359,117,0,704,717,611,300,26,0,27,0,74,272,0,0
567,322,80,0,707,729,598,281,13,0,14,0,29,245,0,0
565,313,78,0,690,719,582,264,5,0,18,0,47,257,0,0
571,315,62,0,684,724,569,245,5,0,19,0,33,272,0,0
592,276,27,0,694,748,530,156,5,0,17,0,24,291,0,0
605,253,16,0,722,776,551,161,16,0,11,0,0,297,0,0
605,288,38,0,704,758,555,192,13,0,16,0,74,336,0,0
598,334,82,0,696,737,571,241,13,0,25,0,144,353,0,0
571,325,83,0,696,721,581,281,13,0,21,0,83,311,0,0
564,319,85,0,699,716,592,297,11,0,16,0,75,318,0,0
561,228,34,0,711,737,589,255,1,0,0,0,0,262,0,0
540,255,47,0,711,739,587,267,0,0,0,0,0,243,0,0
519,260,79,0,656,706,559,244,0,0,0,0,4,228,0,0
496,298,128,0,643,669,577,322,0,0,4,0,39,192,0,0
545,369,157,0,673,677,609,338,13,0,39,2,185,323,0,0
579,394,148,0,687,707,597,290,19,0,46,6,197,346,0,0
578,298,35,0,699,735,568,179,10,0,0,0,28,264,0,0
568,300,49,0,683,719,565,223,10,0,7,0,34,268,0,0
569,266,33,0,686,723,562,207,7,0,5,0,23,292,0,0
583,299,34,0,688,741,543,161,4,0,2,0,8,264,0,0
609,304,24,0,711,772,547,140,4,0,5,0,10,301,0,0
609,387,99,0,718,756,594,282,12,0,27,0,117,356,0,0
614,393,93,0,689,744,581,244,10,0,36,0,180,378,0,0
