Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
0,0,0,0,0,0,0,0,0,541,502,442,0,0,0,0
0,0,0,0,0,0,0,0,0,559,511,449,0,0,0,0
0,0,0,0,0,0,0,0,0,563,514,452,0,0,0,0
0,0,0,0,0,0,0,0,0,569,505,447,0,0,0,0
0,0,0,0,0,0,0,0,0,573,504,453,0,0,0,0
0,0,0,0,0,0,0,0,0,573,521,457,0,0,0,0
0,0,0,0,0,0,0,0,0,593,503,470,0,0,0,0
0,0,0,0,0,0,0,0,0,568,440,444,0,0,0,0
0,0,0,25,0,0,0,0,0,478,414,395,0,0,0,0
0,0,81,82,0,0,0,0,0,450,386,364,0,0,0,0
0,0,109,71,0,0,0,0,0,454,422,377,0,0,0,0
0,0,0,16,0,0,0,0,0,460,430,376,0,0,0,0
0,0,0,0,0,0,0,0,0,475,478,409,0,0,0,0
0,0,0,0,0,0,0,0,0,517,498,428,0,0,0,0
0,0,0,0,0,0,0,0,0,544,505,454,0,0,0,0
0,0,0,0,0,0,0,0,0,553,529,454,0,0,0,0
0,0,0,0,0,0,0,0,0,569,533,464,0,0,0,0
0,0,0,0,0,0,0,0,0,570,537,471,0,0,0,0
0,0,0,0,0,0,0,0,0,522,481,450,0,0,0,0
0,0,0,29,0,0,0,0,0,506,485,405,0,0,0,0
0,0,39,50,0,0,0,0,0,481,425,369,0,0,0,0
0,0,148,78,0,0,0,0,0,443,444,368,0,0,0,0
0,0,129,58,0,0,0,0,0,445,434,363,0,0,0,0
0,0,22,43,0,0,0,0,0,404,372,360,0,0,0,0
0,0,0,12,0,0,0,0,0,422,439,385,0,0,0,0
0,0,0,0,0,0,0,0,0,468,505,442,0,0,0,0
0,0,0,23,0,23,0,0,0,483,500,459,0,0,0,0
0,0,0,0,0,0,0,0,0,504,505,473,0,0,0,0
