Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
399,487,187,0,478,203,517,142,0,0,195,0,0,0,0,0
393,475,168,0,502,247,520,129,0,0,170,0,0,0,0,0
396,476,161,0,516,277,520,115,0,0,165,0,0,0,0,0
395,470,144,0,526,304,516,103,0,0,153,0,0,0,0,0
398,475,150,0,534,326,519,104,0,0,156,0,0,0,0,0
396,473,137,0,538,336,523,106,0,0,146,0,0,0,0,0
334,382,39,0,503,362,434,15,0,0,86,0,0,0,0,0
67,22,0,0,1,138,0,0,0,0,73,0,0,0,0,0
186,223,50,0,356,433,212,0,0,0,88,0,0,0,0,0
216,267,111,0,279,298,275,0,0,0,152,0,0,0,0,0
255,343,71,0,503,530,302,0,0,0,97,0,0,0,0,0
178,248,28,0,445,506,146,0,0,0,80,0,0,0,0,0
76,61,0,0,211,281,1,0,0,0,51,0,0,0,0,0
83,93,23,0,147,211,32,0,0,0,93,0,0,0,0,0
142,184,98,0,262,271,213,0,0,0,129,0,0,0,0,0
300,393,195,0,445,390,397,57,0,0,177,0,2,0,0,0
326,411,249,4,367,289,373,131,0,0,210,0,101,0,0,0
300,350,264,23,219,213,250,44,0,0,218,0,154,0,110,0
95,39,159,12,0,7,0,0,0,0,223,0,166,0,150,0
9,0,37,0,0,0,0,0,0,0,171,0,91,0,4,0
145,163,121,0,84,154,108,0,0,0,148,0,5,0,0,0
275,351,150,0,358,395,340,37,0,0,156,0,0,0,0,0
294,380,169,0,423,456,357,57,0,0,162,0,0,0,0,0
224,310,110,0,427,464,264,20,0,0,142,0,0,0,0,0
120,124,44,0,174,249,48,0,0,0,133,0,0,0,0,0
58,51,29,0,35,124,0,0,0,0,128,0,0,0,0,0
106,116,31,0,185,286,86,0,0,0,108,0,0,0,0,0
270,331,107,0,361,410,346,33,0,0,154,0,0,0,0,0
277,336,134,0,420,437,378,57,0,0,152,0,0,0,0,0
218,302,97,0,461,487,327,26,0,0,132,0,0,0,0,0
182,225,45,0,375,453,95,0,0,0,134,0,0,0,0,0
98,106,39,0,144,231,11,0,0,0,124,0,0,0,0,0
87,92,29,0,103,208,25,0,0,0,119,0,0,0,0,0
285,349,106,0,396,473,337,14,0,0,153,0,0,0,0,0
293,375,131,0,416,459,373,41,0,0,164,0,0,0,0,0
195,284,79,0,418,470,295,21,0,0,133,0,0,0,0,0
169,208,42,0,357,468,93,0,0,0,129,0,0,0,0,0
127,143,51,0,204,310,19,0,0,0,135,0,0,0,0,0
72,52,56,0,17,113,0,0,0,0,137,0,0,0,0,0
155,149,80,0,100,193,138,0,0,0,160,0,0,0,0,0
333,425,160,0,504,568,396,33,0,0,172,0,0,0,0,0
258,365,108,0,511,561,350,35,0,0,139,0,0,0,0,0
185,226,43,0,338,470,85,0,0,0,128,0,0,0,0,0
131,133,30,0,223,351,2,0,0,0,122,0,0,0,0,0
88,89,35,0,111,212,0,0,0,0,119,0,0,0,0,0
126,158,41,0,254,348,123,0,0,0,116,0,0,0,0,0
296,426,161,0,476,507,412,79,0,0,169,0,0,0,0,0
272,400,170,0,493,502,401,92,0,0,157,0,0,0,0,0
188,270,84,0,434,483,239,1,0,0,131,0,0,0,0,0
133,177,36,0,346,416,45,0,0,0,110,0,0,0,0,0
78,70,25,0,116,228,0,0,0,0,109,0,0,0,0,0
62,53,21,0,77,182,0,0,0,0,110,0,0,0,0,0
158,187,55,0,256,400,199,0,0,0,120,0,0,0,0,0
588,380,141,0,403,471,345,31,0,0,161,0,0,0,0,0
271,397,149,0,526,562,407,68,0,0,140,0,0,0,0,0
