Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
0,0,0,0,150,275,43,0,0,0,0,0,0,0,0,0
0,0,0,0,276,395,125,0,0,0,0,0,0,0,0,0
0,0,0,0,368,461,166,0,0,0,0,0,0,0,0,0
8,0,0,0,517,541,288,0,0,0,0,0,0,0,0,0
168,0,0,0,603,603,402,0,0,0,18,0,0,0,0,0
176,0,0,0,600,603,404,0,0,0,28,0,0,0,0,0
97,0,0,0,439,492,296,0,0,0,51,0,21,0,0,0
0,0,0,0,0,84,30,0,0,0,26,0,0,0,3,0
0,0,0,0,145,301,37,0,0,0,0,0,0,0,0,0
0,0,0,0,49,184,18,0,0,0,0,0,0,0,0,0
0,0,0,0,241,360,90,0,0,0,0,0,0,0,0,0
0,0,0,0,329,382,203,0,0,0,0,0,0,0,0,0
1,0,0,0,467,507,266,0,0,0,0,0,0,0,0,0
83,0,0,0,593,608,326,0,0,0,0,0,0,0,0,0
155,0,0,0,609,618,361,0,0,0,11,0,0,0,0,0
63,0,0,0,518,530,375,0,0,0,12,0,0,0,0,0
0,0,0,0,154,289,105,0,0,0,16,0,0,0,0,0
0,0,0,0,203,321,60,0,0,0,0,0,0,0,0,0
0,0,0,0,87,175,34,0,0,0,0,0,0,0,0,0
0,0,0,0,257,323,140,0,0,0,0,0,0,0,0,0
0,0,0,0,340,407,190,0,0,0,0,0,0,0,0,0
0,0,0,0,478,497,300,0,0,0,0,0,0,0,0,0
23,0,0,0,538,544,320,0,0,0,0,0,0,0,0,0
74,0,0,0,544,565,311,0,0,0,0,0,0,0,0,0
7,0,0,0,244,326,152,0,0,0,26,0,0,0,0,0
0,0,0,0,191,254,153,0,0,0,6,0,0,0,0,0
0,0,0,0,79,156,26,0,0,0,0,0,0,0,0,0
0,0,0,0,56,129,10,0,0,0,0,0,0,0,0,0
0,0,0,0,214,314,13,0,0,0,0,0,0,0,0,0
0,0,0,0,260,334,132,0,0,0,0,0,0,0,0,0
0,0,0,0,325,363,198,0,0,0,0,0,0,0,0,0
0,0,0,0,449,465,256,0,0,0,0,0,0,0,0,0
16,0,0,0,486,502,266,0,0,0,0,0,0,0,0,0
0,0,0,0,397,447,202,0,0,0,0,0,0,0,0,0
0,0,0,0,359,419,206,0,0,0,0,0,0,0,0,0
0,0,0,0,144,268,73,0,0,0,0,0,0,0,0,0
0,0,0,0,56,131,15,0,0,0,0,0,0,0,0,0
0,0,0,0,95,137,23,0,0,0,0,0,0,0,0,0
0,0,0,0,191,267,98,0,0,0,0,0,0,0,0,0
0,0,0,0,351,397,195,0,0,0,0,0,0,0,0,0
0,0,0,0,474,467,293,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,145,217,39,0,0,0,0,0,0,0,0,0
0,0,0,0,73,156,13,0,0,0,0,0,0,0,0,0
0,0,0,0,4,65,0,0,0,0,0,0,0,0,0,0
0,0,0,0,224,296,35,0,0,0,0,0,0,0,0,0
0,0,0,0,296,378,94,0,0,0,0,0,0,0,0,0
0,0,0,0,432,448,182,0,0,0,0,0,0,0,0,0
52,0,0,0,504,511,231,0,0,0,0,0,0,0,0,0
63,0,0,0,457,478,176,0,0,0,0,0,0,0,0,0
0,0,0,0,450,479,165,0,0,0,0,0,0,0,0,0
0,0,0,0,295,319,131,0,0,0,0,0,0,0,0,0
0,0,0,0,251,312,89,0,0,0,0,0,0,0,0,0
0,0,0,0,122,215,19,0,0,0,0,0,0,0,0,0
0,0,0,0,157,220,51,0,0,0,0,0,0,0,0,0
0,0,0,0,307,377,72,0,0,0,0,0,0,0,0,0
0,0,0,0,345,445,67,0,0,0,0,0,0,0,0,0
13,0,0,0,454,526,78,0,0,0,0,0,0,0,0,0
111,0,0,0,515,557,165,0,0,0,0,0,0,0,0,0
66,0,0,0,489,540,149,0,0,0,0,0,0,0,0,0
0,0,0,0,416,470,154,0,0,0,0,0,0,0,0,0
0,0,0,0,307,375,98,0,0,0,0,0,0,0,0,0
0,0,0,0,158,256,33,0,0,0,0,0,0,0,0,0
0,0,0,0,75,146,18,0,0,0,0,0,0,0,0,0
0,0,0,0,142,177,70,0,0,0,0,0,0,0,0,0
0,0,0,0,338,386,168,0,0,0,0,0,0,0,0,0
0,0,0,0,431,467,216,0,0,0,0,0,0,0,0,0
0,0,0,0,500,526,206,0,0,0,0,0,0,0,0,0
56,0,0,0,551,575,250,0,0,0,0,0,0,0,0,0
17,0,0,0,460,516,196,0,0,0,0,0,0,0,0,0
0,0,0,0,359,414,195,0,0,0,0,0,0,0,0,0
0,0,0,0,337,420,126,0,0,0,0,0,0,0,0,0
0,0,0,0,162,261,47,0,0,0,0,0,0,0,0,0
0,0,0,0,186,355,21,0,0,0,0,0,0,0,0,0
0,0,0,0,236,410,17,0,0,0,0,0,0,0,0,0
0,0,0,0,354,500,52,0,0,0,0,0,0,0,0,0
0,0,0,0,428,522,194,0,0,0,0,0,0,0,0,0
0,0,0,0,479,504,250,0,0,0,0,0,0,0,0,0
67,0,0,0,555,573,294,0,0,0,0,0,0,0,0,0
59,0,0,0,518,558,276,0,0,0,0,0,0,0,0,0
39,0,0,0,426,483,253,0,0,0,0,0,0,0,0,0
0,0,0,0,289,377,173,0,0,0,0,0,0,0,0,0
0,0,0,0,182,273,76,0,0,0,0,0,0,0,0,0
0,0,0,0,128,280,25,0,0,0,0,0,0,0,0,0
0,0,0,0,242,367,63,0,0,0,0,0,0,0,0,0
0,0,0,0,347,463,107,0,0,0,0,0,0,0,0,0
0,0,0,0,433,494,220,0,0,0,0,0,0,0,0,0
4,0,0,0,526,563,281,0,0,0,0,0,0,0,0,0
87,0,0,0,564,603,273,0,0,0,0,0,0,0,0,0
85,0,0,0,506,568,233,0,0,0,0,0,0,0,0,0
46,0,0,0,373,467,158,0,0,0,0,0,0,0,0,0
12,0,0,0,198,353,49,0,0,0,0,0,0,0,0,0
0,0,0,0,151,308,23,0,0,0,0,0,0,0,0,0
0,0,0,0,174,305,19,0,0,0,0,0,0,0,0,0
0,0,0,0,194,349,15,0,0,0,0,0,0,0,0,0
0,0,0,0,329,450,91,0,0,0,0,0,0,0,0,0
0,0,0,0,411,497,163,0,0,0,0,0,0,0,0,0
0,0,0,0,464,550,172,0,0,0,0,0,0,0,0,0
28,0,0,0,523,582,241,0,0,0,0,0,0,0,0,0
44,0,0,0,495,556,260,0,0,0,0,0,0,0,0,0
0,0,0,0,436,487,291,0,0,0,0,0,0,0,0,0
0,0,0,0,235,350,143,0,0,0,0,0,0,0,0,0
0,0,0,0,146,289,20,0,0,0,0,0,0,0,0,0
0,0,0,0,120,271,20,0,0,0,0,0,0,0,0,0
0,0,0,0,170,286,25,0,0,0,0,0,0,0,0,0
0,0,0,0,284,407,96,0,0,0,0,0,0,0,0,0
0,0,0,0,401,448,212,0,0,0,0,0,0,0,0,0
22,0,0,0,519,555,233,0,0,0,0,0,0,0,0,0
108,0,0,0,563,590,273,0,0,0,0,0,0,0,0,0
113,0,0,0,483,542,179,0,0,0,0,0,0,0,0,0
42,0,0,0,355,393,184,0,0,0,0,0,0,0,0,0
0,0,0,0,259,331,103,0,0,0,0,0,0,0,0,0
0,0,0,0,164,326,24,0,0,0,0,0,0,0,0,0
0,0,0,0,142,224,22,0,0,0,0,0,0,0,0,0
0,0,0,0,222,317,18,0,0,0,0,0,0,0,0,0
0,0,0,0,323,400,88,0,0,0,0,0,0,0,0,0
0,0,0,0,418,475,179,0,0,0,0,0,0,0,0,0
0,0,0,0,531,557,241,0,0,0,0,0,0,0,0,0
91,0,0,0,561,596,232,0,0,0,0,0,0,0,0,0
27,0,0,0,491,530,192,0,0,0,0,0,0,0,0,0
0,0,0,0,326,379,148,0,0,0,2,0,0,0,0,0
0,0,0,0,215,315,38,0,0,0,0,0,0,0,0,0
0,0,0,0,170,283,20,0,0,0,0,0,0,0,0,0
0,0,0,0,135,275,2,0,0,0,0,0,0,0,0,0
0,0,0,0,293,418,8,0,0,0,0,0,0,0,0,0
0,0,0,0,386,463,167,0,0,0,0,0,0,0,0,0
0,0,0,0,439,521,182,0,0,0,0,0,0,0,0,0
0,0,0,0,555,597,274,0,0,0,0,0,0,0,0,0
6,0,0,0,517,571,265,0,0,0,0,0,0,0,0,0
0,0,0,0,450,500,245,0,0,0,0,0,0,0,0,0
0,0,0,0,391,447,185,0,0,0,0,0,0,0,0,0
0,0,0,0,312,440,66,0,0,0,0,0,0,0,0,0
0,0,0,0,170,321,17,0,0,0,0,0,0,0,0,0
0,0,0,0,228,369,2,0,0,0,0,0,0,0,0,0
0,0,0,0,368,497,71,0,0,0,0,0,0,0,0,0
0,0,0,0,383,472,178,0,0,0,0,0,0,0,0,0
0,0,0,0,493,550,251,0,0,0,0,0,0,0,0,0
29,0,0,0,537,606,236,0,0,0,0,0,0,0,0,0
