Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
341,137,26,0,704,592,0,230,0,0,45,0,0,0,0,0
283,49,0,0,638,568,0,120,0,0,13,0,0,0,0,0
170,15,0,0,572,505,0,135,0,0,6,0,0,0,0,0
121,5,0,0,458,424,0,123,0,0,15,0,0,0,0,0
153,16,0,0,480,428,0,149,0,0,38,0,0,0,0,0
182,16,0,0,550,536,0,118,0,0,12,0,0,0,0,0
164,0,0,0,573,566,0,69,0,0,0,0,0,0,0,0
185,0,0,0,591,575,0,85,0,0,0,0,0,0,0,0
237,13,0,0,603,563,0,116,0,0,5,0,0,0,0,0
163,4,0,0,528,534,0,114,0,0,7,0,0,0,0,0
159,0,0,0,599,560,0,98,0,0,0,0,0,0,0,0
253,24,0,0,610,599,0,114,0,0,33,0,0,0,0,0
235,9,0,0,582,597,0,71,0,0,0,0,0,0,0,0
80,0,0,0,394,452,0,78,0,0,0,0,0,0,0,0
94,0,0,0,430,421,0,91,0,0,0,0,0,0,0,0
89,0,0,0,340,386,0,92,0,0,1,0,0,0,0,0
100,0,0,0,386,408,0,97,0,0,0,0,0,0,0,0
206,24,0,0,616,547,0,180,0,0,17,0,0,0,0,0
244,27,0,0,581,588,0,124,0,0,30,0,0,0,0,0
167,0,0,0,443,509,0,47,0,0,4,0,0,0,0,0
78,0,0,0,327,417,0,50,0,0,0,0,0,0,0,0
84,0,0,0,303,369,0,73,0,0,11,0,0,0,0,0
90,0,0,0,301,414,0,38,0,0,2,0,0,0,0,0
131,0,0,0,485,469,0,117,0,0,0,0,0,0,0,0
216,25,0,0,565,576,0,96,0,0,12,0,0,0,0,0
111,0,0,0,336,398,0,60,0,0,11,0,0,0,0,0
68,0,0,0,298,393,0,27,0,0,0,0,0,0,0,0
50,0,0,0,304,361,0,38,0,0,0,0,0,0,0,0
105,0,0,0,328,388,0,72,0,0,13,0,0,0,0,0
79,0,0,0,290,370,0,56,0,0,9,0,0,0,0,0
150,0,0,0,451,446,0,70,0,0,13,0,0,0,0,0
240,30,0,0,563,550,0,134,0,0,47,0,0,0,0,0
148,13,0,0,532,492,0,213,0,0,20,0,0,0,0,0
145,0,0,0,538,528,0,88,0,0,0,0,0,0,0,0
99,0,0,0,469,471,0,104,0,0,0,0,0,0,0,0
106,0,0,0,526,474,0,168,0,0,1,0,0,0,0,0
