Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
0,0,0,0,762,723,662,367,28,0,74,0,0,0,0,0
0,0,0,0,763,716,658,341,26,0,45,0,0,0,0,0
0,0,0,0,764,701,658,324,25,0,52,0,0,0,0,0
0,0,0,0,774,708,666,325,23,0,50,0,0,0,0,0
0,0,0,0,779,712,675,335,22,0,36,0,0,0,0,0
0,0,0,0,782,698,689,356,11,0,32,0,0,0,0,0
0,0,0,0,757,646,684,360,0,0,42,0,0,0,0,0
5,0,0,0,756,674,708,421,0,0,148,0,0,0,0,0
73,0,0,0,740,707,734,509,0,0,171,1,0,0,0,0
34,0,0,0,736,735,739,557,0,0,159,0,0,0,0,0
0,0,0,0,752,756,746,564,0,0,124,0,0,0,0,0
4,0,0,0,777,796,745,553,0,0,118,0,0,0,0,0
0,0,0,0,772,796,704,494,0,0,0,0,0,0,0,0
0,0,0,0,768,782,691,475,0,0,0,0,0,0,0,0
0,0,0,0,765,730,682,397,0,0,0,0,0,0,0,0
0,0,0,0,772,685,691,374,0,0,0,0,0,0,0,0
0,0,0,0,769,724,717,434,0,0,36,0,0,0,0,0
17,0,0,0,767,767,746,537,0,0,99,0,0,0,0,0
34,0,0,0,776,783,756,575,0,0,129,0,0,0,0,0
61,0,0,0,790,809,754,580,0,0,111,0,0,0,0,0
28,0,0,0,786,817,704,500,0,0,13,0,0,0,0,0
0,0,0,0,784,807,689,463,0,0,0,0,0,0,0,0
0,0,0,0,777,761,697,413,0,0,0,0,0,0,0,0
78,0,0,0,740,691,689,401,0,0,79,0,0,0,0,0
84,0,0,0,778,776,737,510,0,0,113,0,0,0,0,0
60,0,0,0,791,801,751,538,0,0,116,0,0,0,0,0
98,0,0,0,797,810,767,576,0,0,154,7,0,0,0,0
83,0,0,0,794,816,741,567,0,0,95,0,0,0,0,0
0,0,0,0,790,811,719,529,0,0,0,0,0,0,0,0
0,0,0,0,799,800,717,466,0,0,0,0,0,0,0,0
0,0,0,0,754,720,683,383,0,0,6,0,0,0,0,0
12,0,0,0,784,785,751,537,0,0,83,0,0,0,0,0
18,0,0,0,796,810,760,585,0,0,104,0,0,0,0,0
