Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
552,611,183,0,674,245,313,0,0,0,0,0,0,0,0,0
552,609,176,0,673,253,305,0,0,0,0,0,0,0,0,0
548,604,162,0,688,322,311,0,0,0,0,0,0,0,0,0
545,599,172,0,692,324,314,0,0,0,0,0,0,0,0,0
555,556,114,0,663,413,197,0,0,0,0,0,0,0,0,0
625,484,0,0,435,528,23,0,0,0,0,0,0,0,0,0
645,459,0,0,185,465,19,0,0,0,0,0,0,0,0,0
644,422,0,0,446,615,0,0,0,0,0,0,0,0,0,0
659,430,0,0,498,651,0,0,0,0,0,0,0,0,0,0
654,440,0,0,431,561,0,0,0,0,0,0,0,0,0,0
624,482,0,0,387,256,0,0,0,0,0,0,0,0,0,0
531,591,94,0,371,0,133,0,0,0,0,0,0,0,0,0
523,626,177,0,482,0,241,0,0,0,0,0,0,0,0,0
551,609,136,0,576,52,237,0,0,0,0,0,0,0,0,0
599,531,21,0,346,346,0,0,0,0,0,0,0,0,0,0
637,473,0,0,417,562,0,0,0,0,0,0,0,0,0,0
644,378,0,0,542,677,0,0,0,0,0,0,0,0,0,0
670,368,0,0,332,632,0,0,0,0,0,0,0,0,0,0
664,355,0,0,220,607,0,0,0,0,0,0,0,0,0,0
653,425,0,0,313,357,0,0,0,0,0,0,0,0,0,0
522,591,184,0,307,12,136,0,0,0,0,0,0,2,0,0
532,614,213,0,531,0,317,0,0,0,0,0,0,0,0,0
547,613,203,0,561,0,282,0,0,0,0,0,0,0,0,0
577,535,44,0,536,317,29,0,0,0,0,0,0,0,0,0
647,441,0,0,326,529,2,0,0,0,0,0,0,0,0,0
646,375,0,0,467,641,0,0,0,0,0,0,0,0,0,0
665,376,0,0,332,640,0,0,0,0,0,0,0,0,0,0
669,326,0,0,78,576,4,0,0,0,0,0,0,0,0,0
665,329,0,0,195,547,0,0,0,0,0,0,0,0,0,0
615,510,0,0,527,236,0,0,0,0,0,0,0,0,0,0
533,626,218,0,449,0,235,0,0,0,0,0,0,0,0,0
547,622,138,0,598,6,299,0,0,0,0,0,0,0,0,0
546,583,98,0,662,321,277,0,0,0,0,0,0,0,0,0
589,467,0,0,574,584,0,0,0,0,0,0,0,0,0,0
622,415,0,0,511,633,0,0,0,0,0,0,0,0,0,0
608,371,0,0,554,685,0,0,0,0,0,0,0,0,0,0
630,384,0,0,524,699,0,0,0,0,0,0,0,0,0,0
635,288,0,0,109,612,0,0,0,0,0,0,0,0,0,0
645,398,0,0,371,486,0,0,0,0,0,0,0,0,0,0
593,572,0,0,568,228,131,0,0,0,0,0,0,0,0,0
567,584,46,0,678,392,276,0,0,0,0,0,0,0,0,0
561,567,32,0,702,517,264,0,0,0,0,0,0,0,0,0
573,486,0,0,575,594,0,0,0,0,0,0,0,0,0,0
613,369,0,0,546,680,0,0,0,0,0,0,0,0,0,0
630,312,0,0,481,695,0,0,0,0,0,0,0,0,0,0
636,286,0,0,342,709,0,0,0,0,0,0,0,0,0,0
634,244,0,0,272,690,0,0,0,0,0,0,0,0,0,0
636,367,0,0,405,490,0,0,0,0,0,0,0,0,0,0
538,551,27,0,565,49,242,0,0,0,0,0,0,0,0,0
539,613,212,0,609,35,321,0,0,0,0,0,0,0,0,0
543,606,186,0,625,74,313,0,0,0,0,0,0,0,0,0
561,592,165,0,589,132,244,0,0,0,0,0,0,0,0,0
611,431,0,0,416,550,0,0,0,0,0,0,0,0,0,0
634,296,0,0,34,571,9,0,0,0,0,0,0,0,0,0
567,242,0,0,349,728,0,0,0,0,0,0,0,0,0,0
590,167,0,0,70,696,0,0,0,0,0,0,0,0,0,0
