Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
35,11,0,0,0,0,53,0,0,0,0,0,0,0,0,0
69,19,0,0,213,171,164,0,0,0,0,0,0,0,0,0
114,2,0,0,279,303,209,0,0,59,0,0,0,0,0,0
157,0,0,0,265,418,142,0,0,13,0,0,0,0,0,0
182,1,0,0,416,554,211,0,0,0,0,0,0,0,0,0
181,0,0,0,487,613,271,0,0,0,0,0,0,0,0,0
142,4,0,0,495,553,365,0,0,0,0,0,0,0,0,0
0,0,0,0,38,1,109,0,0,0,0,0,0,0,0,0
0,0,0,0,30,0,25,0,0,0,0,0,0,0,0,0
0,0,0,0,48,0,30,0,0,0,0,0,0,0,0,0
32,0,0,0,27,8,181,0,0,55,0,0,0,0,0,0
206,18,0,0,312,477,119,0,0,33,0,0,0,0,0,0
235,44,0,0,405,576,190,0,0,43,0,0,0,0,0,0
228,45,0,0,492,606,359,0,0,0,0,0,0,0,0,0
198,11,0,0,464,551,379,0,0,95,0,0,0,0,0,0
47,0,0,0,186,86,334,0,0,172,0,0,0,0,0,0
0,0,0,0,116,13,292,44,0,165,0,0,0,0,0,0
0,0,0,0,62,4,48,13,0,148,0,0,0,0,0,0
12,0,0,0,27,15,122,0,0,76,0,0,0,0,0,0
166,12,0,0,324,403,303,0,0,0,0,0,0,0,0,0
239,12,0,0,398,563,293,0,0,219,0,0,0,0,0,0
241,0,0,0,456,588,417,0,0,105,0,0,0,0,0,0
217,0,0,0,431,547,399,0,0,116,0,0,0,0,0,0
111,0,0,0,176,223,291,0,0,46,0,0,0,0,0,0
24,0,0,0,76,12,193,0,0,38,0,0,0,0,0,0
0,0,0,0,62,0,20,0,0,147,0,0,0,0,0,0
2,0,0,0,10,0,113,0,0,43,0,0,0,0,0,0
86,0,0,0,162,319,48,0,0,18,0,0,0,0,0,0
177,12,0,0,324,509,231,0,0,16,0,0,0,0,0,0
250,34,0,0,435,597,349,0,0,40,0,0,0,0,0,0
228,9,0,0,450,605,353,0,0,53,0,0,0,0,0,0
167,11,0,0,409,516,324,0,0,41,0,0,0,0,0,0
69,0,0,0,89,145,154,0,0,64,0,0,0,0,0,0
2,0,0,0,54,2,109,0,0,28,0,0,0,0,0,0
0,0,0,0,26,0,15,0,0,0,0,0,0,0,0,0
4,0,0,0,89,163,81,0,0,0,0,0,0,0,0,0
87,0,0,0,285,419,118,0,0,0,0,0,0,0,0,0
160,5,0,0,399,581,226,0,0,0,0,0,0,0,0,0
164,0,0,0,456,620,277,0,0,0,0,0,0,0,0,0
154,0,0,0,453,598,252,0,0,0,0,0,0,0,0,0
83,0,0,0,361,456,262,0,0,0,0,0,0,0,0,0
