Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
674,711,461,25,447,0,656,217,0,0,0,0,109,0,0,0
674,710,462,25,459,0,655,214,0,0,0,0,106,0,0,0
675,711,457,25,485,0,655,217,0,0,0,0,106,0,0,0
678,712,470,28,424,0,654,223,0,0,13,0,98,0,0,0
677,713,473,27,439,0,654,221,0,0,52,0,123,0,0,0
680,715,477,29,448,0,655,227,0,0,111,0,148,0,0,0
679,714,475,31,433,0,652,214,0,0,77,0,144,0,0,0
679,715,472,24,461,0,655,218,0,0,51,0,144,0,0,0
679,715,471,25,448,0,654,220,0,0,39,0,131,0,0,0
680,715,472,26,436,0,652,220,0,0,29,0,121,0,0,0
683,715,475,31,418,0,651,215,0,0,20,0,115,0,0,0
685,716,489,49,266,0,638,196,0,0,58,0,95,0,0,0
680,704,460,34,263,0,616,169,0,0,49,0,91,0,0,0
680,687,423,23,86,0,526,0,0,0,119,0,35,0,0,0
703,706,443,0,332,231,547,0,0,0,163,0,122,0,35,0
720,719,433,0,371,473,489,0,0,0,227,0,167,0,93,0
725,725,399,0,526,602,550,0,0,0,164,0,255,0,163,0
723,726,390,0,545,600,576,0,0,0,137,0,264,0,143,0
725,728,390,0,531,573,573,0,0,0,145,0,251,0,122,0
721,730,381,0,579,585,608,0,0,0,84,0,239,0,107,0
715,720,363,0,511,288,604,16,0,0,52,0,152,0,56,0
693,712,454,7,219,15,604,240,0,0,62,0,12,0,0,0
679,704,485,42,153,0,595,241,0,0,73,0,0,0,0,0
680,710,489,39,271,0,627,258,0,0,43,0,10,0,0,0
687,710,467,28,276,0,614,190,0,0,50,0,2,0,0,0
700,714,403,0,427,0,588,0,0,0,61,0,80,0,0,0
701,718,472,0,490,460,624,5,0,0,87,0,120,0,35,0
723,734,436,0,639,665,644,8,0,0,33,0,214,0,133,0
727,734,371,0,641,677,627,0,0,0,33,0,232,0,123,0
732,735,318,0,638,663,628,0,0,0,24,0,236,0,115,0
719,722,321,0,555,459,625,0,0,0,16,0,91,0,35,0
707,717,386,0,441,34,634,169,0,0,16,0,0,0,0,0
684,714,481,30,235,0,635,253,0,0,27,0,0,0,0,0
697,719,438,0,447,0,634,224,0,0,0,0,0,0,0,0
698,717,415,0,428,0,633,183,0,0,10,0,0,0,0,0
708,716,328,0,465,7,596,20,0,0,5,0,0,0,0,0
717,717,307,0,544,461,593,0,0,0,0,0,0,0,22,0
722,717,284,0,602,628,598,0,0,0,0,0,72,0,87,0
725,724,286,0,644,678,614,0,0,0,0,0,188,0,143,0
731,727,295,0,631,669,614,0,0,0,0,0,188,0,134,0
723,721,284,0,617,603,615,0,0,0,0,0,97,0,77,0
718,725,324,0,617,356,643,110,0,0,0,0,0,0,64,0
701,725,408,0,601,30,669,215,0,0,0,0,0,0,0,0
645,706,475,0,367,0,676,291,0,0,0,0,0,0,0,0
654,702,449,0,412,0,663,230,0,0,0,0,0,0,0,0
687,718,445,0,480,0,662,188,0,0,6,0,0,0,0,0
697,717,410,0,472,0,643,133,0,0,15,0,0,0,0,0
711,711,346,0,461,263,594,0,0,0,18,0,0,0,0,0
725,719,346,0,587,619,606,0,0,0,7,0,61,0,107,0
730,721,357,0,610,674,609,10,0,0,5,0,199,0,155,0
734,730,392,0,654,690,646,47,0,0,0,0,228,0,210,0
720,720,388,0,618,586,646,84,0,0,3,0,168,0,179,0
711,719,412,0,573,307,656,183,0,0,18,0,31,0,121,0
683,712,478,7,107,32,619,241,0,0,243,0,32,0,2,0
694,726,523,24,170,0,638,243,0,0,399,0,199,0,120,0
705,729,514,14,313,0,655,223,0,0,357,0,209,0,140,0
694,705,401,0,393,0,626,120,0,0,0,0,0,0,0,0
710,714,384,0,517,322,628,30,0,0,0,0,0,0,5,0
723,720,334,0,577,543,611,0,0,0,0,0,108,0,87,0
723,722,331,0,609,610,626,0,0,0,0,0,159,0,88,0
721,727,374,0,644,635,660,72,0,0,0,0,191,0,126,0
713,721,393,0,622,571,664,116,0,0,0,0,159,0,126,0
698,710,405,0,566,284,663,186,0,0,0,0,98,0,108,0
676,705,456,0,421,0,673,278,0,0,0,0,0,0,5,0
660,693,483,12,261,0,666,299,0,0,0,0,0,0,0,0
669,705,482,0,444,0,678,274,0,0,0,0,0,0,0,0
678,702,414,0,476,0,662,179,0,0,0,0,0,0,0,0
702,703,283,0,614,523,646,5,0,0,0,0,0,0,27,0
722,711,291,0,619,663,630,5,0,0,0,0,167,0,179,0
729,711,266,0,620,689,606,0,0,0,0,0,211,0,187,0
731,718,247,0,657,714,626,0,0,0,0,0,241,0,196,0
724,714,278,0,667,695,646,82,0,0,0,0,238,0,201,0
717,712,311,0,606,475,645,104,0,0,0,0,108,0,115,0
695,712,415,0,368,75,667,277,0,0,0,0,0,0,0,0
682,707,418,0,551,0,681,270,0,0,0,0,0,0,0,0
682,709,402,0,607,20,688,243,0,0,0,0,0,0,0,0
675,705,420,0,504,0,682,225,0,0,0,0,0,0,0,0
694,702,355,0,636,411,660,78,0,0,0,0,0,0,0,0
695,697,320,0,663,610,667,56,0,0,0,0,0,0,54,0
700,698,272,0,676,660,665,39,0,0,0,0,45,0,106,0
710,700,212,0,680,689,651,0,0,0,0,0,54,0,102,0
719,708,262,0,670,670,654,8,0,0,0,0,97,0,116,0
711,702,248,0,656,560,653,101,0,0,0,0,40,0,105,0
695,695,415,0,287,90,642,262,0,0,0,0,0,0,0,0
664,687,437,7,240,36,652,323,0,0,0,0,0,0,0,0
675,700,431,0,491,0,671,266,0,0,0,0,0,0,0,0
680,702,431,0,500,0,672,279,0,0,0,0,0,0,0,0
682,697,338,0,611,194,660,146,0,0,0,0,0,0,0,0
684,700,327,0,600,463,648,0,0,0,0,0,0,0,0,0
697,706,301,0,672,667,663,0,0,0,0,0,48,0,80,0
712,707,239,0,666,705,631,0,0,0,0,0,133,0,111,0
720,711,212,0,690,730,630,0,0,0,0,0,148,0,130,0
716,712,221,0,698,722,646,0,0,0,0,0,161,0,136,0
707,703,242,0,637,572,636,0,0,0,0,0,0,0,72,0
684,708,383,0,527,77,669,246,0,0,0,0,0,0,29,0
671,717,476,0,423,11,685,302,0,0,131,0,206,0,84,0
676,720,476,0,494,0,689,246,0,0,60,0,218,0,100,0
678,717,449,0,556,0,684,210,0,0,7,0,177,0,79,0
683,707,321,0,650,405,659,24,0,0,0,0,133,0,83,0
710,713,294,0,615,586,604,0,0,0,0,0,178,0,88,0
721,712,285,0,568,626,551,0,0,0,0,0,185,0,80,0
730,728,296,0,627,664,621,0,0,0,5,0,266,0,178,0
735,727,325,0,518,568,598,0,0,0,42,0,225,0,109,0
732,703,350,0,0,0,182,0,0,0,170,0,36,0,0,0
684,628,401,0,0,0,130,0,0,0,113,0,0,5,0,0
653,601,448,0,0,0,90,0,0,0,0,0,0,36,0,0
705,645,464,0,0,0,32,0,0,0,250,0,111,22,0,0
723,691,450,0,0,0,345,0,0,0,159,0,137,0,30,0
722,691,355,0,81,0,470,0,0,0,0,0,159,0,69,0
745,705,348,0,107,151,379,0,0,0,0,0,163,0,87,0
751,707,355,0,183,429,337,0,0,0,0,0,193,0,133,0
763,714,366,0,202,464,335,0,0,0,0,0,200,13,149,0
759,715,381,0,382,514,445,0,0,0,0,0,213,7,175,0
744,711,395,0,438,457,523,0,0,0,0,0,213,0,174,0
735,709,413,0,381,96,555,32,0,0,0,0,175,0,150,0
698,693,475,0,58,35,560,232,0,0,0,0,38,0,0,0
690,695,492,0,188,0,610,260,0,0,0,0,44,0,0,0
694,698,481,0,384,0,632,282,0,0,0,0,65,0,0,0
686,690,501,0,79,0,596,247,0,0,0,0,29,0,0,0
