Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
0,98,257,156,60,0,0,0,0,0,0,94,0,0,0,0
0,106,245,147,67,0,0,0,0,0,0,94,0,0,0,0
0,200,292,201,35,0,0,0,0,0,0,85,0,0,0,0
0,226,313,227,0,0,0,0,0,0,0,52,0,0,0,0
0,170,297,201,0,0,0,0,0,0,0,14,0,0,0,0
0,248,354,207,0,0,0,0,0,0,0,0,0,0,0,0
0,212,298,198,0,0,0,0,0,0,0,0,0,0,0,0
0,239,352,197,37,0,0,0,0,0,0,0,0,0,0,0
0,104,317,94,73,0,0,0,0,0,0,0,0,0,0,0
0,0,238,155,23,0,0,0,0,0,0,15,0,0,0,0
0,0,56,139,54,0,0,0,0,0,0,0,0,0,0,0
0,152,225,134,58,0,0,0,0,0,0,44,0,0,0,0
0,111,248,197,52,0,0,0,0,0,0,100,0,0,0,0
0,73,194,187,51,0,0,0,0,0,0,105,0,0,0,0
0,96,172,157,38,0,0,0,0,0,0,116,0,0,0,0
0,134,194,153,26,0,0,0,0,0,0,124,0,0,0,0
0,125,201,173,24,0,0,0,0,0,0,142,0,0,0,0
0,115,193,156,22,0,0,0,0,0,0,138,0,0,0,0
0,118,186,141,26,0,0,0,0,0,0,135,0,0,0,0
0,107,192,144,29,0,0,0,0,0,0,138,0,0,0,0
0,134,216,159,67,0,0,0,0,0,0,147,0,0,0,0
0,218,265,232,43,0,0,0,0,0,0,156,0,0,0,0
0,218,284,218,23,0,0,0,0,0,0,68,0,0,0,0
0,223,336,222,0,0,0,0,0,0,0,93,0,0,0,0
0,153,370,195,0,0,0,0,0,0,0,0,0,0,0,0
0,311,385,240,23,0,0,0,0,0,0,15,0,0,0,0
0,179,356,179,0,0,0,0,0,0,0,0,0,0,0,0
0,169,352,152,0,0,0,0,0,0,0,3,0,0,0,0
0,90,299,212,95,0,0,0,0,0,0,3,0,0,0,0
0,160,154,184,74,0,0,0,0,0,0,59,0,0,0,0
0,136,247,171,62,0,0,0,0,0,0,88,0,0,0,0
0,95,201,160,42,0,0,0,0,0,0,127,0,0,0,0
0,95,188,150,38,0,0,0,0,0,0,122,0,0,0,0
0,114,188,122,28,0,0,0,0,0,0,126,0,0,0,0
0,137,196,129,27,0,0,0,0,0,0,145,0,0,0,0
0,122,195,134,33,0,0,0,0,0,0,147,0,0,0,0
0,121,193,120,33,0,0,0,0,0,0,145,0,0,0,0
0,146,208,132,41,0,0,0,0,0,0,152,0,0,0,0
0,149,217,145,38,0,0,0,0,0,0,155,0,0,0,0
0,236,274,182,90,0,0,0,0,0,0,178,0,0,0,0
0,248,337,211,34,0,0,0,0,0,0,143,0,0,0,0
0,240,368,205,0,0,0,0,0,0,0,93,0,0,0,0
0,283,413,225,0,0,0,0,0,0,0,49,0,0,0,0
0,242,404,170,0,0,0,0,0,0,0,5,0,0,0,0
0,282,390,237,0,0,0,0,0,0,0,35,0,0,0,0
0,99,377,163,0,0,0,0,0,0,0,13,0,0,0,0
0,93,375,168,0,0,0,0,0,0,0,21,0,0,0,0
0,37,177,108,78,0,0,0,0,0,0,19,0,0,0,0
0,45,108,94,28,0,0,0,0,0,0,90,0,0,0,0
0,108,220,95,50,0,0,0,0,0,0,154,0,0,0,0
0,108,207,66,44,0,0,0,0,0,0,163,0,0,0,0
0,61,180,63,25,0,0,0,0,0,0,166,0,0,0,0
0,88,181,39,27,0,0,0,0,0,0,165,0,0,0,0
0,92,183,46,18,0,0,0,0,0,0,173,0,0,0,0
0,109,187,50,15,0,0,0,0,0,0,192,0,0,0,0
0,96,184,25,16,0,0,0,0,0,0,194,0,0,0,0
0,99,188,41,16,0,0,0,0,0,0,196,0,0,0,0
0,103,188,42,21,0,0,0,0,0,0,196,0,0,0,0
0,134,205,66,36,0,0,0,0,0,0,198,0,0,0,0
0,225,268,129,51,0,0,0,0,0,0,196,0,0,0,0
0,264,328,162,0,0,0,0,0,0,0,141,0,0,0,0
0,234,343,172,0,0,0,0,0,0,0,161,0,0,0,0
0,299,393,204,0,0,0,0,0,0,0,120,0,0,0,0
0,295,391,151,0,0,0,0,0,0,0,60,0,0,0,0
0,262,400,170,0,0,0,0,0,0,0,23,0,0,0,0
0,170,378,166,0,0,0,0,0,0,0,19,0,0,0,0
0,101,387,166,0,0,0,0,0,0,0,15,0,0,0,0
0,12,260,147,0,0,0,0,0,0,0,20,0,0,0,0
0,100,172,124,0,0,0,0,0,0,0,42,0,0,0,0
0,0,76,194,0,0,0,0,0,0,0,110,0,0,0,0
0,0,154,170,0,0,0,0,0,0,0,164,0,0,0,0
0,4,196,139,41,0,0,0,0,0,0,163,0,0,0,0
0,0,145,98,2,0,0,0,0,0,0,169,0,0,0,0
0,33,125,47,0,0,0,0,0,0,0,186,0,0,0,0
0,67,149,52,0,0,0,0,0,0,0,189,0,0,0,0
0,58,150,53,0,0,0,0,0,0,0,201,0,0,0,0
0,31,140,31,0,0,0,0,0,0,0,175,0,0,0,0
0,43,152,42,0,0,0,0,0,0,0,187,0,0,0,0
0,76,180,46,12,0,0,0,0,0,0,185,0,0,0,0
0,209,251,110,63,0,0,0,0,0,0,201,0,0,0,0
0,214,299,122,0,0,0,0,0,0,0,162,0,0,0,0
0,271,355,116,0,0,0,0,0,0,0,152,0,0,0,0
0,261,371,162,0,0,0,0,0,0,0,151,0,0,0,0
0,244,389,183,0,0,0,0,0,0,0,131,0,0,0,0
0,249,408,178,0,0,0,0,0,0,0,78,0,0,0,0
0,143,410,191,0,0,0,0,0,0,0,15,0,0,0,0
0,55,386,173,0,0,0,0,0,0,0,25,0,0,0,0
0,0,271,147,0,0,0,0,0,0,0,46,0,0,0,0
0,83,188,107,0,0,0,0,0,0,0,109,0,0,0,0
0,0,73,123,0,0,0,0,0,0,0,165,0,0,0,0
0,0,180,100,0,0,0,0,0,0,0,192,0,0,0,0
0,0,86,0,0,0,0,0,0,0,0,158,0,0,0,0
0,0,51,0,0,0,0,0,0,0,0,187,0,0,0,0
0,0,53,0,0,0,0,0,0,0,0,201,0,0,0,0
0,0,77,0,0,3,0,0,0,0,0,201,0,0,0,0
0,0,39,0,0,0,0,0,0,0,0,195,0,0,0,0
0,0,49,0,0,0,0,0,0,0,0,204,0,0,0,0
0,0,54,0,0,0,0,0,0,249,0,217,0,0,0,0
0,0,83,0,0,0,0,0,0,343,0,218,0,0,0,0
0,0,100,0,0,0,0,0,0,331,0,221,0,0,0,0
0,148,283,0,0,0,0,0,0,417,0,198,0,0,0,0
0,145,310,0,0,0,0,0,0,420,0,193,0,0,0,0
0,135,347,0,0,0,0,0,0,349,0,190,0,0,0,0
0,199,383,0,0,0,0,0,0,353,0,134,0,0,0,0
0,123,378,0,0,0,0,0,0,219,0,135,0,0,0,0
0,108,411,0,0,0,0,0,0,152,0,115,0,0,0,0
0,0,330,0,0,0,0,0,0,34,0,89,0,0,0,0
0,0,169,0,0,0,0,0,0,0,0,75,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0
0,0,69,0,0,0,0,0,0,0,0,170,0,0,0,0
0,0,7,0,0,0,0,0,0,410,0,192,0,0,0,0
0,0,0,0,0,0,0,0,0,388,0,210,0,0,0,0
0,0,0,0,0,0,0,0,0,302,0,212,0,0,0,0
0,0,0,0,0,0,0,0,0,306,0,207,0,0,0,0
0,0,0,0,0,0,0,0,0,295,0,192,0,0,0,0
0,0,7,0,0,0,0,0,0,292,0,207,0,0,0,0
0,0,12,0,0,0,0,0,0,289,0,182,0,0,0,0
0,0,3,0,0,0,0,0,0,253,0,189,0,0,0,0
0,0,12,0,0,0,0,0,0,214,0,205,0,0,0,0
0,0,20,0,0,0,0,0,0,237,0,213,0,0,0,0
0,0,99,0,0,8,0,0,0,357,0,215,0,0,0,0
0,38,170,0,0,0,0,0,0,360,0,197,0,0,0,0
0,34,192,0,0,0,0,0,0,315,0,188,0,0,0,0
0,40,222,0,0,0,0,0,0,261,0,173,0,0,0,0
0,128,297,0,0,0,0,0,0,224,0,133,0,0,0,0
0,112,318,0,0,0,0,0,0,183,0,123,0,0,0,0
0,82,348,0,0,0,0,0,0,132,0,82,0,0,0,0
0,0,296,0,0,0,0,0,0,80,0,72,0,0,0,0
0,0,113,0,0,0,0,0,0,76,0,78,0,0,0,0
0,0,33,0,0,0,0,0,0,177,0,150,0,0,0,0
0,0,27,0,0,0,0,0,0,196,0,201,0,0,0,0
0,0,53,0,0,29,0,0,0,186,0,197,0,0,0,0
0,0,30,0,0,0,0,0,0,190,0,202,0,0,0,0
0,0,19,0,0,0,0,0,0,184,0,205,0,0,0,0
0,0,25,0,0,25,0,0,0,178,0,218,0,0,0,0
0,0,23,0,0,13,0,0,0,202,0,221,0,0,0,0
0,0,26,0,0,35,0,0,0,199,0,220,0,0,0,0
0,0,16,0,0,0,0,0,0,201,0,209,0,0,0,0
0,0,18,0,0,0,0,0,0,218,0,209,0,0,0,0
0,0,22,0,0,0,0,0,0,232,0,220,0,0,0,0
0,0,10,0,0,0,0,0,0,240,0,228,0,0,0,0
0,10,53,0,0,0,0,0,0,251,0,232,0,0,0,0
0,0,79,0,0,0,0,0,0,277,0,209,0,0,0,0
0,69,165,0,0,0,0,0,0,304,0,212,0,0,0,0
0,112,246,0,0,0,0,0,0,234,0,158,0,0,0,0
0,148,309,0,0,0,0,0,0,176,0,146,0,0,0,0
0,148,323,0,0,0,0,0,0,132,0,128,0,0,0,0
0,26,332,0,0,0,0,0,0,97,0,118,0,0,0,0
0,0,284,0,0,0,0,0,0,48,0,108,0,0,0,0
0,0,118,0,0,0,0,0,0,62,0,117,0,0,0,0
0,30,44,0,0,0,0,0,0,190,0,184,0,0,0,0
0,53,76,0,0,0,0,0,0,209,0,204,0,0,0,0
0,0,33,0,0,0,0,0,0,213,0,224,0,0,0,0
