Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
306,238,24,0,504,370,420,7,19,0,26,0,22,0,0,0
315,244,42,0,512,381,434,11,25,0,33,0,40,0,0,0
305,244,51,0,519,383,449,19,22,0,34,0,19,0,0,0
184,59,0,0,541,415,464,3,0,0,3,0,0,0,0,0
320,209,66,0,661,499,590,165,77,0,31,0,0,0,0,0
418,377,313,0,616,382,636,285,176,0,96,29,78,0,0,0
484,416,299,0,667,509,631,210,162,0,86,16,114,0,0,0
486,404,298,0,630,521,613,142,176,0,83,22,251,0,0,0
421,406,408,0,475,77,636,321,206,0,129,105,449,26,289,0
380,419,385,0,578,146,645,303,157,0,93,42,277,0,92,0
0,0,83,0,0,0,280,79,0,0,0,0,0,0,0,0
383,307,190,0,308,306,430,0,91,0,91,14,248,0,0,0
443,396,317,0,526,265,582,173,100,0,163,110,445,28,93,0
585,489,337,0,638,549,603,95,141,0,131,99,487,125,87,0
575,444,256,0,638,597,579,28,113,0,101,61,360,47,0,0
429,420,389,0,471,91,615,278,140,0,141,157,541,85,304,0
283,366,381,0,550,26,680,362,85,0,104,139,440,0,214,0
139,124,192,0,330,0,498,230,5,0,32,3,111,0,0,0
266,166,105,0,537,252,527,125,31,0,30,3,0,0,0,0
367,353,210,0,676,436,630,154,101,0,58,28,76,0,0,0
442,416,252,0,684,461,643,130,110,0,74,50,146,0,0,0
477,447,342,0,624,366,645,159,136,0,77,93,430,37,123,0
367,411,413,0,527,9,653,292,148,0,91,173,525,49,302,0
287,299,312,0,542,6,596,235,86,0,41,48,274,0,39,0
227,168,110,0,584,201,505,126,16,0,2,0,0,0,0,0
303,258,233,0,470,68,541,91,101,0,63,54,202,0,0,0
451,435,334,0,642,357,625,126,117,0,76,55,292,0,34,0
486,441,320,0,622,424,582,46,107,0,65,56,271,1,0,0
470,420,320,0,617,394,580,98,106,0,77,62,214,1,0,0
414,394,392,0,543,78,554,199,183,0,71,59,322,0,164,0
297,290,305,0,540,25,546,175,62,0,48,20,174,0,54,0
250,181,111,0,625,255,493,60,16,0,24,0,0,0,0,0
421,404,326,0,632,114,613,217,92,0,97,50,227,0,44,0
451,454,355,0,599,92,608,235,91,0,89,76,416,21,228,0
573,483,343,0,655,403,574,134,183,0,39,83,409,63,95,0
417,432,407,0,556,33,585,268,141,0,75,104,467,15,256,0
258,397,419,0,610,0,626,335,112,0,53,74,360,0,217,0
246,292,275,0,602,17,537,219,62,0,26,11,102,0,0,0
198,265,260,0,607,16,548,218,88,0,39,4,62,0,0,0
389,455,328,0,704,260,627,197,132,0,51,49,210,0,46,0
460,480,309,0,672,349,573,125,115,0,40,36,264,14,33,0
451,430,253,0,684,475,555,49,123,0,20,8,26,0,0,0
273,391,326,0,576,25,594,275,90,0,60,36,164,0,47,0
138,360,293,0,656,2,600,258,46,0,35,17,31,0,0,0
0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
384,389,335,0,441,29,554,177,214,0,87,61,335,0,53,0
489,476,335,0,611,235,625,187,312,0,93,69,442,53,59,0
572,478,279,0,645,490,554,37,292,0,101,49,358,87,0,0
566,457,272,0,635,496,547,55,289,0,93,29,232,9,0,0
520,466,326,0,638,279,597,209,304,0,115,63,398,45,79,0
408,381,259,0,581,95,558,196,258,0,79,25,259,0,16,0
344,288,152,0,648,274,527,132,162,0,50,0,0,0,0,0
416,432,329,0,620,67,587,219,292,0,82,52,319,0,93,0
502,455,330,0,639,206,606,224,303,0,42,53,358,62,65,0
535,407,292,0,644,388,564,95,233,0,20,22,50,0,0,0
512,393,326,0,630,295,575,159,246,0,44,35,83,0,0,0
511,427,326,0,690,332,580,174,244,0,50,40,92,0,0,0
352,258,165,0,594,45,545,172,157,0,61,17,105,0,8,0
370,279,182,0,673,223,558,102,169,0,45,18,0,0,0,0
392,345,276,0,672,122,599,224,122,0,59,40,104,0,0,0
458,428,327,0,655,111,592,118,188,0,58,64,309,0,46,0
524,425,250,0,697,436,554,19,199,0,32,23,106,0,0,0
482,413,263,0,690,299,571,114,190,0,40,35,158,0,0,0
387,380,177,0,724,228,572,124,147,0,29,5,52,0,0,0
95,130,108,0,523,0,489,143,62,0,16,0,0,0,0,0
224,305,216,0,580,0,576,186,123,0,60,23,77,0,0,0
395,481,334,0,660,72,599,121,174,0,67,60,287,0,82,0
529,519,289,0,691,320,575,32,243,0,62,73,268,0,0,0
516,474,255,0,694,381,554,32,229,0,56,47,120,0,0,0
415,452,335,0,657,56,561,161,244,0,76,86,267,0,33,0
295,345,227,0,608,0,510,196,197,0,38,29,8,0,0,0
190,253,130,0,672,42,493,159,131,0,23,0,0,0,0,0
218,402,343,0,532,0,585,173,201,0,65,79,302,0,186,0
451,496,352,0,656,105,557,75,278,0,32,92,387,0,90,0
535,486,288,0,662,274,523,15,236,0,18,75,316,0,0,0
486,470,370,0,485,3,510,147,313,0,34,139,462,0,174,0
504,517,358,0,684,115,596,152,279,0,17,115,418,0,89,0
367,353,210,0,616,67,507,88,167,0,5,38,48,0,0,0
370,379,143,0,657,78,535,85,153,0,19,34,58,0,0,0
458,446,224,0,684,147,576,93,255,0,26,70,170,0,0,0
457,406,91,0,686,221,504,57,166,0,0,21,96,0,0,0
388,274,74,0,702,297,520,79,141,0,0,0,0,0,0,0
339,373,272,0,629,7,561,209,196,0,21,41,153,0,0,0
269,380,217,0,689,35,584,184,166,0,8,7,36,0,0,0
0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
361,274,196,0,494,199,502,42,244,0,37,14,46,0,0,0
428,421,300,0,648,152,617,175,230,0,65,59,276,0,0,0
517,478,315,0,657,260,585,92,249,0,48,68,350,0,0,0
566,445,282,0,679,414,563,41,256,0,44,57,205,0,0,0
476,460,344,0,690,205,608,216,235,0,40,50,273,0,0,0
389,337,201,0,671,211,542,123,185,0,15,0,0,0,0,0
261,195,71,0,714,303,500,100,140,0,0,0,0,0,0,0
277,416,321,0,544,4,559,204,155,0,56,33,164,0,25,0
460,474,201,0,719,351,558,4,113,0,24,0,27,0,0,0
537,486,176,0,713,408,539,0,123,0,34,6,65,0,0,0
417,465,252,0,675,142,566,88,115,0,34,21,152,0,0,0
439,472,210,0,746,332,585,70,152,0,35,15,125,4,0,0
291,295,100,0,689,191,483,61,88,0,0,0,0,0,0,0
258,343,191,0,665,81,547,95,116,0,35,0,0,0,0,0
358,467,262,0,733,202,594,92,114,0,47,13,112,0,0,0
396,485,253,0,669,83,547,95,85,0,30,40,192,0,0,0
463,476,217,0,704,335,526,9,113,0,19,16,77,0,0,0
419,473,262,0,626,41,525,70,179,0,39,62,283,0,10,0
432,485,207,0,713,248,516,61,179,0,17,19,95,0,0,0
298,391,127,0,711,163,523,100,94,0,0,0,0,0,0,0
368,489,328,0,634,0,534,155,152,0,19,51,341,0,62,0
457,514,259,0,710,214,522,67,180,0,7,40,200,0,0,0
536,445,124,0,727,438,432,0,188,0,0,8,0,0,0,0
452,435,219,0,712,253,503,120,155,0,0,23,4,0,0,0
438,488,305,0,733,182,545,172,184,0,10,49,151,0,0,0
295,328,211,0,663,55,464,138,114,0,0,12,0,0,0,0
218,291,332,0,373,0,470,184,181,0,28,49,228,0,0,0
414,445,267,0,694,108,539,115,149,0,8,39,103,0,0,0
445,444,247,0,680,106,484,65,155,0,0,17,115,0,0,0
472,455,244,0,714,265,493,50,187,0,0,15,35,0,0,0
438,477,331,0,710,82,533,129,234,0,0,51,226,0,0,0
339,437,316,0,666,10,511,149,195,0,0,37,107,0,0,0
338,436,303,0,666,20,505,113,175,0,7,21,83,0,0,0
462,543,406,0,637,11,553,99,227,0,0,22,455,83,93,0
569,564,316,0,657,170,463,4,240,0,0,0,360,118,13,0
629,552,258,0,683,378,432,0,280,0,0,0,228,98,0,0
496,524,362,0,605,30,479,78,304,0,0,48,416,55,6,0
533,558,366,0,729,252,528,112,275,0,0,26,317,27,0,0
262,368,269,0,641,8,441,183,161,0,0,15,0,0,0,0
166,391,356,0,608,0,573,220,201,0,6,17,175,0,0,0
336,511,373,0,684,0,570,170,234,0,1,79,360,17,24,0
441,508,274,0,712,84,492,80,209,0,0,15,131,0,0,0
337,499,330,0,675,0,520,184,177,0,0,35,230,0,10,0
203,495,408,0,624,0,566,257,143,0,5,74,389,0,228,0
0,66,379,0,273,0,473,218,35,0,0,48,0,0,0,0
273,323,389,0,286,0,460,41,189,0,55,60,417,27,219,0
452,493,379,0,613,0,512,41,219,0,13,51,457,87,135,0
583,531,316,0,645,276,417,0,260,0,13,51,441,108,32,0
604,490,288,0,651,362,370,0,250,0,7,36,292,39,0,0
521,526,379,0,670,130,483,0,242,0,18,74,463,13,85,0
452,458,298,0,669,161,459,0,163,0,8,28,125,0,0,0
414,347,184,0,718,367,423,0,151,0,5,0,0,0,0,0
483,481,291,0,735,255,553,43,216,0,23,44,45,0,0,0
553,513,326,0,687,223,531,0,257,0,9,20,132,0,0,0
607,545,343,0,702,263,484,0,284,0,6,47,296,0,0,0
499,513,375,0,629,27,483,59,232,0,14,63,357,0,0,0
519,511,294,0,725,230,494,73,220,0,2,26,45,0,0,0
407,409,245,0,710,269,464,49,182,0,0,4,0,0,0,0
446,508,342,0,695,40,539,78,217,0,14,32,173,0,0,0
494,536,351,0,680,54,491,59,225,0,12,32,248,0,0,0
579,517,249,0,712,337,418,0,244,0,0,17,19,0,0,0
379,481,335,0,666,0,496,146,185,0,11,42,166,0,0,0
404,533,380,0,698,0,527,192,178,0,15,44,272,0,0,0
