Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
368,255,57,0,604,528,555,42,138,0,24,0,0,0,0,0
368,256,67,0,601,519,554,46,137,0,25,0,0,0,0,0
356,264,77,0,584,479,555,70,132,0,26,0,0,0,0,0
340,248,77,0,582,466,550,85,125,0,24,0,0,0,0,0
339,239,72,0,587,472,552,75,121,0,18,0,0,0,0,0
299,184,39,0,554,456,522,49,98,0,6,0,0,0,0,0
272,139,35,0,529,448,506,47,84,0,4,0,0,0,0,0
299,206,78,0,529,396,556,111,91,0,29,0,0,0,0,0
406,352,181,0,613,492,609,164,174,0,59,0,0,0,0,0
453,403,238,0,597,488,622,189,216,0,72,0,45,0,0,0
408,388,244,0,510,371,608,208,200,0,91,11,88,0,0,0
413,408,314,0,574,369,640,249,208,0,105,33,215,0,0,0
417,412,299,0,604,423,657,258,214,0,96,20,149,0,0,0
344,267,97,0,611,500,584,52,120,0,18,0,0,0,0,0
395,352,186,0,616,522,625,130,157,0,67,3,0,0,0,0
433,407,241,0,629,489,641,182,193,0,89,28,136,0,0,0
538,492,315,0,610,562,614,123,232,0,80,43,341,0,4,0
601,484,219,0,636,663,542,9,255,0,64,15,146,0,0,0
546,494,327,0,597,526,615,201,257,0,99,94,332,0,14,0
497,466,301,0,655,548,643,209,214,0,82,44,153,0,0,0
348,316,204,0,572,375,598,161,132,0,50,0,2,0,0,0
263,152,46,0,592,446,573,106,75,0,12,0,0,0,0,0
431,379,188,0,647,516,636,132,198,0,72,13,40,0,0,0
493,451,278,0,608,478,631,151,234,0,81,38,293,0,0,0
580,457,199,0,625,611,547,35,248,0,55,10,114,0,0,0
548,434,194,0,635,610,570,88,224,0,57,20,61,0,0,0
514,466,331,0,635,511,636,224,256,0,82,90,279,0,0,0
416,385,273,0,628,444,632,188,209,0,55,17,85,0,0,0
292,192,54,0,638,485,592,130,83,0,9,0,0,0,0,0
387,343,149,0,658,495,644,140,159,0,51,0,0,0,0,0
427,412,218,0,606,440,638,159,183,0,72,14,122,0,0,0
523,413,122,0,662,625,568,15,211,0,33,0,0,0,0,0
565,470,253,0,634,569,626,138,249,0,80,75,244,0,0,0
549,471,253,0,681,597,648,148,226,0,65,29,106,0,0,0
427,360,159,0,662,546,623,115,154,0,25,0,0,0,0,0
372,298,108,0,650,531,615,113,108,0,27,0,0,0,0,0
513,466,217,0,671,570,655,129,202,0,69,16,137,0,0,0
543,469,218,0,634,572,613,62,208,0,59,10,152,0,0,0
570,444,125,0,658,656,565,0,196,0,33,0,0,0,0,0
520,478,267,0,621,498,635,185,188,0,82,49,280,0,0,0
470,459,258,0,616,434,642,199,224,0,76,16,143,0,0,0
342,297,148,0,568,400,572,94,71,0,23,0,0,0,0,0
337,211,31,0,670,556,582,65,84,0,10,0,0,0,0,0
454,416,149,0,709,583,648,80,146,0,37,0,0,0,0,0
506,452,197,0,638,513,631,124,178,0,66,16,171,0,0,0
557,463,193,0,683,618,617,59,169,0,48,4,69,0,0,0
483,454,257,0,608,448,635,151,161,0,67,28,196,0,0,0
452,410,205,0,691,549,653,122,126,0,19,0,0,0,0,0
294,221,72,0,659,452,601,125,43,0,0,0,0,0,0,0
334,299,103,0,680,450,631,131,95,0,25,0,0,0,0,0
444,415,152,0,692,532,631,81,115,0,45,0,15,0,0,0
555,491,268,0,625,499,610,63,147,0,62,21,301,0,0,0
586,472,193,0,674,620,585,7,165,0,30,0,75,0,0,0
536,486,318,0,620,463,623,157,173,0,70,63,297,0,0,0
635,458,275,0,679,513,644,166,155,0,39,21,140,0,0,0
199,135,103,0,477,93,508,142,27,0,4,0,0,0,0,0
218,96,6,0,597,386,507,53,26,0,0,0,0,0,0,0
403,332,128,0,686,524,616,63,97,0,7,0,0,0,0,0
453,408,175,0,671,482,626,107,90,0,22,0,0,0,0,0
483,358,68,0,697,614,555,1,110,0,0,0,0,0,0,0
392,367,159,0,681,445,632,185,77,0,16,0,0,0,0,0
431,379,169,0,721,531,647,171,116,0,8,0,0,0,0,0
0,0,93,0,66,0,407,196,0,0,0,0,0,0,0,0
99,29,19,0,499,165,450,63,0,0,0,0,0,0,0,0
232,191,34,0,598,323,520,70,42,0,21,0,0,0,0,0
378,369,107,0,688,481,589,82,60,0,33,0,0,0,0,0
395,265,0,0,656,573,474,0,39,0,0,0,0,0,0,0
361,225,19,0,652,560,518,0,28,0,0,0,0,0,0,0
409,367,122,0,684,497,584,96,66,0,24,0,0,0,0,0
368,319,84,0,696,499,595,110,60,0,12,0,0,0,0,0
0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
348,191,63,0,417,303,456,16,49,0,72,2,30,0,0,0
476,386,170,0,655,494,596,92,80,0,79,19,98,0,0,0
510,426,234,0,639,512,609,96,75,0,73,42,188,0,0,0
506,365,132,0,671,600,581,7,68,0,34,6,0,0,0,0
476,418,293,0,652,418,641,226,70,0,66,44,195,0,0,0
480,413,284,0,667,477,641,186,90,0,52,39,107,0,0,0
319,246,208,0,447,94,569,171,24,0,50,10,48,0,0,0
365,254,168,0,555,302,592,125,14,6,52,14,0,0,0,0
424,325,221,0,513,316,601,187,86,0,77,50,64,0,0,0
497,422,246,0,656,489,632,123,80,0,65,20,102,0,0,0
498,404,276,0,596,504,627,79,80,0,41,15,1,0,0,0
500,373,239,0,561,493,613,70,65,6,51,16,15,0,0,0
505,427,313,0,510,359,617,163,53,0,68,29,209,0,25,0
480,395,252,0,567,396,616,163,71,0,54,20,79,0,0,0
354,196,46,0,476,328,523,101,12,0,5,0,0,0,0,0
453,298,103,0,524,407,577,117,92,0,46,9,0,0,0,0
615,458,267,0,586,503,582,84,200,0,60,39,192,0,0,0
571,447,285,0,513,387,567,150,182,0,58,62,228,0,0,0
448,375,229,0,476,231,575,191,52,0,58,41,140,0,0,0
457,413,264,0,586,356,605,188,62,0,52,17,95,0,0,0
394,356,223,0,633,366,614,223,42,0,26,0,0,0,0,0
260,116,31,0,561,266,505,156,0,0,0,0,0,0,0,0
383,323,150,0,645,358,607,157,38,0,37,0,0,0,0,0
533,455,250,0,635,433,606,93,91,0,61,10,182,0,0,0
662,510,289,0,609,531,527,21,118,0,36,27,342,18,0,0
660,469,203,0,631,601,502,0,89,0,30,3,145,0,0,0
660,524,357,0,562,430,550,82,101,0,57,41,453,58,103,0
646,527,337,0,675,526,594,134,114,0,34,23,349,59,8,0
435,290,148,0,606,342,487,104,28,0,6,0,0,0,0,0
364,202,29,0,658,419,475,76,14,0,0,0,0,0,0,0
350,370,278,0,495,33,556,208,8,0,29,0,139,0,16,0
416,419,227,0,639,265,585,175,11,0,14,0,63,0,0,0
485,408,103,0,677,505,542,82,71,0,0,0,0,0,0,0
492,405,145,0,672,532,544,80,73,0,1,0,0,0,0,0
443,446,297,0,574,226,568,181,80,0,41,0,102,0,0,0
438,430,195,0,658,413,582,164,62,0,13,0,0,0,0,0
231,143,22,0,620,333,464,89,26,0,0,0,0,0,0,0
287,225,35,0,609,334,489,82,32,0,8,0,0,0,0,0
448,351,58,0,711,519,536,5,82,0,8,0,0,0,0,0
557,456,136,0,606,411,480,16,111,0,24,0,0,0,0,0
533,339,10,0,673,597,431,0,82,0,0,0,0,0,0,0
444,421,137,0,612,311,532,92,56,0,20,0,0,0,0,0
499,460,149,0,703,478,555,117,132,0,17,0,0,0,0,0
398,300,43,0,679,449,495,94,126,0,0,0,0,0,0,0
364,262,18,0,725,528,482,65,119,0,0,0,0,0,0,0
451,478,203,0,660,346,568,145,113,0,18,0,11,0,0,0
518,494,159,0,613,326,489,26,29,0,23,0,113,0,0,0
558,448,38,0,654,563,460,0,89,0,0,0,0,0,0,0
458,340,7,0,657,549,434,0,32,0,0,0,0,0,0,0
386,409,109,0,655,307,536,114,44,0,3,0,0,0,0,0
338,402,149,0,674,201,563,183,30,0,4,0,0,0,0,0
219,205,41,0,665,255,494,157,22,0,0,0,0,0,0,0
292,370,113,0,667,225,567,133,21,0,16,0,0,0,0,0
426,501,248,0,649,199,617,180,25,0,45,36,163,0,0,0
567,551,276,0,593,305,542,34,74,0,41,35,336,7,0,0
632,555,211,0,642,466,503,0,87,0,43,33,182,13,0,0
601,570,320,0,576,176,547,117,82,0,84,61,445,41,82,0
547,560,301,0,664,257,583,181,58,0,33,20,288,0,0,0
450,449,162,0,671,320,522,121,25,0,4,0,0,0,0,0
313,193,9,0,677,345,407,96,9,0,0,0,0,0,0,0
336,273,16,0,701,370,482,38,20,0,0,0,0,0,0,0
491,442,75,0,714,468,531,0,41,0,5,0,0,0,0,0
546,446,99,0,654,460,440,0,16,0,0,0,0,0,0,0
559,378,38,0,691,576,403,0,7,0,0,0,0,0,0,0
646,476,207,0,457,365,333,0,49,0,22,0,111,0,0,0
596,497,216,0,612,364,499,68,85,0,0,0,32,0,0,0
455,402,118,0,632,308,469,87,25,0,0,0,0,0,0,0
341,125,0,0,662,340,382,87,27,0,0,0,0,0,0,0
442,428,117,0,665,239,479,70,31,0,0,0,0,0,0,0
523,493,151,0,669,308,481,21,43,0,0,0,24,0,0,0
421,389,114,0,581,160,431,36,42,0,0,0,0,0,0,0
414,301,56,0,583,294,401,0,37,0,0,0,0,0,0,0
417,405,152,0,599,108,488,94,52,0,0,0,0,0,0,0
520,473,182,0,672,353,519,63,82,0,0,0,46,0,0,0
434,337,73,0,686,397,455,75,56,0,0,0,0,0,0,0
375,250,43,0,722,466,471,45,60,0,0,0,0,0,0,0
491,489,173,0,695,321,555,51,55,0,0,0,0,0,0,0
542,506,188,0,704,365,526,18,18,0,0,0,9,0,0,0
542,403,57,0,728,538,465,0,48,0,0,0,0,0,0,0
566,465,206,0,698,416,510,48,78,0,0,0,0,0,0,0
572,524,283,0,718,337,560,124,100,0,0,0,98,0,0,0
516,436,178,0,730,429,500,109,89,0,0,0,0,0,0,0
351,189,15,0,741,424,412,113,33,0,0,0,0,0,0,0
377,269,68,0,737,422,465,64,26,0,0,0,0,0,0,0
