Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
82,100,174,0,118,0,555,281,0,0,0,0,0,0,0,0
28,157,149,0,372,108,583,183,0,0,23,0,0,0,0,0
57,182,181,0,364,112,598,223,21,41,21,0,0,0,0,0
59,195,193,0,372,134,592,216,0,6,32,0,0,0,0,0
19,11,0,0,0,0,15,0,0,0,0,0,0,0,0,0
222,309,186,0,576,459,585,223,12,8,48,0,0,0,0,0
351,479,388,0,676,560,0,414,67,28,56,0,0,0,0,0
365,494,414,0,655,487,0,435,55,0,6,0,0,0,0,0
318,475,410,0,643,399,0,460,61,15,182,0,0,0,29,33
328,476,397,0,671,507,0,467,54,5,141,0,0,0,0,32
260,392,297,0,646,555,0,389,4,0,54,0,0,0,0,0
314,430,260,0,664,616,0,262,38,0,97,0,0,0,0,0
240,393,331,0,567,487,0,444,0,0,144,0,0,0,0,0
203,388,340,0,591,442,0,413,0,0,134,0,0,0,0,0
251,427,357,0,653,390,0,424,15,0,144,0,0,0,0,7
293,454,368,0,681,508,0,408,27,0,140,0,0,0,0,16
295,463,369,0,704,540,0,405,29,0,158,0,0,0,0,0
297,477,381,0,726,574,0,450,28,0,166,0,0,0,0,0
313,479,334,0,748,632,0,433,18,0,136,0,0,0,0,0
276,451,334,0,734,594,0,426,5,0,113,0,0,0,0,0
233,448,364,0,703,501,0,454,0,0,149,0,0,0,0,0
256,461,380,0,693,427,0,453,19,0,162,0,0,0,0,0
272,449,323,0,693,526,0,392,20,0,123,0,0,0,0,0
335,477,294,0,691,607,0,268,36,0,150,0,0,0,0,0
412,530,313,0,722,657,0,309,55,0,149,0,0,0,0,0
350,482,316,0,711,596,0,353,30,0,126,0,0,0,0,0
296,457,370,0,694,392,0,408,33,0,147,0,0,0,0,0
263,466,412,1,634,223,0,454,33,0,168,0,0,0,9,73
249,459,371,0,666,442,0,398,26,0,142,0,0,0,0,0
270,484,372,0,717,524,0,417,17,0,150,0,0,0,0,0
344,519,336,0,761,643,0,423,24,0,127,0,0,0,0,0
341,528,371,0,762,633,0,465,11,0,136,0,0,0,0,0
230,486,414,0,677,424,0,480,0,0,146,0,0,0,0,0
186,443,420,0,627,194,0,488,0,0,163,0,0,0,0,37
254,477,402,0,694,398,0,444,10,0,142,0,0,0,0,0
286,492,373,0,704,494,0,401,21,0,130,0,0,0,0,0
376,534,342,0,704,619,0,293,48,0,140,0,0,0,0,0
303,496,360,0,682,541,0,377,9,0,125,0,0,0,0,0
241,470,383,0,682,378,0,408,12,0,103,0,0,0,0,0
308,513,408,0,711,382,0,422,46,0,129,0,0,0,0,0
289,503,396,0,680,427,0,396,12,0,107,0,0,0,0,0
300,510,383,0,708,495,0,379,25,0,123,0,0,0,0,0
337,512,325,0,750,587,0,365,26,0,114,0,0,0,0,0
373,515,291,0,782,664,0,379,51,0,77,0,0,0,0,0
338,523,366,0,749,595,0,404,39,0,105,0,0,0,0,0
289,516,417,0,707,457,0,443,15,0,125,0,0,0,0,0
245,498,426,0,670,309,0,446,21,0,130,0,0,0,0,0
