Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
365,186,6,0,582,445,413,0,0,0,0,0,0,0,0,0
458,454,222,0,668,380,561,105,14,62,96,0,0,0,0,0
526,608,400,0,729,246,660,261,24,83,167,19,0,0,0,0
464,618,451,0,685,40,671,303,0,61,185,43,0,0,85,0
477,629,464,0,709,21,689,317,0,50,176,59,0,0,149,0
483,644,503,0,699,14,701,367,0,54,179,81,101,0,315,0
532,680,551,0,730,56,720,375,10,66,194,105,201,0,388,0
540,671,558,0,709,36,712,395,3,67,204,112,215,0,390,0
482,657,559,0,722,0,729,423,0,42,198,93,142,0,367,0
492,660,521,0,734,2,724,401,0,41,195,73,130,0,331,0
511,667,495,0,740,34,711,371,0,36,190,58,122,0,311,0
532,680,507,0,754,106,712,341,0,27,184,54,129,0,324,0
505,667,498,0,745,36,701,330,0,21,168,44,115,0,308,0
517,667,454,0,753,138,674,260,0,7,154,17,54,0,223,0
514,654,425,0,748,198,657,219,0,6,136,0,18,0,159,0
545,665,410,0,760,301,649,177,0,14,137,0,10,0,128,0
513,669,454,0,738,66,667,260,0,13,146,14,92,0,263,0
510,665,460,0,718,42,655,249,0,12,146,17,125,0,296,0
539,672,445,0,735,163,638,185,0,10,140,5,98,0,233,0
552,672,432,0,721,153,627,162,0,9,147,6,105,0,249,0
497,672,487,0,700,0,667,272,0,7,166,27,162,0,349,0
500,670,478,0,693,9,629,211,0,5,152,13,155,0,342,0
504,657,442,0,680,12,604,188,0,0,130,0,120,0,312,0
522,670,441,0,723,63,616,189,0,0,125,0,96,0,291,0
491,666,457,0,733,0,642,211,0,0,120,0,61,0,290,0
502,676,465,0,747,58,643,212,0,0,126,0,60,0,284,0
540,684,463,0,763,163,649,193,0,68,124,0,0,0,200,0
552,692,483,0,779,185,670,223,0,47,125,0,0,0,228,0
533,672,479,0,769,133,668,243,0,28,117,0,0,0,239,0
512,670,487,0,763,54,672,268,0,15,129,0,0,0,245,0
542,679,473,0,769,166,654,219,0,14,128,0,0,0,221,0
545,691,485,0,774,143,655,225,0,8,134,0,0,0,236,0
548,687,466,0,774,177,631,189,0,2,126,0,0,0,183,0
497,668,459,0,757,32,634,209,0,5,112,0,0,0,161,0
514,670,421,0,754,128,608,166,0,0,106,0,0,0,128,0
504,668,439,0,737,25,609,181,0,0,107,0,0,0,137,0
465,644,448,0,694,0,602,191,0,0,110,0,7,0,221,0
517,643,379,0,729,173,581,148,0,0,107,0,0,0,77,0
549,653,368,0,714,190,558,128,0,0,113,0,23,0,105,0
524,670,435,0,713,20,603,207,0,0,140,0,83,0,241,0
539,667,407,0,718,123,575,168,0,0,136,0,60,0,178,0
520,657,413,0,706,25,580,179,0,0,143,0,58,0,204,0
504,645,402,0,700,8,580,177,0,0,146,0,49,0,193,0
505,669,440,0,729,0,615,225,0,0,161,0,64,0,227,0
509,680,459,0,737,0,643,278,0,0,163,0,83,0,266,0
535,695,506,0,735,0,658,301,0,0,186,0,147,0,314,0
579,703,513,0,757,48,656,289,0,0,185,0,112,0,293,0
546,683,510,0,727,0,654,300,0,0,184,7,112,0,307,0
565,698,504,0,748,27,647,263,0,0,181,9,119,0,294,0
598,713,489,0,774,175,624,210,0,0,183,13,73,0,248,0
579,690,469,0,759,90,611,203,0,0,183,12,39,0,199,0
579,686,461,0,753,100,602,181,0,0,181,6,37,0,216,0
587,686,448,0,745,123,589,168,0,0,178,0,48,0,234,0
588,691,459,0,734,57,589,179,0,0,185,0,99,0,295,0
502,650,456,0,651,0,567,201,0,0,176,0,134,0,304,0
507,654,440,0,702,0,575,202,0,0,144,0,56,0,214,0
551,670,454,0,713,13,585,204,0,0,164,0,93,0,269,0
543,671,446,0,715,0,577,193,0,0,163,0,93,0,249,0
529,670,461,0,702,0,581,206,0,0,166,0,120,0,283,0
512,662,458,0,694,0,581,204,0,0,168,0,121,0,288,0
536,666,435,0,712,16,565,163,0,0,152,0,84,0,229,0
524,668,452,0,719,0,581,202,0,0,162,0,70,0,236,0
545,681,468,0,740,8,597,207,0,0,160,0,69,0,252,0
590,700,479,0,774,151,610,194,0,0,168,0,88,0,261,0
561,688,500,0,754,7,622,241,0,0,171,0,95,0,304,0
540,680,510,0,737,0,628,259,0,0,175,0,106,0,323,0
556,687,504,0,751,12,615,243,0,0,174,0,89,0,295,0
561,693,509,0,750,0,611,243,0,0,173,0,81,0,300,0
565,692,506,0,747,9,603,229,0,0,176,0,66,0,274,0
563,687,496,0,733,0,586,215,0,0,177,0,51,0,252,0
540,680,483,0,719,0,571,203,0,0,175,0,47,0,228,0
453,635,480,0,628,0,550,232,0,0,170,0,84,0,288,0
452,622,482,0,612,0,538,212,0,0,170,0,99,0,295,0
480,647,503,0,633,0,560,219,0,0,170,0,114,0,314,0
530,659,487,0,643,0,545,150,0,0,165,0,130,0,313,0
538,651,453,0,617,0,524,115,0,0,176,0,114,0,285,0
546,662,483,0,606,0,519,123,0,2,189,0,142,0,313,0
542,668,491,0,615,0,534,138,0,1,185,0,148,0,308,0
561,683,491,0,672,5,544,126,0,0,177,0,99,0,245,0
564,693,506,0,705,36,557,139,0,0,175,0,49,0,222,0
623,714,472,0,755,300,527,59,0,0,174,0,14,0,59,0
610,702,472,0,750,235,547,109,0,0,158,0,0,0,101,0
606,693,460,0,740,257,537,98,0,0,158,0,0,0,84,0
610,703,467,0,751,242,543,110,0,0,158,0,0,0,95,0
608,705,476,0,754,244,553,109,0,0,154,0,0,0,134,0
600,705,475,0,752,240,548,93,0,0,152,0,0,0,110,0
569,699,486,0,738,89,553,111,0,0,144,0,0,0,100,0
587,703,460,0,739,211,501,50,0,0,135,0,0,0,66,0
