Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
456,658,521,0,711,6,630,184,15,0,143,0,53,0,304,0
481,662,514,0,720,56,618,164,18,6,142,0,34,0,294,0
484,666,506,0,729,79,614,158,12,0,138,0,27,0,277,0
489,670,512,0,733,75,618,158,12,0,137,0,37,0,293,0
533,687,523,0,749,188,615,119,19,8,141,0,107,0,325,0
550,691,531,0,747,185,623,142,17,1,140,0,106,0,340,0
585,693,518,0,760,335,597,104,15,1,136,0,76,0,293,0
557,674,519,0,752,272,611,135,14,0,134,0,31,0,269,0
644,712,517,0,775,450,590,58,44,7,150,0,102,0,283,0
594,690,521,0,764,313,604,105,15,1,139,0,121,0,302,0
547,675,515,0,760,219,604,125,6,0,128,0,86,0,260,0
548,658,469,0,756,278,572,88,12,0,127,0,23,0,188,0
543,663,443,0,758,293,539,39,9,0,125,0,47,0,258,0
519,650,461,0,717,147,542,57,0,0,133,0,91,0,284,0
546,651,467,0,699,237,548,23,0,0,130,0,159,0,296,0
544,674,515,0,711,85,606,111,0,0,141,0,222,0,339,0
557,690,534,0,724,81,617,112,13,0,143,0,265,0,376,0
488,670,546,0,687,0,630,168,0,0,141,2,284,0,399,0
505,663,521,0,673,1,608,137,0,0,138,0,287,0,394,0
541,673,501,0,704,122,584,82,0,0,127,0,226,0,335,0
542,673,506,0,721,179,598,102,0,0,121,0,183,0,343,0
538,677,505,0,736,214,601,99,0,0,119,0,172,0,343,0
569,697,515,0,760,309,608,97,0,0,129,0,174,0,308,0
580,702,517,0,765,342,604,64,0,0,131,0,171,0,291,0
575,694,524,0,761,305,617,113,1,0,131,0,161,0,291,0
589,703,523,0,771,359,611,103,2,0,127,0,156,0,288,0
588,707,536,0,768,300,619,114,0,0,130,0,193,0,321,0
580,701,533,0,767,295,616,111,0,0,128,0,187,0,316,0
562,687,505,0,754,257,588,96,0,0,124,0,138,0,284,0
558,688,478,0,756,291,580,72,0,0,131,0,125,0,276,0
544,681,498,0,739,197,583,92,0,0,126,0,139,0,289,0
541,669,472,0,727,250,550,27,0,0,105,0,119,0,246,0
570,679,473,0,735,319,553,32,0,0,117,0,143,0,268,0
593,697,494,0,732,276,555,44,4,0,124,0,197,0,326,0
559,685,509,0,715,126,562,88,0,0,130,0,215,0,335,0
570,680,489,0,700,152,543,47,4,0,131,0,234,0,346,0
590,690,486,0,716,239,532,37,0,0,121,0,214,0,322,0
567,679,486,0,713,160,542,62,0,0,113,0,189,0,293,0
585,689,483,0,730,267,544,65,0,0,115,0,157,0,288,0
640,710,467,0,772,464,526,23,5,0,102,0,66,0,238,0
610,706,518,0,763,290,589,112,16,20,130,0,19,0,244,0
590,704,529,0,757,196,599,136,9,0,118,0,61,0,302,0
584,707,539,0,758,147,607,143,8,0,121,0,115,0,327,0
589,711,540,0,757,192,603,136,12,0,124,0,114,0,320,0
600,711,530,0,760,273,584,102,10,0,110,0,114,0,283,0
603,705,520,0,747,281,565,80,7,0,109,0,124,0,275,0
614,702,505,0,746,328,546,45,6,0,101,0,119,0,244,0
586,685,504,0,727,208,548,68,3,0,101,0,111,0,245,0
557,644,482,0,694,170,537,90,2,0,78,0,102,0,178,0
566,679,525,0,714,63,581,121,0,0,108,0,170,0,300,0
569,685,535,0,694,42,582,118,0,0,109,0,222,0,354,0
504,658,538,0,659,0,588,147,0,0,102,0,186,0,352,0
548,668,524,0,671,33,557,93,0,0,97,0,214,0,353,0
541,663,525,0,674,31,554,109,0,0,95,0,203,0,328,0
571,682,518,0,717,181,547,88,0,0,88,0,140,0,269,0
569,684,520,0,729,197,555,95,0,0,82,0,114,0,238,0
592,696,517,0,748,315,546,78,0,0,78,0,102,0,272,0
574,705,560,0,734,28,587,134,9,0,111,0,143,0,321,0
566,695,557,0,724,0,580,127,6,0,107,0,155,0,336,0
576,701,554,0,732,59,570,94,4,0,106,0,171,0,325,0
588,709,529,0,756,205,548,76,0,0,98,0,91,0,258,0
562,706,549,0,756,107,575,111,0,0,104,0,112,0,295,0
560,700,541,0,744,108,559,88,0,0,92,0,135,0,305,0
554,694,538,0,737,52,560,98,0,0,97,0,143,0,313,0
516,675,532,0,706,0,550,95,0,0,97,0,129,0,313,0
527,672,540,0,650,0,541,97,0,0,107,0,204,0,361,0
568,693,549,0,665,18,528,48,0,0,119,0,250,0,379,0
538,688,561,0,653,0,545,105,0,0,120,4,265,0,381,0
537,686,555,0,665,0,539,90,0,0,118,0,227,0,356,0
534,677,539,0,652,0,524,71,0,0,110,0,234,0,364,0
545,674,535,0,633,0,508,50,0,0,119,0,250,0,368,0
554,678,522,0,677,33,512,61,0,0,93,0,177,0,304,0
538,685,539,0,685,0,533,92,0,0,106,0,193,0,333,0
614,716,535,0,731,227,497,29,0,0,108,0,163,0,294,0
617,712,537,0,725,207,515,58,0,0,116,0,153,0,292,0
629,720,541,0,744,275,525,51,0,0,108,0,130,0,269,0
625,712,541,0,715,195,500,32,0,0,119,0,149,0,249,0
644,727,552,0,739,283,513,26,0,0,128,2,166,0,220,0
626,714,544,0,743,263,512,40,0,0,112,0,120,0,159,0
610,715,550,0,745,204,520,64,0,0,120,0,118,0,179,0
587,701,535,0,739,225,508,44,0,0,101,0,65,0,123,0
569,691,527,0,720,107,502,57,0,0,107,0,79,0,153,0
517,663,528,0,661,0,492,63,0,0,121,2,150,0,220,0
581,677,522,0,669,66,483,21,0,0,126,3,199,0,273,0
598,696,536,0,693,93,487,21,0,0,129,4,203,0,278,0
579,674,515,0,677,68,467,20,0,0,122,0,158,0,232,0
592,677,499,0,700,154,477,16,0,0,92,0,86,0,146,0
585,664,486,0,693,134,465,15,0,0,78,0,38,0,102,0
602,677,486,0,721,256,474,22,0,0,76,0,7,0,59,0
602,682,491,0,725,265,483,35,0,0,82,0,9,0,80,0
639,698,472,0,745,382,455,7,0,0,73,0,1,0,35,0
643,708,498,0,746,327,491,41,0,0,110,0,18,0,86,0
640,709,515,0,731,232,496,53,0,0,114,0,43,0,152,0
655,714,518,0,745,331,497,43,0,0,110,0,33,0,148,0
649,709,515,0,740,322,493,41,0,0,114,0,32,0,161,0
628,709,527,0,737,211,510,53,0,0,121,0,64,0,182,0
609,705,534,0,725,118,509,63,0,0,125,0,80,0,197,0
600,694,529,0,714,85,498,59,0,0,128,0,95,0,199,0
605,692,522,0,711,106,481,41,0,0,119,0,95,0,193,0
528,668,534,0,652,0,499,86,0,0,129,0,158,0,261,0
573,688,536,0,683,33,483,49,0,0,122,0,172,0,269,0
559,691,559,0,606,0,472,52,0,0,154,2,277,0,368,0
529,699,580,0,620,0,509,93,0,0,164,16,286,0,380,0
537,676,548,0,597,0,464,55,0,0,149,0,263,0,348,0
592,703,545,0,641,0,464,34,0,0,150,0,291,0,364,0
581,697,545,0,635,0,471,52,0,0,147,0,283,0,338,0
592,705,525,0,680,81,480,42,0,0,116,0,190,0,259,0
600,711,532,0,693,111,493,51,0,0,122,0,198,0,272,0
616,727,558,0,717,150,530,78,3,0,136,0,246,0,327,0
628,726,544,0,719,212,512,58,0,0,137,0,188,0,310,0
617,726,558,0,707,92,521,82,4,0,142,0,212,0,319,0
636,737,560,0,714,181,500,49,8,0,157,15,220,0,291,0
642,732,534,0,721,271,483,38,4,0,157,0,168,0,229,0
641,729,528,0,716,221,491,48,5,0,156,8,215,0,277,0
643,728,520,0,717,260,475,28,4,0,147,6,167,0,185,0
628,724,520,0,712,200,481,43,0,0,146,11,157,0,192,0
624,723,520,0,707,182,479,49,1,0,144,8,169,0,212,0
615,712,500,0,714,234,485,44,0,0,98,0,81,0,157,0
596,684,468,0,681,195,439,20,0,0,105,0,50,0,95,0
633,698,466,0,682,270,419,6,7,0,126,0,103,0,166,0
615,696,478,0,687,223,451,40,0,0,119,0,87,0,170,0
625,681,445,0,653,232,411,7,3,0,115,0,86,0,122,0
615,694,475,0,666,141,444,33,6,0,129,0,136,0,87,0
596,700,500,0,683,85,479,80,4,0,144,0,151,0,149,0
616,707,482,0,695,222,459,46,5,0,131,0,140,0,98,0
624,715,495,0,701,233,468,54,3,0,138,0,155,0,145,0
644,730,511,0,719,260,482,62,0,0,143,0,179,0,190,0
645,737,539,0,709,184,497,72,2,0,155,10,250,0,267,0
626,736,549,0,707,110,514,84,0,0,156,20,263,0,278,0
635,733,534,0,710,188,493,65,0,0,161,6,229,0,249,0
638,740,551,0,720,190,506,73,0,0,155,9,233,0,254,0
637,733,538,0,719,230,492,63,0,0,158,3,195,0,196,0
627,724,526,0,712,221,473,49,0,0,148,0,161,0,166,0
613,718,521,0,705,184,468,51,0,0,146,0,147,0,189,0
602,718,509,0,707,165,464,45,0,0,135,0,127,0,197,0
547,697,527,0,653,0,467,78,0,0,149,0,207,0,265,0
572,707,538,0,645,0,463,68,0,0,176,12,295,0,319,0
601,719,542,0,646,0,451,59,3,0,174,13,321,18,332,0
586,719,543,0,654,0,460,80,0,0,172,14,310,0,332,0
570,711,538,0,635,0,436,64,0,0,171,12,300,0,300,0
568,700,527,0,610,0,436,61,0,0,170,8,316,0,318,0
585,711,523,0,651,9,442,68,0,0,158,0,294,0,289,0
599,719,510,0,676,70,448,58,0,0,142,0,234,0,263,0
604,727,515,0,681,66,449,64,0,0,158,3,252,0,281,0
604,739,562,0,677,4,480,91,0,0,171,34,265,3,304,0
637,744,540,0,700,179,459,59,1,0,163,25,191,19,240,0
620,742,560,0,690,50,483,93,11,0,166,31,255,22,285,0
635,747,551,0,700,148,473,74,11,0,161,29,249,39,278,0
618,736,544,0,687,63,467,80,11,0,158,28,223,7,271,0
639,747,549,0,704,152,467,67,11,0,155,28,242,22,260,0
595,734,557,0,691,12,485,99,0,0,157,28,248,0,273,0
587,721,541,0,689,53,472,96,0,0,128,13,199,0,222,0
594,722,529,0,690,56,460,81,0,0,132,11,208,0,243,0
602,729,525,0,688,59,453,58,0,0,128,13,225,0,263,0
568,713,526,0,644,0,435,74,0,0,141,21,264,0,296,0
584,721,507,0,679,43,432,52,0,0,130,13,224,0,254,0
