Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
407,24,0,0,648,585,0,232,63,0,0,0,0,0,0,0
10,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0
126,0,0,0,197,304,0,205,0,0,41,0,0,0,0,0
255,26,0,0,546,448,0,389,8,0,69,0,0,0,0,0
405,163,154,0,644,557,0,539,127,17,153,78,0,0,0,0
424,128,120,0,672,575,0,506,153,3,107,30,0,0,0,0
25,0,20,0,0,7,306,243,0,0,56,44,0,0,230,0
473,180,222,0,682,608,0,481,113,35,72,8,0,0,0,0
469,142,118,0,683,619,0,435,99,15,63,9,0,0,0,0
480,124,92,0,709,668,0,435,91,9,42,0,0,0,0,0
480,193,140,0,709,691,0,492,72,11,45,28,0,0,0,0
498,250,143,0,736,728,0,511,56,6,46,55,0,0,0,0
512,326,116,0,762,758,0,529,23,0,47,67,0,0,0,0
530,304,70,0,773,789,0,462,46,0,45,63,0,0,0,0
517,283,78,0,753,737,0,479,40,0,48,35,0,0,0,0
358,293,231,0,456,215,710,496,43,31,110,75,6,0,86,0
466,283,127,0,681,645,0,431,96,27,68,50,0,0,0,0
497,204,44,0,731,722,0,373,71,2,41,19,0,0,0,0
508,250,66,0,751,756,0,438,46,1,45,56,0,0,0,0
524,319,96,0,767,778,0,458,41,2,51,71,0,0,0,0
523,277,77,0,763,784,0,477,69,11,71,118,0,0,0,0
497,257,81,0,742,714,0,460,59,4,50,42,0,0,0,0
340,289,263,6,423,164,749,530,50,37,138,98,56,0,186,0
410,246,127,0,660,553,0,462,75,19,59,24,0,0,0,0
438,119,31,0,729,704,0,432,55,0,40,5,0,0,0,0
404,82,5,0,765,766,0,482,8,0,12,0,0,0,0,0
414,93,0,0,781,791,0,465,4,0,21,0,0,0,0,0
427,99,0,0,788,806,0,453,0,0,18,0,0,0,0,0
423,137,13,0,777,767,0,481,0,0,16,0,0,0,0,0
433,195,111,0,700,567,0,496,46,10,64,19,0,0,0,0
352,234,207,0,605,323,0,521,63,23,67,19,0,0,0,0
358,22,0,0,738,703,0,367,15,0,0,0,0,0,0,0
469,158,25,0,760,778,0,451,53,8,38,46,0,0,0,0
448,142,22,0,775,795,0,470,12,0,27,38,0,0,0,0
469,183,22,0,786,809,0,457,18,0,33,69,0,0,0,0
486,167,7,0,776,811,0,401,35,0,39,79,0,0,0,0
520,234,74,0,744,741,0,343,89,19,95,135,0,0,0,0
405,321,295,6,535,278,0,458,106,49,170,164,5,0,2,0
485,310,188,0,678,613,0,405,128,29,119,123,0,0,0,0
504,272,112,0,711,703,0,416,73,18,86,130,0,0,0,0
516,237,50,0,745,768,0,351,75,1,37,87,0,0,0,0
493,231,32,0,776,794,0,424,38,0,23,88,0,0,0,0
499,233,31,0,785,806,0,445,50,0,31,96,0,0,0,0
505,246,41,0,770,799,0,452,61,0,47,115,0,0,0,0
501,237,75,0,728,691,0,413,68,15,76,74,0,0,0,0
280,196,292,0,407,166,0,552,62,38,150,130,0,0,1,0
453,254,129,0,686,658,0,464,93,31,99,111,0,0,0,0
490,240,110,0,735,747,0,454,60,8,116,131,0,0,0,0
491,230,61,0,762,796,0,369,13,0,105,127,0,0,0,0
498,160,15,0,776,818,0,260,18,0,76,55,0,0,0,0
470,153,36,0,773,816,0,397,20,0,93,109,0,0,0,0
470,127,13,0,769,787,0,345,38,0,72,26,0,0,0,0
402,138,168,0,672,502,0,498,65,19,188,144,0,0,0,0
239,133,275,7,449,127,0,528,27,18,184,129,0,0,0,0
