Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
207,178,0,0,652,617,591,209,0,0,0,0,0,0,0,0
175,118,0,0,632,618,542,143,0,0,0,0,0,0,0,0
290,271,52,0,666,650,569,230,0,0,0,0,54,0,37,0
318,346,158,0,684,605,663,368,0,1,0,0,255,0,272,0
284,345,161,0,641,525,662,396,0,0,0,0,371,0,396,0
239,347,170,0,638,495,694,467,0,0,0,0,375,0,419,0
178,188,13,0,597,499,598,238,0,0,7,0,0,0,62,0
168,130,0,0,645,570,547,120,0,0,0,0,0,0,0,0
126,90,0,0,635,541,531,103,0,0,0,0,0,0,0,0
116,148,0,0,653,539,631,270,0,0,0,0,0,0,9,0
271,345,107,0,688,575,671,325,0,0,0,0,363,0,357,0
335,393,163,0,693,599,662,308,0,0,0,0,408,0,380,0
344,388,157,0,563,470,531,247,0,28,91,59,526,0,453,0
416,446,135,0,747,677,669,320,0,36,99,64,294,0,310,0
253,173,9,0,654,606,545,212,0,0,10,0,0,0,39,0
78,20,0,0,484,443,374,91,0,0,4,0,0,0,0,0
56,42,0,0,512,470,373,54,0,0,0,0,0,0,0,0
301,310,59,0,702,601,615,252,0,0,1,0,274,0,216,0
289,329,133,0,658,536,657,273,0,0,0,0,462,0,395,0
235,340,167,0,672,505,713,402,0,0,0,0,486,0,483,0
202,314,98,0,676,524,708,379,0,0,0,0,410,0,431,0
90,138,2,0,681,528,661,247,0,0,0,0,19,0,56,0
50,66,0,0,666,469,607,124,0,0,0,0,0,0,40,0
112,116,0,0,702,565,632,156,0,0,0,0,0,0,45,0
180,236,33,0,690,553,671,279,0,0,0,0,222,0,257,0
285,340,149,0,692,572,683,331,0,0,0,0,449,0,448,0
315,319,141,0,561,485,575,320,0,0,16,47,493,0,400,0
390,410,114,0,722,674,660,326,20,0,7,1,328,0,285,0
249,98,0,0,685,650,588,234,0,0,58,0,0,0,0,0
138,1,0,0,645,599,505,146,0,0,18,0,0,0,0,0
76,0,0,0,605,524,436,150,0,0,29,0,0,0,0,0
137,57,0,0,676,619,457,93,0,0,0,0,0,0,0,0
264,290,32,0,716,615,601,217,0,0,0,0,174,0,109,0
211,351,120,0,681,457,664,354,0,0,0,0,422,0,401,0
254,406,189,0,683,457,704,407,0,0,0,0,531,0,542,0
228,393,194,0,655,405,701,432,0,0,0,16,552,0,569,0
67,196,39,0,579,272,627,332,0,0,0,0,341,0,404,0
46,111,0,0,644,424,598,190,0,0,0,0,33,0,38,0
39,78,0,0,640,437,581,200,0,0,0,0,14,0,8,0
142,232,22,0,703,520,660,283,0,0,0,0,167,0,177,0
189,338,84,0,716,555,685,308,0,0,0,0,406,0,350,0
224,342,89,0,691,552,647,286,0,0,0,0,428,0,280,0
308,317,69,0,719,622,621,195,0,0,0,5,365,0,139,0
275,246,0,0,757,694,609,93,0,0,0,0,46,0,3,0
172,138,0,0,730,650,581,92,0,0,0,0,0,0,0,0
67,35,0,0,633,513,478,79,0,0,0,0,0,0,0,0
89,44,0,0,647,543,473,51,0,0,0,0,0,0,0,0
233,236,4,0,742,640,603,101,0,0,0,0,73,0,19,0
220,295,112,0,716,484,701,328,0,0,0,0,402,0,375,0
308,388,169,0,741,554,721,368,0,0,0,0,399,0,450,0
241,323,127,0,710,520,690,341,0,0,0,0,368,0,395,0
28,3,9,0,564,284,608,280,0,0,8,0,0,0,0,0
11,0,0,0,561,287,569,212,0,0,13,0,0,0,0,0
47,10,0,0,632,432,557,126,0,0,0,0,0,0,0,0
78,136,12,0,707,506,659,267,0,0,0,0,0,0,33,0
177,276,89,0,702,499,688,322,0,0,0,0,294,0,287,0
61,227,140,0,636,309,706,402,0,0,0,0,304,0,351,0
145,297,115,0,734,540,720,381,0,0,0,0,252,0,256,0
88,176,13,0,762,623,704,241,0,0,0,0,0,0,0,0
37,60,0,0,752,620,662,166,0,0,0,0,0,0,0,0
26,20,0,0,659,511,561,132,0,0,0,0,0,0,0,0
100,117,0,0,710,576,592,139,0,0,0,0,0,0,0,0
172,308,104,0,719,490,700,384,0,0,0,0,355,0,337,0
152,329,184,24,729,480,742,476,0,0,0,0,409,0,370,0
156,325,168,4,734,488,753,494,0,0,0,0,427,0,426,0
44,188,98,0,626,241,704,449,0,0,0,0,342,0,392,0
24,143,48,0,635,173,712,454,0,0,0,0,171,0,294,0
42,154,13,0,697,373,708,371,0,0,0,0,66,0,140,0
74,183,12,0,720,487,697,353,0,0,0,0,87,0,113,0
113,256,54,0,689,479,677,358,0,0,0,0,299,0,312,0
222,317,81,0,680,483,630,323,0,0,0,0,440,0,339,0
251,343,113,0,730,556,659,321,0,0,0,0,410,0,328,0
236,316,35,0,747,609,650,253,0,0,0,0,252,0,248,0
220,276,0,0,751,637,601,139,0,0,0,0,133,0,119,0
139,179,0,0,732,628,561,111,0,0,0,0,31,0,2,0
163,240,0,0,722,595,590,188,0,0,0,0,136,0,54,0
278,366,79,0,763,628,662,256,0,0,0,0,353,0,269,0
221,349,164,0,735,503,704,379,0,0,0,0,444,0,396,0
180,315,171,0,718,432,719,419,0,0,0,0,452,0,452,0
83,177,43,0,696,392,693,337,0,0,0,0,317,0,334,0
26,56,0,0,634,232,653,311,0,0,0,0,57,0,199,0
5,25,0,0,636,186,648,309,0,0,0,0,0,0,97,0
40,70,0,0,708,403,672,275,0,0,0,0,0,0,69,0
148,164,8,0,741,551,657,214,0,0,0,0,91,0,100,0
238,264,42,0,730,566,652,224,0,0,0,0,280,0,270,0
250,295,29,0,748,612,646,195,0,0,0,0,237,0,173,0
269,311,7,0,768,674,649,157,0,0,0,0,145,0,113,0
247,268,0,0,767,678,613,68,0,0,0,0,72,0,46,0
132,90,0,0,719,656,490,16,0,0,0,0,0,0,0,0
60,85,0,0,639,544,446,55,0,0,0,0,0,0,1,0
199,251,0,0,724,592,586,145,0,0,0,0,158,0,163,0
162,329,154,0,706,399,710,394,0,0,0,0,456,0,432,0
