Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,92,0,0,44,0,0,0,0
313,7,0,0,0,0,0,273,339,53,73,11,0,0,0,0
507,218,128,0,384,547,0,385,438,28,138,120,0,0,0,0
561,412,368,0,431,548,0,490,450,81,192,239,71,0,285,0
568,414,350,0,363,529,0,466,464,53,192,244,168,0,348,16
559,327,207,0,381,565,0,403,462,29,182,203,82,96,211,0
583,392,233,0,426,615,0,413,477,38,195,245,148,162,262,0
585,363,168,0,516,670,0,346,460,4,165,175,30,124,92,0
609,292,70,0,602,728,0,331,442,0,163,102,0,21,0,0
474,47,0,0,378,567,0,328,375,0,133,58,0,0,0,0
536,236,88,0,445,602,0,372,445,8,172,186,0,78,40,0
568,366,238,0,567,661,0,430,445,7,177,213,58,0,176,0
610,452,267,0,661,731,0,451,446,0,173,205,45,0,119,0
648,467,189,0,675,766,0,388,451,0,178,178,45,211,90,0
619,422,201,0,592,709,0,410,448,10,194,215,106,0,182,0
599,361,120,0,649,736,0,400,405,0,147,117,0,0,0,0
495,153,29,0,554,646,0,386,314,0,139,63,0,0,0,0
555,218,17,0,615,721,0,343,403,0,157,85,0,25,0,0
621,418,193,0,612,738,0,362,448,6,188,194,78,0,165,0
611,429,238,0,604,715,0,404,445,1,184,204,92,0,176,0
620,480,298,0,632,718,0,448,455,6,187,240,135,0,249,0
609,432,241,0,521,669,0,384,467,19,194,243,194,0,289,0
620,478,303,0,582,693,0,398,453,1,183,226,167,0,294,0
578,365,193,0,586,678,0,370,421,0,168,196,56,0,128,0
540,118,8,0,559,663,0,308,443,0,154,153,0,0,0,0
563,391,279,0,431,552,0,384,448,5,198,264,210,0,325,4
575,436,314,0,506,615,0,402,448,0,191,256,199,0,323,2
603,451,328,0,580,676,0,430,478,0,179,241,70,0,253,0
636,461,287,0,575,705,0,362,494,0,186,236,132,0,262,0
625,405,223,0,623,722,0,348,476,0,156,169,0,0,30,0
553,254,96,0,553,674,0,307,412,0,137,110,0,0,0,0
510,132,10,0,626,688,0,333,373,0,112,72,0,0,0,0
598,460,326,0,521,626,0,393,429,44,171,239,115,0,293,0
595,453,307,0,526,643,0,363,427,11,175,230,131,0,280,0
624,448,277,0,608,713,0,376,474,33,171,199,0,0,77,0
616,437,287,0,589,699,0,358,450,0,151,191,28,0,132,0
615,469,304,0,607,704,0,360,440,0,144,181,53,0,144,0
552,383,280,0,583,656,0,375,375,0,129,138,0,0,54,0
407,105,166,0,485,534,0,369,303,0,100,83,0,0,0,0
505,373,298,0,492,577,0,394,341,0,159,219,34,0,154,0
536,439,365,0,463,555,0,427,371,0,153,259,163,0,312,3
580,493,360,0,648,695,0,423,365,0,138,215,105,0,206,0
586,428,275,0,607,693,0,365,358,0,143,194,87,0,134,0
546,431,315,0,539,623,0,416,345,0,147,227,148,0,270,0
539,374,233,0,620,669,0,406,337,0,133,187,5,0,18,0
