Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
181,8,0,0,0,77,329,386,182,15,121,39,0,0,0,0
369,197,1,0,449,482,537,447,310,41,183,106,0,0,0,0
498,299,29,0,598,642,557,419,351,80,210,158,0,0,0,0
540,437,260,0,622,646,593,479,382,104,227,243,62,0,273,0
598,511,320,0,676,709,609,491,404,122,238,271,171,11,369,0
588,473,218,0,651,693,589,456,409,125,244,274,165,17,320,0
579,431,156,0,638,685,560,398,409,139,242,277,160,33,298,0
631,473,120,0,701,743,572,371,428,119,235,231,102,42,187,0
623,430,28,0,726,761,607,418,381,66,187,160,0,0,0,0
560,213,0,0,690,729,545,320,339,24,120,72,0,0,0,0
571,351,10,0,660,712,520,326,378,71,181,166,0,0,14,0
589,431,149,0,656,699,540,334,364,81,163,181,63,0,239,0
606,453,184,0,659,700,547,356,383,119,201,243,173,0,320,0
593,453,192,0,670,700,573,390,369,102,201,236,76,0,257,0
542,403,179,0,536,586,506,334,361,100,204,223,150,0,333,0
591,452,191,0,687,704,604,377,354,68,173,168,13,0,128,0
603,396,32,0,712,739,579,318,355,44,136,104,0,0,0,0
535,150,0,0,684,724,555,281,295,8,110,72,0,0,0,0
600,400,140,0,649,715,545,346,384,76,194,237,40,0,116,0
608,447,193,0,655,723,545,351,387,77,196,216,63,0,186,0
613,441,158,0,691,739,582,375,376,62,173,195,21,0,83,0
614,455,167,0,692,740,585,373,386,63,172,201,22,0,129,0
624,524,276,0,683,730,608,416,393,87,189,233,137,0,309,0
613,497,238,0,706,739,635,429,367,57,159,195,9,0,90,0
560,275,13,0,673,708,609,384,323,46,144,135,0,0,0,0
541,109,0,0,675,722,597,351,338,18,107,63,0,0,0,0
617,443,199,0,669,730,590,395,403,72,164,203,43,0,175,0
595,473,247,0,645,700,598,439,380,68,149,202,72,0,241,0
605,411,76,0,719,759,636,433,360,35,110,122,0,0,0,0
571,418,161,0,662,689,613,432,350,41,120,156,0,0,56,0
572,452,212,0,644,680,612,433,375,51,122,189,13,0,151,0
573,428,195,0,653,686,639,448,375,58,127,221,16,0,103,0
464,174,12,0,538,585,556,347,319,30,86,81,0,0,0,0
472,275,138,0,554,612,575,399,363,33,101,152,0,0,33,0
480,387,286,0,570,595,633,507,335,55,147,247,29,0,217,0
527,446,297,0,629,647,650,509,374,65,163,263,47,0,236,0
581,444,172,0,711,744,653,447,394,30,88,144,0,0,0,0
543,455,256,0,616,650,623,477,389,53,123,212,22,0,223,0
542,414,198,0,658,683,644,467,365,28,90,136,0,0,32,0
485,261,79,0,583,630,580,421,280,39,99,142,0,0,0,0
412,111,0,0,591,609,608,400,245,0,50,47,0,0,0,0
548,294,35,0,668,711,557,284,328,8,30,70,0,0,0,0
548,433,201,0,638,682,575,370,305,30,60,145,0,0,109,0
