Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
433,136,41,0,713,650,0,370,89,0,35,0,0,0,0,0
436,152,47,0,709,652,0,358,89,0,29,0,0,0,0,0
406,115,30,0,696,629,0,372,71,0,19,0,0,0,0,0
405,122,40,0,686,613,0,385,73,0,32,0,0,0,0,0
397,126,67,0,699,611,0,404,88,0,25,0,0,0,0,0
393,85,20,0,719,642,0,371,72,0,9,0,0,0,0,0
403,90,35,0,716,641,0,367,74,0,19,0,0,0,0,0
428,158,91,0,721,642,0,435,103,0,34,0,0,0,0,0
451,146,92,0,740,678,0,418,131,0,0,0,0,0,0,0
425,95,49,0,726,673,0,409,91,0,0,0,0,0,0,0
402,88,25,0,725,679,0,391,41,0,0,0,0,0,0,0
396,51,0,0,744,698,0,349,55,0,0,0,0,0,0,0
406,80,25,0,736,672,0,394,74,0,14,0,0,0,0,0
430,77,15,0,746,700,0,409,84,0,0,0,0,0,0,0
441,84,26,0,761,712,0,432,141,0,0,0,0,0,0,0
403,68,17,0,739,685,0,415,101,0,0,0,0,0,0,0
352,45,0,0,725,669,0,367,53,0,0,0,0,0,0,0
337,24,0,0,728,686,0,284,50,0,0,0,0,0,0,0
407,59,0,0,719,677,0,302,69,0,0,0,0,0,0,0
478,92,18,0,742,701,0,364,175,0,0,0,0,0,0,0
484,85,7,0,758,724,0,378,169,0,0,0,0,0,0,0
444,85,0,0,743,712,0,306,119,0,0,0,0,0,0,0
419,74,0,0,741,705,0,321,108,0,0,0,0,0,0,0
382,29,0,0,755,722,0,264,81,0,0,0,0,0,0,0
402,63,0,0,752,705,0,323,122,0,0,0,0,0,0,0
416,68,15,0,764,709,0,365,153,0,0,0,0,0,0,0
411,62,15,0,761,702,0,358,165,0,0,0,0,0,0,0
377,60,30,0,752,664,0,373,145,0,0,0,0,0,0,0
348,30,0,0,754,668,0,324,96,0,0,0,0,0,0,0
347,33,6,0,739,639,0,319,63,0,0,0,0,0,0,0
391,102,71,0,748,651,0,415,106,0,0,0,0,0,0,0
422,171,126,0,728,630,0,434,152,6,6,0,0,0,0,0
458,202,135,0,749,681,0,372,194,1,59,0,0,0,0,0
410,112,31,0,755,687,0,288,132,0,50,0,0,0,0,0
404,81,10,0,756,690,0,294,142,0,30,0,0,0,0,0
378,54,10,0,761,692,0,298,128,0,16,0,0,0,0,0
367,63,36,0,768,684,0,325,126,0,26,0,0,0,0,0
383,65,37,0,775,693,0,309,143,0,9,0,0,0,0,0
394,134,107,0,758,649,0,422,157,0,29,0,0,0,0,0
367,71,26,0,776,678,0,343,136,0,8,0,0,0,0,0
395,73,21,0,773,678,0,302,138,0,4,0,0,0,0,0
399,61,0,0,767,681,0,273,126,0,0,0,0,0,0,0
392,67,21,0,751,658,0,319,126,0,11,0,0,0,0,0
416,113,97,0,754,665,0,415,157,0,14,0,0,0,0,0
426,135,131,0,767,692,0,444,198,0,20,0,0,0,0,0
413,129,116,0,743,656,0,449,183,0,13,0,0,0,0,0
411,102,75,0,749,673,0,423,144,0,18,0,0,0,0,0
403,59,36,0,767,708,0,373,129,0,7,0,0,0,0,0
413,73,41,0,772,709,0,371,117,0,19,0,0,0,0,0
446,126,81,0,768,721,0,380,172,0,12,0,0,0,0,0
454,136,85,0,787,743,0,378,151,0,12,0,0,0,0,0
435,81,72,0,776,723,0,364,127,0,0,0,0,0,0,0
402,42,10,0,770,719,0,313,93,0,0,0,0,0,0,0
398,44,4,0,769,723,0,304,83,0,0,0,0,0,0,0
406,78,37,0,750,688,0,327,77,0,0,0,0,0,0,0
414,72,23,0,772,714,0,359,113,0,0,0,0,0,0,0
419,72,11,0,784,740,0,355,115,0,0,0,0,0,0,0
401,78,0,0,768,718,0,359,90,0,0,0,0,0,0,0
384,50,0,0,776,727,0,339,60,0,0,0,0,0,0,0
364,47,0,0,782,724,0,315,36,0,0,0,0,0,0,0
417,94,2,0,777,711,0,332,82,0,0,0,0,0,0,0
419,92,20,0,765,701,0,328,111,0,0,0,0,0,0,0
465,121,63,0,798,767,0,305,172,0,0,0,0,0,0,0
456,111,51,0,788,757,0,305,147,0,0,0,0,0,0,0
412,67,34,0,776,734,0,310,107,0,0,0,0,0,0,0
396,41,0,0,784,747,0,251,106,0,0,0,0,0,0,0
413,89,24,0,767,708,0,294,89,4,0,0,0,0,0,0
467,164,114,0,779,719,0,403,142,13,0,1,0,0,0,0
442,114,91,0,785,721,0,413,131,6,0,0,0,0,0,0
420,110,92,0,767,684,0,412,102,0,0,0,0,0,0,0
396,76,66,0,762,671,0,408,90,0,0,0,0,0,0,0
393,53,48,0,775,692,0,367,89,0,0,0,0,0,0,0
435,122,87,0,788,698,0,345,114,0,0,0,0,0,0,0
436,223,198,0,738,651,0,491,94,0,0,24,0,0,0,0
470,211,202,0,779,704,0,498,145,0,0,1,0,0,0,0
472,145,102,0,785,724,0,389,120,0,0,0,0,0,0,0
427,88,65,0,764,698,0,380,100,0,0,0,0,0,0,0
407,62,20,0,763,703,0,324,99,0,0,0,0,0,0,0
419,96,80,0,770,691,0,320,129,0,0,0,0,0,0,0
430,138,158,0,783,694,0,412,152,0,0,0,0,0,0,0
429,126,145,0,782,700,0,405,179,0,0,0,0,0,0,0
421,123,127,0,765,680,0,366,157,0,0,0,0,0,0,0
422,76,92,0,773,695,0,349,172,0,0,0,0,0,0,0
407,45,30,0,797,723,0,297,121,0,0,0,0,0,0,0
446,98,89,0,796,719,0,357,143,0,0,0,0,0,0,0
442,134,151,0,768,683,0,393,158,0,0,0,0,0,0,0
458,178,167,0,799,720,0,403,154,0,2,0,0,0,0,0
425,111,151,0,787,702,0,386,127,0,0,0,0,0,0,0
420,65,76,0,795,713,0,351,96,0,0,0,0,0,0,0
368,34,8,0,793,711,0,311,68,0,0,0,0,0,0,0
409,96,70,0,772,690,0,371,82,0,0,0,0,0,0,0
447,198,161,0,775,690,0,465,139,0,19,0,0,0,0,0
473,162,136,0,799,728,0,451,152,0,19,0,0,0,0,0
410,103,96,0,779,699,0,429,93,0,23,0,0,0,0,0
431,110,62,0,785,717,0,368,106,0,23,0,0,0,0,0
429,85,37,0,794,727,0,335,75,0,13,0,0,0,0,0
438,128,107,0,790,709,0,373,95,0,26,0,0,0,0,0
442,162,154,0,782,698,0,428,120,0,27,0,0,0,0,0
457,184,205,0,792,698,0,426,136,0,11,0,0,0,0,0
421,98,173,0,780,671,0,435,105,0,0,0,0,0,0,0
380,37,88,0,785,687,0,347,87,0,0,0,0,0,0,0
383,32,65,0,790,708,0,322,72,0,0,0,0,0,0,0
404,118,172,0,760,654,0,395,68,0,0,0,0,0,0,0
443,174,242,0,780,681,0,499,103,0,89,0,0,0,0,0
438,140,219,0,788,699,0,472,85,0,55,0,0,0,0,0
444,157,183,0,764,674,0,439,62,0,7,0,0,0,0,0
424,74,126,0,793,707,0,399,55,0,0,0,0,0,0,0
610,56,111,0,797,700,0,407,9,0,4,0,0,0,0,0
465,166,185,0,802,706,0,409,64,3,7,0,0,0,0,0
472,182,197,0,781,693,0,378,87,8,0,0,0,0,0,0
476,202,171,0,807,708,0,445,67,0,0,0,0,0,0,0
427,130,134,0,795,661,0,426,47,9,0,0,0,0,0,0
351,43,45,0,793,661,0,364,15,9,0,0,0,0,0,0
375,48,20,0,793,682,0,324,27,5,0,0,0,0,0,0
394,58,53,0,780,654,0,325,46,3,0,0,0,0,0,0
480,171,115,0,799,714,0,435,139,5,0,0,0,0,0,0
490,202,127,0,796,714,0,460,187,16,0,173,0,0,0,0
463,117,77,0,792,698,0,426,166,12,0,138,0,0,0,0
433,100,47,0,784,670,0,393,116,12,0,44,0,0,0,0
428,73,25,0,803,696,0,352,110,10,0,22,0,0,0,0
460,148,111,0,790,666,0,381,147,26,0,21,0,0,0,0
516,244,228,0,775,687,0,384,211,24,1,120,0,0,0,0
516,261,288,0,789,693,0,451,197,1,33,158,0,0,0,0
470,154,249,0,792,676,0,435,141,0,14,44,0,0,0,0
417,91,171,0,792,657,0,393,83,0,7,6,0,0,0,0
388,55,100,0,787,652,0,346,57,0,0,0,0,0,0,0
448,177,239,0,748,551,0,445,159,0,0,4,0,0,0,0
473,250,305,0,763,608,0,474,183,2,14,43,0,0,0,0
489,255,301,0,789,673,0,422,180,0,1,95,0,0,0,0
466,247,282,0,772,654,0,410,152,0,14,64,0,0,0,0
456,135,184,0,796,687,0,303,116,0,3,5,0,0,0,0
411,105,165,0,786,666,0,331,81,0,9,8,0,0,0,0
461,176,197,0,804,694,0,300,91,0,7,0,0,0,0,0
472,228,275,0,780,672,0,339,123,0,25,42,0,0,0,0
492,298,321,0,792,681,0,390,148,0,28,64,0,0,0,0
479,238,299,0,795,686,0,400,111,0,26,44,0,0,0,0
443,146,246,0,790,669,0,363,90,4,10,21,0,0,0,0
392,82,171,0,798,672,0,341,71,0,0,0,0,0,0,0
386,138,246,0,772,615,0,398,68,7,4,44,0,0,0,0
442,232,328,0,775,611,0,461,116,15,29,148,0,0,0,0
468,226,286,0,790,652,0,413,144,5,29,59,0,0,0,0
452,212,267,0,780,635,0,374,124,0,34,15,0,0,0,0
420,124,205,0,793,652,0,376,97,0,20,9,0,0,0,0
407,101,128,0,802,669,0,355,72,4,53,4,0,0,0,0
467,219,232,0,795,665,0,352,123,0,57,14,0,0,0,0
445,188,259,0,774,628,0,416,95,0,83,49,0,0,0,0
463,216,269,0,797,668,0,401,116,0,71,38,0,0,0,0
413,173,235,0,799,648,0,400,81,0,47,23,0,0,0,0
360,112,159,0,798,642,0,375,62,0,45,17,0,0,0,0
