Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
20,112,0,0,582,462,0,222,0,0,0,0,0,0,0,0
45,162,0,0,622,491,0,250,0,0,0,0,0,0,0,0
50,267,0,0,638,503,0,265,0,0,0,0,0,0,0,0
72,309,0,0,636,485,0,285,0,0,0,0,0,0,0,0
79,339,0,0,631,501,0,291,0,0,0,0,0,0,0,0
86,361,0,0,634,511,0,307,0,0,0,0,0,0,0,0
73,359,0,0,636,504,0,296,0,0,0,0,0,0,0,0
85,374,0,0,642,513,0,303,0,0,0,0,0,0,0,0
94,363,0,0,657,543,0,286,0,0,0,0,0,0,0,0
76,335,0,0,653,538,0,283,0,0,0,0,0,0,0,0
44,307,0,0,635,522,0,282,0,0,0,0,0,0,0,0
50,318,0,0,636,524,0,289,0,0,0,0,0,0,0,0
65,317,0,0,638,527,0,288,0,0,0,0,0,0,0,0
60,272,0,0,641,529,0,261,0,0,0,0,0,0,0,0
65,284,0,0,645,536,0,269,0,0,0,0,0,0,0,0
39,251,0,0,637,526,0,266,0,0,0,0,0,0,0,0
40,252,0,0,634,524,0,263,0,0,0,0,0,0,0,0
44,267,0,0,637,524,0,283,0,0,0,0,0,0,0,0
51,280,0,0,635,526,0,282,0,0,0,0,0,0,0,0
66,297,0,0,640,532,0,287,0,0,0,0,0,0,0,0
45,278,0,0,634,523,0,288,0,0,0,0,0,0,0,0
39,242,0,0,630,516,0,272,0,0,0,0,0,0,0,0
49,245,0,0,635,527,0,252,0,0,0,0,0,0,0,0
61,227,0,0,642,537,0,243,0,0,0,0,0,0,0,0
50,238,0,0,639,534,0,250,0,0,0,0,0,0,0,0
59,268,0,0,639,533,0,269,0,0,0,0,0,0,0,0
48,256,0,0,631,521,0,277,0,0,0,0,0,0,0,0
49,255,0,0,635,526,0,275,0,0,0,0,0,0,0,0
34,186,0,0,632,521,0,256,0,0,0,0,0,0,0,0
38,216,0,0,633,527,0,280,0,0,0,0,0,0,0,0
43,232,0,0,633,529,0,274,0,0,0,0,0,0,0,0
51,256,0,0,630,529,0,277,0,0,0,0,0,0,0,0
53,247,0,0,631,530,0,273,0,0,0,0,0,0,0,0
53,262,0,0,630,527,0,279,0,0,0,0,0,0,0,0
63,275,0,0,628,524,0,289,0,0,0,0,0,0,0,0
85,314,0,0,638,534,0,296,0,0,0,0,0,0,0,0
89,327,0,0,636,533,0,297,0,0,0,0,0,0,0,0
90,332,0,0,632,534,0,299,0,0,0,0,0,0,0,0
60,309,0,0,625,518,0,293,0,0,0,0,0,0,0,0
86,342,0,0,633,533,0,291,0,0,0,0,0,0,0,0
89,330,0,0,640,540,0,288,0,0,0,0,0,0,0,0
76,279,0,0,635,534,0,279,0,0,0,0,0,0,0,0
67,239,0,0,632,534,0,269,0,0,0,0,0,0,0,0
47,169,0,0,619,508,0,243,0,0,0,0,0,0,0,0
86,249,0,0,629,528,0,260,0,0,0,0,0,0,0,0
65,205,0,0,624,524,0,246,0,0,0,0,0,0,0,0
74,213,0,0,628,530,0,244,0,0,0,0,0,0,0,0
75,225,0,0,632,533,0,250,0,0,0,0,0,0,0,0
62,220,0,0,629,529,0,253,0,0,0,0,0,0,0,0
55,218,0,0,628,527,0,261,0,0,0,0,0,0,0,0
64,293,0,0,621,522,0,289,0,0,0,0,0,0,0,0
50,268,0,0,620,518,0,284,0,0,0,0,0,0,0,0
80,313,0,0,626,526,0,293,0,0,0,0,0,0,0,0
86,308,0,0,633,532,0,277,0,0,0,0,0,0,0,0
93,316,0,0,636,537,0,279,0,0,0,0,0,0,0,0
99,333,0,0,642,543,0,287,0,0,0,0,0,0,0,0
92,324,0,0,638,539,0,280,0,0,0,0,0,0,0,0
84,315,0,0,637,537,0,282,0,0,0,0,0,0,0,0
88,308,0,0,636,534,0,281,0,0,0,0,0,0,0,0
69,273,0,0,631,531,0,272,0,0,0,0,0,0,0,0
77,262,0,0,634,533,0,266,0,0,0,0,0,0,0,0
46,173,0,0,629,525,0,232,0,0,0,0,0,0,0,0
54,180,0,0,634,531,0,237,0,0,0,0,0,0,0,0
45,136,0,0,629,526,0,220,0,0,0,0,0,0,0,0
42,132,0,0,630,527,0,213,0,0,0,0,0,0,0,0
51,169,0,0,634,531,0,225,0,0,0,0,0,0,0,0
79,244,0,0,643,537,0,250,0,0,0,0,0,0,0,0
67,229,0,0,643,537,0,233,0,0,0,0,0,0,0,0
84,349,0,0,648,534,0,303,0,0,0,0,0,0,0,0
84,379,0,0,640,532,0,312,0,0,0,0,0,0,0,0
70,361,0,0,619,520,0,300,0,0,0,0,0,0,0,0
121,418,4,0,623,526,0,314,0,0,0,0,0,0,0,0
175,449,11,0,668,569,0,313,0,0,0,0,0,0,0,0
72,327,0,0,659,548,0,290,0,0,0,0,0,0,0,0
66,339,0,0,631,523,0,305,0,0,0,0,0,0,0,0
77,371,0,0,633,531,0,307,0,0,0,0,0,0,0,0
121,405,0,0,655,549,0,299,0,0,0,0,0,0,0,0
135,398,0,0,669,565,0,281,0,0,0,0,0,0,0,0
120,369,0,0,674,572,0,255,0,0,0,0,0,0,0,0
79,347,0,0,664,556,0,271,0,0,0,0,0,0,0,0
72,335,0,0,660,549,0,279,0,0,0,0,0,0,0,0
68,335,0,0,651,545,0,286,0,0,0,0,0,0,0,0
60,331,0,0,646,539,0,289,0,0,0,0,0,0,0,0
57,329,0,0,643,537,0,288,0,0,0,0,0,0,0,0
79,329,0,0,649,546,0,276,0,0,0,0,0,0,0,0
70,270,0,0,651,548,0,242,0,0,0,0,0,0,0,0
73,239,0,0,652,553,0,225,0,0,0,0,0,0,0,0
77,242,0,0,653,553,0,230,0,0,0,0,0,0,0,0
68,241,0,0,650,549,0,236,0,0,0,0,0,0,0,0
54,242,0,0,647,545,0,242,0,0,0,0,0,0,0,0
73,283,0,0,642,540,0,264,0,0,0,0,0,0,0,0
61,285,0,0,642,541,0,260,0,0,0,0,0,0,0,0
57,236,0,0,643,543,0,239,0,0,0,0,0,0,0,0
76,253,0,0,645,547,0,239,0,0,0,0,0,0,0,0
57,216,0,0,643,547,0,227,0,0,0,0,0,0,0,0
71,252,0,0,646,549,0,246,0,0,0,0,0,0,0,0
83,296,0,0,645,548,0,265,0,0,0,0,0,0,0,0
57,254,0,0,646,549,0,240,0,0,0,0,0,0,0,0
56,261,0,0,645,547,0,251,0,0,0,0,0,0,0,0
67,274,0,0,646,549,0,254,0,0,0,0,0,0,0,0
66,255,0,0,647,549,0,239,0,0,0,0,0,0,0,0
78,270,0,0,649,552,0,244,0,0,0,0,0,0,0,0
80,273,0,0,649,553,0,245,0,0,0,0,0,0,0,0
54,224,0,0,648,550,0,233,0,0,0,0,0,0,0,0
56,236,0,0,647,548,0,239,0,0,0,0,0,0,0,0
54,234,0,0,647,548,0,241,0,0,0,0,0,0,0,0
71,255,0,0,649,551,0,243,0,0,0,0,0,0,0,0
73,269,0,0,647,550,0,254,0,0,0,0,0,0,0,0
85,285,0,0,649,553,0,258,0,0,0,0,0,0,0,0
60,277,0,0,647,550,0,258,0,0,0,0,0,0,0,0
72,287,0,0,648,551,0,260,0,0,0,0,0,0,0,0
83,312,0,0,646,550,0,269,0,0,0,0,0,0,0,0
88,299,0,0,649,551,0,262,0,0,0,0,0,0,0,0
88,312,0,0,649,551,0,273,0,0,0,0,0,0,0,0
74,298,0,0,649,551,0,264,0,0,0,0,0,0,0,0
70,301,0,0,648,549,0,272,0,0,0,0,0,0,0,0
70,299,0,0,648,548,0,270,0,0,0,0,0,0,0,0
67,284,0,0,645,547,0,257,0,0,0,0,0,0,0,0
84,288,0,0,651,552,0,259,0,0,0,0,0,0,0,0
86,283,0,0,650,552,0,258,0,0,0,0,0,0,0,0
91,311,0,0,651,554,0,272,0,0,0,0,0,0,0,0
63,292,0,0,646,548,0,271,0,0,0,0,0,0,0,0
55,300,0,0,643,545,0,279,0,0,0,0,0,0,0,0
53,286,0,0,644,545,0,271,0,0,0,0,0,0,0,0
60,287,0,0,647,549,0,268,0,0,0,0,0,0,0,0
60,286,0,0,647,549,0,265,0,0,0,0,0,0,0,0
51,275,0,0,645,545,0,269,0,0,0,0,0,0,0,0
54,282,0,0,644,545,0,270,0,0,0,0,0,0,0,0
61,286,0,0,646,548,0,274,0,0,0,0,0,0,0,0
602,285,0,0,647,550,0,262,0,0,0,0,0,0,0,0
61,282,0,0,647,549,0,263,0,0,0,0,0,0,0,0
51,267,0,0,646,547,0,259,0,0,0,0,0,0,0,0
59,279,0,0,646,548,0,266,0,0,0,0,0,0,0,0
63,279,0,0,646,548,0,267,0,0,0,0,0,0,0,0
