Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
289,113,164,0,226,39,274,21,8,0,36,0,0,0,0,0
322,206,159,0,250,137,257,2,0,5,62,0,0,0,0,0
306,195,160,0,215,127,239,1,0,0,57,0,0,0,0,0
301,212,167,0,208,210,181,0,0,0,47,0,0,0,0,0
321,218,140,0,181,275,56,0,0,0,39,0,0,0,35,0
409,359,182,0,314,492,149,16,0,0,34,0,0,0,31,0
491,479,235,0,496,628,346,28,0,0,33,0,0,0,0,0
548,505,222,0,523,656,302,19,0,0,60,0,0,0,0,0
526,529,275,0,554,615,456,27,0,0,66,0,0,0,0,0
515,515,270,0,513,612,410,17,0,0,63,0,0,0,0,0
484,424,234,0,348,558,176,28,0,0,22,0,0,0,119,0
428,350,161,8,203,436,48,52,0,0,0,0,0,0,209,0
441,351,139,13,184,421,31,55,0,0,0,0,0,0,225,0
421,282,111,0,162,351,16,48,0,1,0,0,0,0,242,0
437,303,106,0,192,422,17,44,0,0,1,0,0,0,226,0
399,319,128,13,233,423,18,29,0,0,6,0,0,0,157,0
488,443,173,0,476,618,229,0,0,0,22,0,0,0,0,0
535,518,215,0,616,685,425,0,0,0,44,0,0,0,0,0
529,526,242,1,580,651,434,0,0,0,46,0,0,0,0,0
506,523,260,16,553,623,451,12,0,0,35,0,0,0,0,0
505,461,220,12,382,572,153,15,0,0,31,0,0,0,79,0
493,394,130,0,234,514,20,31,0,0,19,0,0,0,173,0
479,346,78,0,155,467,23,45,0,0,11,0,0,0,215,0
433,305,99,0,155,352,0,49,0,0,0,0,0,0,234,0
392,244,86,0,136,322,0,34,0,0,0,0,0,0,214,0
416,333,103,7,218,432,0,32,0,0,3,0,0,0,130,0
412,402,192,27,386,478,276,0,0,0,5,0,0,0,0,0
408,424,199,4,469,511,410,13,0,0,18,0,0,0,0,0
452,497,229,5,591,614,508,55,0,0,17,0,0,0,0,0
458,465,203,6,495,592,371,0,0,0,19,0,0,0,0,0
395,408,201,23,418,547,290,5,0,0,11,0,0,0,0,0
390,372,149,10,384,574,114,27,0,0,0,0,0,0,0,0
349,291,117,0,249,477,18,37,0,0,0,0,0,0,0,0
296,197,71,0,144,380,0,33,0,0,0,0,0,0,15,0
331,262,73,0,198,445,0,38,0,0,0,0,0,0,24,0
333,251,76,0,187,423,0,31,0,0,0,0,0,0,24,0
224,180,94,8,138,244,27,1,0,0,0,0,0,0,0,0
421,419,210,20,509,556,452,22,0,0,9,0,0,0,0,0
489,505,253,14,605,642,501,8,0,0,21,0,0,0,0,0
492,496,246,21,569,646,432,2,0,0,18,0,0,0,0,0
437,387,148,6,383,588,113,14,0,0,6,0,0,0,0,0
370,272,96,0,198,459,3,26,0,0,0,0,0,0,1,0
275,164,67,0,111,318,0,20,0,0,0,0,0,0,27,0
276,158,41,0,132,339,0,20,0,0,0,0,0,0,21,0
302,160,34,0,98,316,0,13,0,0,0,0,0,0,29,0
247,166,68,0,141,272,0,2,0,0,0,0,0,0,0,0
343,334,183,13,360,438,335,0,0,0,8,0,0,0,0,0
412,443,245,13,532,538,514,65,0,0,20,0,0,0,0,0
462,491,264,14,582,589,544,68,0,0,20,0,0,0,0,0
415,414,212,12,422,540,359,0,0,0,15,0,0,0,0,0
318,225,73,0,132,378,8,0,0,0,0,0,0,0,0,0
328,220,70,0,137,423,0,9,0,0,0,0,0,0,15,0
257,120,8,0,73,285,0,11,0,0,0,0,0,0,37,0
259,87,6,0,48,265,0,13,0,0,0,0,0,0,57,0
260,115,29,0,93,271,0,15,0,0,0,0,0,0,68,0
257,153,72,0,157,282,0,0,0,0,0,0,0,0,0,0
329,309,167,7,286,394,248,0,0,0,0,0,0,0,0,0
493,484,249,13,553,605,477,15,0,0,16,0,0,0,0,0
511,500,261,14,531,600,453,4,0,0,18,0,0,0,0,0
484,465,236,10,478,598,371,0,0,0,15,0,0,0,0,0
370,267,87,0,123,394,6,0,0,2,2,0,0,0,34,0
356,271,79,0,145,415,0,14,0,1,0,0,0,0,61,0
213,67,10,0,11,166,0,2,0,0,0,0,0,0,91,0
189,31,0,0,0,135,0,1,0,0,0,0,0,0,68,0
279,79,0,0,32,266,0,5,0,0,0,0,0,0,64,0
333,284,114,0,224,425,26,6,0,0,0,0,0,0,0,0
341,364,196,12,377,419,356,0,0,0,2,0,0,0,0,0
467,488,272,10,586,571,546,74,0,0,22,0,0,0,0,0
421,430,257,9,467,508,461,14,0,0,17,0,0,0,0,0
366,360,195,0,361,479,300,0,0,0,12,0,0,0,0,0
258,194,61,0,60,259,0,0,0,0,3,0,0,0,58,0
153,44,1,0,0,103,0,0,0,0,0,0,0,0,96,0
154,37,0,0,0,118,0,0,0,0,0,0,0,0,82,0
124,15,0,0,0,58,0,0,0,0,0,0,0,0,88,0
58,4,2,0,0,9,0,0,0,0,0,0,0,0,70,0
158,171,121,0,77,207,18,0,0,0,0,0,0,0,0,0
436,437,272,8,503,552,479,59,0,9,25,0,0,0,0,0
463,473,290,6,545,576,516,71,0,6,35,0,0,0,0,0
426,398,229,0,410,544,358,0,0,3,25,0,0,0,0,0
278,229,78,0,84,386,12,0,0,3,10,0,0,0,0,0
114,51,27,0,0,165,0,3,0,0,0,0,0,0,81,0
95,39,23,0,0,133,0,7,0,0,0,0,0,0,86,0
150,49,0,0,0,190,0,4,0,0,0,0,0,0,39,0
197,92,0,0,0,247,0,11,0,0,0,0,0,0,42,0
143,143,80,0,25,174,0,2,0,0,0,0,0,0,52,0
317,373,211,0,390,441,403,10,0,0,17,0,0,0,0,0
394,454,283,5,507,493,547,118,0,0,33,0,0,0,0,0
429,468,266,0,532,562,520,37,0,0,27,0,0,0,0,0
232,240,89,0,49,323,20,0,0,0,14,0,0,0,54,0
158,84,20,0,0,173,0,0,0,0,0,0,0,0,71,0
63,10,0,0,0,64,0,0,0,0,0,0,0,0,81,0
101,34,0,0,0,121,0,0,0,0,0,0,0,0,112,0
260,123,3,0,0,333,0,15,0,0,0,0,0,0,80,0
215,109,20,0,0,248,0,0,0,0,0,0,0,0,50,0
169,188,112,0,38,206,20,0,0,0,1,0,0,0,25,0
405,458,274,11,493,514,495,107,0,0,30,0,0,0,0,0
442,494,295,8,543,550,535,120,0,0,31,0,0,0,0,0
432,465,263,3,468,533,466,41,0,0,30,0,0,0,0,0
353,319,129,0,153,417,85,0,0,0,19,0,0,0,12,0
264,141,27,0,0,301,0,0,0,2,4,0,0,0,50,0
124,8,0,0,0,10,0,0,0,0,0,0,0,0,92,0
142,34,13,0,0,121,0,0,0,0,0,0,0,0,110,0
164,35,4,0,0,114,0,1,0,0,0,0,0,0,106,0
119,43,35,0,0,38,0,0,0,0,0,0,0,0,68,0
194,217,129,8,41,176,129,0,0,0,3,0,0,0,0,0
387,445,280,14,502,485,525,143,0,0,26,0,0,0,0,0
451,482,289,14,565,565,550,84,0,5,31,0,0,0,0,0
481,490,274,9,574,603,526,41,0,0,21,0,0,0,0,0
312,267,114,0,55,388,35,0,0,4,9,0,0,0,45,0
154,40,4,0,0,120,0,0,0,0,0,0,0,0,83,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,79,0
322,285,111,0,78,441,12,7,0,0,2,0,0,0,13,0
203,127,34,0,0,214,0,1,0,0,0,0,0,0,93,0
53,23,21,0,0,0,0,0,0,0,0,0,0,0,37,0
268,312,174,0,233,293,383,8,0,0,15,0,0,0,0,0
483,491,278,0,593,588,581,99,0,0,37,0,0,0,0,0
423,418,251,3,440,511,495,51,0,0,35,0,0,0,0,0
282,241,139,0,66,290,176,0,0,0,23,0,0,0,0,0
285,243,84,0,25,338,24,0,0,0,17,0,0,0,0,0
293,199,32,0,0,370,0,0,0,0,16,0,0,0,0,0
103,23,0,0,0,13,0,0,0,0,4,0,0,0,62,0
242,94,14,0,0,180,0,0,0,0,6,0,0,0,49,0
273,79,0,0,0,218,0,0,0,0,5,0,0,0,22,0
211,92,21,0,0,159,0,0,0,0,4,0,0,0,27,0
382,362,170,0,261,427,251,0,0,0,23,0,0,0,0,0
511,494,241,0,615,650,566,9,0,0,5,0,0,0,0,0
529,500,239,0,602,655,546,0,0,0,5,0,0,0,0,0
501,456,205,0,521,629,456,0,0,0,10,0,0,0,0,0
405,319,103,0,138,491,40,0,0,0,21,0,0,0,0,0
373,224,29,0,0,455,0,1,0,0,11,0,0,0,0,0
265,60,0,0,0,184,0,4,0,29,1,0,0,0,0,0
185,33,0,0,0,67,0,1,0,8,1,0,0,0,25,0
196,47,0,0,0,126,0,2,0,0,0,0,0,0,19,0
88,25,0,0,0,0,0,0,0,0,0,0,0,0,35,0
385,367,132,0,313,514,177,0,0,0,7,0,0,0,0,0
520,499,219,0,580,647,515,0,0,0,29,0,0,0,0,0
574,524,233,0,612,684,529,0,0,6,34,0,0,0,0,0
511,448,194,0,433,601,385,0,0,0,27,0,0,0,0,0
383,312,111,0,130,488,30,0,0,0,18,0,0,0,0,0
184,122,9,0,0,267,0,1,0,0,0,0,0,0,48,0
269,166,41,0,0,293,0,11,0,7,7,0,0,0,109,0
256,176,69,0,0,251,0,13,0,30,10,0,0,0,106,0
211,123,37,0,0,179,0,7,0,21,8,0,0,0,95,0
120,45,0,0,0,16,0,0,0,13,0,0,0,0,92,0
244,242,96,0,41,266,47,0,0,0,11,0,0,0,0,0
473,470,214,0,571,599,543,12,0,24,30,0,0,0,0,0
506,495,217,0,572,617,544,10,0,24,34,0,0,0,0,0
388,380,188,0,299,404,393,0,0,24,34,0,0,0,0,0
411,385,175,0,324,524,284,0,0,24,33,0,0,0,0,0
342,308,119,0,88,388,62,0,0,28,31,0,0,0,64,0
267,223,55,0,0,309,0,0,0,27,14,0,0,0,43,0
275,244,53,0,0,321,0,0,0,25,21,0,0,0,49,0
341,328,100,0,144,437,57,0,0,16,28,0,0,0,0,0
