Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
237,295,208,0,796,659,691,138,0,0,66,5,112,0,244,0
232,270,110,0,776,653,662,65,0,0,63,0,150,0,255,0
252,198,53,0,780,697,595,0,0,0,10,0,20,0,77,0
268,277,123,0,797,706,644,36,0,0,40,0,39,0,132,0
302,321,168,0,796,712,656,46,0,0,57,0,121,0,235,0
305,338,204,0,790,709,659,42,0,0,70,0,165,0,260,0
314,356,217,0,796,710,668,46,0,0,70,0,200,0,283,0
332,400,236,0,804,712,681,53,0,0,85,0,264,0,323,0
290,341,180,0,798,710,651,14,0,0,42,0,134,0,217,0
307,341,157,0,788,708,629,6,0,0,54,0,149,0,240,0
305,355,134,0,791,704,635,10,0,0,57,0,177,0,273,0
302,350,150,0,791,704,632,5,0,0,47,0,152,0,216,0
300,374,204,0,803,706,668,36,0,0,75,0,157,0,220,0
336,415,260,0,815,723,685,43,0,0,68,0,186,0,240,0
359,429,264,0,811,726,678,12,0,0,63,0,210,0,255,0
340,421,263,0,809,714,682,35,0,0,75,0,229,0,277,0
320,389,222,0,808,718,667,17,0,0,47,0,149,0,223,0
344,400,219,0,816,733,664,15,0,0,54,0,158,0,201,0
347,393,210,0,817,739,656,12,0,0,46,0,105,0,170,0
372,397,195,0,817,754,636,0,0,0,44,0,76,0,146,0
368,408,224,0,814,742,653,8,0,0,60,0,96,0,202,0
373,429,253,0,818,733,676,27,0,5,101,0,0,0,223,0
424,456,271,0,817,724,694,54,18,13,211,34,0,0,220,0
371,404,187,0,820,743,644,0,0,0,69,0,37,0,172,0
337,373,150,0,815,738,631,0,0,0,48,0,0,0,78,0
331,363,150,0,812,722,648,7,0,6,86,0,0,0,93,0
335,385,144,0,810,713,650,7,0,0,61,0,66,0,190,0
321,397,190,0,804,686,665,21,0,0,75,0,100,0,237,0
338,441,260,0,813,696,687,42,0,0,93,0,189,0,280,0
377,475,290,0,817,719,687,4,0,0,98,10,226,0,294,0
371,477,279,0,815,710,693,6,0,0,94,0,259,0,310,0
376,463,203,0,817,721,678,0,0,0,58,0,232,0,222,0
361,422,128,0,818,732,650,0,0,0,41,0,137,0,158,0
347,414,137,0,825,736,656,0,0,0,51,0,95,0,129,0
329,414,159,0,830,747,658,0,0,0,31,0,22,0,67,0
370,436,176,0,825,755,637,0,0,0,46,0,40,0,163,0
401,468,201,0,823,753,649,0,0,0,77,0,94,0,223,0
415,488,214,0,826,753,659,0,0,0,81,0,156,0,257,0
417,493,192,0,829,754,662,0,0,0,73,0,192,0,263,0
397,435,131,0,823,761,616,0,0,0,30,0,79,0,133,0
390,429,117,0,823,760,608,0,0,0,38,0,59,0,115,0
391,430,117,0,814,747,605,0,0,0,44,0,83,0,119,0
373,412,101,0,814,739,610,0,0,0,41,0,64,0,69,0
396,452,137,0,808,746,607,0,0,0,60,0,105,0,224,0
431,486,164,0,816,753,620,0,0,0,80,0,146,0,252,0
428,496,176,0,817,749,633,0,0,0,82,0,193,0,293,0
423,438,81,0,819,765,569,0,0,0,33,0,75,0,68,0
401,437,111,0,820,765,576,0,0,0,34,0,52,0,107,0
387,453,141,0,825,754,609,0,0,0,53,0,66,0,163,0
392,458,159,0,828,762,614,0,0,0,53,0,34,0,114,0
394,473,196,0,831,756,633,0,0,0,69,0,100,0,163,0
413,488,227,0,831,758,643,0,0,0,69,0,121,0,185,0
425,485,184,0,832,766,626,0,0,0,54,0,94,0,164,0
426,491,169,0,830,759,627,0,0,0,59,0,129,0,210,0
427,472,142,0,822,764,579,0,0,0,38,0,53,0,120,0
422,467,115,0,820,757,584,0,0,0,43,0,58,0,122,0
412,474,139,0,817,733,606,0,0,0,63,0,124,0,113,0
371,472,179,0,809,699,623,0,0,0,68,0,124,0,133,0
421,501,227,0,819,716,639,0,0,0,80,0,167,0,193,0
471,523,234,0,820,726,640,0,0,0,80,0,189,0,204,0
469,517,220,0,819,726,637,0,0,0,73,0,216,0,190,0
438,485,179,0,821,730,628,0,0,0,40,0,140,0,55,0
432,481,181,0,825,737,618,0,0,0,59,0,116,0,56,0
399,473,193,0,826,724,632,0,0,0,53,0,81,0,67,0
431,460,160,0,829,755,600,0,0,0,12,0,18,0,0,0
488,476,156,0,826,773,548,0,0,0,54,0,13,0,0,0
513,501,161,0,829,778,560,0,0,0,55,0,38,0,24,0
496,497,164,0,832,771,589,0,0,0,66,0,0,0,13,0
493,492,147,0,827,763,582,0,0,0,80,0,0,0,7,0
459,477,130,0,822,751,573,0,0,0,63,0,6,0,8,0
455,489,164,0,811,722,593,0,0,0,80,0,0,0,74,0
440,489,181,0,813,713,603,0,0,0,72,0,53,0,78,0
462,509,218,0,822,725,615,0,0,0,86,0,95,0,118,0
495,533,231,0,826,742,616,0,0,0,94,0,42,0,131,0
505,539,225,0,820,733,615,0,0,0,94,0,143,0,180,0
496,525,204,0,815,726,608,0,0,0,71,0,167,0,174,0
495,515,182,0,824,746,598,0,0,0,47,0,69,0,53,0
483,494,160,0,830,763,578,0,0,0,45,0,0,0,10,0
488,482,143,0,828,774,527,0,0,0,41,0,0,0,0,0
490,474,121,0,827,778,512,0,0,0,47,0,0,0,0,0
495,489,141,0,825,773,523,0,0,0,55,0,0,0,0,0
503,501,171,0,827,765,560,0,0,0,67,0,41,0,48,0
515,525,184,0,824,758,570,0,0,0,63,0,86,0,90,0
515,504,161,0,817,766,516,0,0,0,54,0,0,0,11,0
482,475,113,0,809,757,504,0,0,0,40,0,0,0,0,0
472,482,122,0,809,745,521,0,0,0,60,0,0,0,0,0
466,487,159,0,814,738,553,0,0,0,64,0,0,0,4,0
487,511,199,0,822,754,563,0,0,0,65,0,0,0,22,0
519,545,230,0,819,757,568,0,0,0,69,0,40,0,64,0
519,556,240,0,810,714,591,0,0,0,75,0,127,0,171,0
506,558,241,0,809,703,600,0,0,0,69,0,136,0,167,0
508,525,186,0,820,741,566,0,0,0,41,0,18,0,10,0
501,495,146,0,822,762,508,0,0,0,18,0,0,0,0,0
500,500,158,0,823,759,520,0,0,0,36,0,0,0,0,0
514,529,199,0,823,755,547,0,0,0,60,0,0,0,27,0
531,540,227,0,824,765,546,0,0,0,64,0,0,0,18,0
544,556,227,0,822,767,532,0,0,0,74,0,10,0,43,0
539,556,220,0,822,757,546,0,0,0,76,0,63,0,75,0
541,539,177,0,818,765,493,0,0,0,54,0,0,0,11,0
530,516,118,0,813,766,467,0,0,0,53,0,0,0,0,0
499,484,92,0,797,750,446,0,0,0,31,0,0,0,0,0
499,508,135,0,796,726,490,0,0,0,65,0,0,0,4,0
504,538,190,0,797,697,536,0,0,0,83,0,48,0,57,0
529,566,240,0,809,710,567,0,0,0,91,0,76,0,93,0
551,581,233,0,810,725,549,0,0,0,95,0,54,0,99,0
541,580,229,0,805,705,556,0,0,0,86,0,130,0,133,0
532,573,232,0,801,699,557,0,0,0,84,0,91,0,133,0
538,550,173,0,801,725,495,0,0,0,61,0,26,0,49,0
539,557,198,0,815,740,525,0,0,0,72,0,15,0,52,0
523,551,215,0,812,728,540,0,0,0,76,0,8,0,64,0
548,546,179,0,813,755,475,0,0,0,71,0,0,0,0,0
564,551,180,0,801,753,460,0,0,0,83,0,0,0,52,0
569,580,191,0,809,748,503,0,0,0,94,0,72,0,158,0
569,586,212,0,812,739,535,0,0,0,87,0,137,0,200,0
