Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
189,39,0,0,71,6,132,447,18,29,0,0,0,0,0,0
382,236,0,0,575,427,547,585,145,121,98,19,0,0,0,0
468,386,117,0,677,549,683,666,205,173,143,89,0,0,0,0
514,491,321,0,711,550,0,721,270,234,181,183,0,0,103,0
472,468,348,0,682,502,0,719,252,218,170,177,0,0,84,0
450,454,335,3,686,497,0,716,251,210,166,178,0,0,55,0
520,490,271,0,731,617,0,668,277,222,170,144,0,0,23,0
512,462,238,0,742,631,0,682,244,171,157,93,0,0,0,0
523,378,52,0,764,682,742,650,262,119,117,44,0,0,0,0
528,399,61,0,771,696,745,645,263,129,136,54,0,0,0,0
516,440,177,0,759,651,745,666,236,148,141,100,0,0,0,0
488,435,241,0,753,609,0,700,206,141,143,101,0,0,0,0
429,415,251,0,704,523,0,716,224,149,156,117,0,0,0,0
423,367,162,0,703,539,719,701,219,141,138,97,0,0,0,0
430,370,131,0,719,581,736,685,205,108,128,84,0,0,0,0
422,376,169,0,725,566,757,701,190,111,140,102,0,0,0,0
407,379,210,0,685,466,748,702,141,118,151,108,0,0,0,0
419,407,242,0,671,506,716,686,164,147,165,125,0,0,0,0
457,416,190,0,717,603,732,671,201,151,147,108,0,0,0,0
441,435,250,0,718,567,744,690,179,146,153,134,0,0,0,0
460,430,213,0,728,608,738,671,220,137,148,108,0,0,0,0
488,418,117,0,761,671,750,646,236,107,120,72,0,0,0,0
474,448,216,0,747,626,750,667,212,128,145,112,0,0,0,0
429,436,242,0,713,554,745,679,161,121,149,113,0,0,0,0
441,437,239,0,723,585,751,677,203,135,157,130,0,0,0,0
423,411,222,0,713,559,749,678,198,133,152,119,0,0,0,0
427,400,166,0,718,582,747,670,206,118,134,91,0,0,0,0
445,417,199,0,745,623,763,678,214,122,145,124,0,0,0,0
444,442,252,0,723,577,757,685,180,135,151,113,0,0,0,0
412,437,280,15,663,466,716,680,133,150,162,148,0,0,19,0
444,446,227,0,714,587,731,664,186,137,142,98,0,0,0,0
465,478,291,11,725,604,731,670,216,157,163,159,0,0,3,0
478,489,300,15,740,620,752,681,220,161,171,161,0,0,0,0
494,482,254,0,756,653,754,669,236,133,157,135,0,0,0,0
488,463,220,0,756,653,750,660,222,126,157,114,0,0,0,0
452,462,257,0,733,592,748,674,190,137,160,123,0,0,0,0
441,437,242,0,732,577,715,679,200,132,148,113,0,0,0,0
422,385,163,0,725,571,731,671,196,112,128,90,0,0,0,0
430,325,57,0,734,618,743,639,167,76,113,41,0,0,0,0
428,340,104,0,751,622,773,664,179,100,120,77,0,0,0,0
396,379,227,0,695,475,0,680,146,129,138,109,0,0,0,0
397,403,273,8,680,467,0,685,123,144,144,134,0,0,0,0
424,420,247,0,716,572,739,674,167,130,135,106,0,0,0,0
