Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,391,71,0,305,0,0,0,0,0,0,0,163,0,0,0
505,506,211,0,553,0,0,8,0,0,0,0,122,0,0,0
512,529,221,0,506,0,0,62,0,0,0,0,92,0,0,0
536,547,227,0,473,0,0,19,0,0,0,0,74,0,10,0
390,514,356,0,0,0,0,138,0,0,0,0,107,0,48,0
518,561,258,0,160,0,0,0,0,0,0,0,28,0,31,0
502,496,186,0,563,0,0,2,0,0,0,0,0,0,0,0
577,567,292,0,293,0,0,1,0,0,0,0,0,0,94,0
569,598,369,0,262,0,0,49,0,0,0,0,0,0,73,0
598,589,324,0,363,0,0,0,0,0,0,0,0,0,0,0
270,438,413,0,0,0,0,17,0,0,0,0,0,0,18,0
93,393,496,58,0,0,0,193,0,0,0,0,97,0,0,0
524,545,219,0,422,0,0,0,0,0,0,0,0,0,0,0
588,547,113,0,638,268,0,0,0,0,0,0,0,0,0,0
626,579,134,0,660,296,0,0,0,0,0,0,0,0,0,0
602,575,226,0,465,22,0,0,0,0,0,0,0,0,0,0
515,574,264,0,191,0,0,11,0,0,0,0,0,0,19,0
410,484,307,0,0,0,0,22,0,0,0,0,0,0,0,0
528,390,0,0,691,393,0,0,0,0,0,0,0,0,0,0
607,447,0,0,698,549,0,0,0,0,0,0,0,0,0,0
621,473,0,0,719,579,0,0,0,0,0,0,0,0,0,0
608,537,143,0,494,416,0,6,0,0,0,0,7,0,0,0
475,486,287,0,228,0,0,77,0,0,0,0,0,0,0,0
361,457,354,0,0,0,0,136,0,0,0,0,35,0,0,0
511,431,45,0,655,251,0,0,0,0,0,0,0,0,0,0
516,260,0,0,751,594,0,0,0,0,0,0,0,0,0,0
549,449,31,0,740,516,0,0,0,0,0,0,0,0,0,0
539,483,97,0,651,354,0,0,0,0,0,0,0,0,0,0
267,364,348,0,0,0,0,48,0,0,0,0,80,0,49,0
423,506,340,0,0,2,0,82,0,0,0,0,22,0,0,0
559,444,4,0,681,325,0,0,0,0,0,0,0,0,0,0
590,419,0,0,717,518,0,0,0,0,0,0,0,0,0,0
606,436,0,0,757,580,0,0,0,0,0,0,0,0,0,0
654,563,140,0,336,47,0,0,0,0,0,0,0,0,2,0
144,392,402,0,6,0,0,194,0,0,0,0,145,0,39,0
314,484,427,0,19,0,0,180,0,0,0,0,117,0,0,0
572,526,162,0,509,0,0,0,0,0,0,0,0,0,0,0
617,569,162,0,584,20,0,0,0,0,0,0,0,0,0,0
623,608,275,0,476,0,0,25,0,0,0,0,0,0,36,0
569,570,282,0,458,0,0,54,0,0,0,0,0,0,76,0
228,411,384,0,0,0,0,119,0,0,0,0,66,0,110,0
301,467,441,0,0,0,0,181,0,0,0,0,95,0,10,0
553,526,94,0,558,0,0,0,0,0,0,0,0,0,0,0
589,461,0,0,703,427,0,0,0,0,0,0,0,0,0,0
616,511,2,0,708,432,0,0,0,0,0,0,0,0,0,0
638,512,0,0,707,494,0,0,0,0,0,0,0,0,0,0
442,521,323,0,33,0,0,48,0,0,0,0,57,0,147,0
57,218,465,1,11,0,0,291,0,0,0,0,104,0,104,0
500,529,251,0,263,0,0,0,0,0,0,0,0,0,30,0
571,508,74,0,653,127,0,0,0,0,0,0,0,0,0,0
613,572,162,0,677,169,0,0,0,0,0,0,0,0,89,0
619,588,128,0,671,181,0,0,0,0,0,0,61,0,127,0
543,561,183,0,541,0,0,0,0,0,0,0,90,0,31,0
134,396,398,0,0,0,0,111,0,0,0,0,98,0,66,0
364,518,373,0,0,0,0,48,0,0,0,0,0,0,0,0
581,566,182,0,561,0,0,0,0,0,0,0,0,0,0,0
593,570,174,0,652,97,0,0,0,0,0,0,0,0,0,0
642,584,142,0,644,253,0,0,0,0,0,0,0,0,0,0
381,527,360,0,31,0,0,42,0,0,0,0,131,0,5,0
37,124,456,0,27,0,0,332,0,0,0,0,93,0,5,0
442,510,226,0,370,0,0,2,0,0,0,0,0,0,0,0
577,482,0,0,668,171,0,0,0,0,0,0,0,0,0,0
593,559,90,0,694,94,0,0,0,0,0,0,0,0,0,0
545,445,0,0,676,236,0,0,0,0,0,0,0,0,0,0
637,563,33,0,701,414,0,0,0,0,0,0,0,0,0,0
578,603,311,0,377,0,0,0,0,0,0,0,0,0,0,0
59,233,400,0,0,0,0,100,0,0,0,0,108,0,0,0
395,522,388,0,0,0,0,70,0,0,0,0,0,0,0,0
561,552,165,0,590,0,0,0,0,0,0,0,0,0,0,0
538,571,226,0,629,0,0,1,0,0,0,0,0,0,0,0
556,597,247,0,622,0,0,0,0,0,0,0,0,0,0,0
508,572,300,0,352,0,0,12,0,0,0,0,90,0,0,0
326,466,362,0,0,0,0,119,0,0,0,0,96,0,0,0
271,445,344,0,0,0,0,57,0,0,0,0,0,0,0,0
585,486,9,0,677,304,0,0,0,0,0,0,0,0,0,0
