Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
493,398,106,0,703,613,598,121,169,0,37,0,143,0,0,0
493,398,114,0,704,610,600,114,191,0,40,0,146,0,0,0
491,403,127,0,699,600,603,114,183,0,34,0,136,0,0,0
447,363,101,0,681,558,587,107,153,0,28,0,9,0,0,0
495,408,170,0,726,612,624,147,237,0,26,0,30,0,0,0
506,383,118,0,735,646,601,77,225,0,10,0,0,0,0,0
479,292,53,0,737,652,596,60,197,0,0,0,0,0,0,0
459,319,84,0,729,620,593,72,158,0,0,0,0,0,0,0
432,310,97,0,728,592,602,89,159,0,0,0,0,0,0,0
415,306,99,0,707,568,599,83,134,0,0,0,0,0,0,0
0,0,127,0,3,4,77,56,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,20,0,0,30,121,0,77,0
236,182,174,0,477,279,568,216,117,0,14,67,97,0,0,0
321,260,154,0,547,411,558,171,140,0,22,69,107,0,0,0
379,311,170,0,618,510,560,90,149,0,29,93,117,0,0,0
408,339,152,0,657,554,577,93,155,0,31,80,108,0,0,0
446,373,171,0,689,579,602,132,169,0,36,67,166,0,0,0
475,388,182,0,715,607,616,143,188,0,25,46,168,0,0,0
442,392,210,0,697,554,628,165,152,0,29,59,208,0,0,0
465,402,229,0,696,583,623,90,162,0,27,55,167,0,0,0
501,404,185,0,728,647,602,58,173,0,23,27,78,0,0,0
511,389,176,0,742,638,596,88,194,0,26,31,69,0,0,0
521,412,215,0,738,592,623,166,227,0,29,44,111,0,0,0
515,416,220,0,714,579,619,137,218,0,29,44,173,0,0,0
499,405,212,0,672,540,615,122,229,0,30,45,196,0,0,0
441,337,128,0,638,531,612,96,181,0,16,17,63,0,0,0
381,338,195,0,561,364,622,184,165,0,25,43,228,0,0,0
426,353,167,0,649,513,618,125,180,0,18,13,50,0,0,0
447,365,153,0,679,542,597,103,171,0,24,30,41,0,0,0
505,418,204,0,698,566,602,127,192,0,32,59,225,0,0,0
538,474,294,0,715,491,656,249,323,15,38,95,326,0,9,0
552,454,220,0,727,583,640,147,330,0,28,62,135,0,0,0
554,416,178,0,739,628,622,99,331,0,19,17,0,0,0,0
562,419,188,0,750,645,613,78,302,0,13,10,0,0,0,0
586,449,186,0,755,649,618,95,318,0,23,37,63,0,0,0
588,439,121,0,757,648,609,64,307,0,13,13,47,0,0,0
575,435,152,0,740,623,596,62,257,0,11,21,81,0,0,0
555,426,178,0,717,597,603,68,212,0,8,32,130,0,0,0
487,388,148,0,680,548,603,65,162,0,2,21,70,0,0,0
427,272,51,0,676,552,548,22,115,0,0,0,0,0,0,0
440,291,39,0,710,591,530,7,128,0,0,0,0,0,0,0
428,332,96,0,719,558,580,38,80,0,0,0,0,0,0,0
488,367,113,0,730,595,550,45,109,0,0,3,0,0,0,0
525,424,121,0,762,629,559,54,101,0,0,10,1,0,0,0
549,445,144,0,767,625,561,42,129,0,0,30,19,0,0,0
570,457,165,0,760,625,551,14,167,0,0,44,59,0,0,0
597,478,202,0,764,629,565,21,170,0,0,54,152,0,0,0
616,493,188,0,765,643,534,13,179,0,1,55,134,0,0,0
618,477,162,0,767,657,521,6,166,0,0,37,59,0,0,0
580,470,181,0,753,613,547,25,113,0,0,39,68,0,0,0
566,454,193,0,732,588,544,30,148,0,2,76,76,0,0,0
555,423,153,0,721,593,507,0,131,0,2,49,3,0,0,0
542,406,114,0,731,607,504,0,127,0,2,48,0,0,0,0
484,390,118,0,688,532,505,0,109,0,1,41,0,0,0,0
497,397,177,0,709,549,528,13,167,0,0,15,0,0,0,0
516,416,140,0,728,583,500,0,122,0,0,0,0,0,0,0
520,395,87,0,759,625,517,8,94,0,0,2,0,0,0,0
443,328,53,0,785,627,539,4,102,0,0,0,0,0,0,0
491,353,31,0,789,661,499,0,114,0,0,0,0,0,0,0
516,402,83,0,792,661,521,0,98,0,0,0,0,0,0,0
562,411,97,0,793,668,498,0,76,0,0,0,0,0,0,0
576,407,82,0,771,668,450,0,104,0,0,0,0,0,0,0
593,431,106,0,747,659,441,0,124,0,0,0,0,0,0,0
595,437,91,0,720,640,444,0,130,0,0,0,0,0,0,0
532,383,95,0,714,616,479,0,39,0,0,0,0,0,0,0
563,376,61,0,679,596,392,0,104,0,0,10,0,0,0,0
563,413,96,0,696,586,449,0,108,0,0,2,0,0,0,0
593,450,129,0,705,590,467,0,42,0,0,18,0,0,0,0
594,464,137,0,720,572,486,0,62,0,0,23,0,0,0,0
607,510,190,0,748,552,520,47,159,0,0,35,104,0,0,0
618,516,184,0,761,585,522,26,147,0,0,28,57,0,0,0
617,530,224,0,763,551,557,89,155,0,0,58,117,0,0,0
641,539,216,0,772,599,544,33,179,0,0,41,53,0,0,0
646,543,198,0,774,610,534,8,145,0,0,51,16,0,0,0
645,534,167,0,763,572,511,0,162,0,0,53,26,0,0,0
669,527,154,0,751,614,444,0,142,0,0,49,3,0,0,0
680,515,135,0,738,632,407,0,116,0,0,26,0,0,0,0
670,467,82,0,734,642,374,0,157,0,0,10,0,0,0,0
631,462,95,0,727,612,404,0,78,0,0,16,0,0,0,0
559,419,72,0,720,578,414,0,94,0,0,0,0,0,0,0
565,422,74,0,735,591,421,0,69,0,0,0,0,0,0,0
567,451,112,0,737,554,448,0,61,0,0,11,0,0,0,0
581,462,127,0,740,547,474,0,97,0,0,22,0,0,0,0
574,477,131,0,751,532,489,9,80,0,0,20,0,0,0,0
581,444,92,0,766,592,472,6,122,0,0,5,0,0,0,0
614,472,93,0,783,642,458,0,109,0,0,0,0,0,0,0
638,527,174,0,786,600,515,28,120,0,0,17,0,0,0,0
660,531,172,0,768,578,481,0,128,0,0,16,0,0,0,0
665,479,86,0,762,629,408,0,126,0,0,0,0,0,0,0
661,444,65,0,760,638,380,0,146,0,0,0,0,0,0,0
649,424,59,0,732,624,368,0,131,0,0,0,0,0,0,0
