Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
335,345,187,0,553,371,579,177,0,125,69,5,0,0,64,0
334,366,221,0,545,308,586,205,0,128,79,14,0,0,112,0
383,421,244,0,600,435,608,201,0,129,86,14,0,0,157,0
451,490,294,0,646,546,643,226,0,153,94,24,29,0,210,0
522,572,382,0,682,580,668,268,0,226,148,45,66,0,296,0
509,572,394,0,660,503,651,289,0,129,132,20,124,0,343,0
326,382,264,0,499,184,567,222,0,85,58,0,0,0,149,0
306,353,162,0,604,415,545,123,0,47,38,0,0,0,0,0
293,323,162,0,512,310,453,93,0,51,43,0,0,0,0,0
453,515,371,0,640,396,624,285,0,98,83,0,102,0,250,0
484,553,451,0,563,263,631,347,0,165,100,11,294,8,463,0
466,517,398,0,546,327,606,276,0,139,72,10,136,0,362,0
457,486,308,0,545,432,519,88,0,112,61,0,84,0,270,0
521,553,311,0,644,558,577,95,0,155,96,7,70,0,229,0
567,581,312,0,689,628,602,65,0,226,84,4,24,0,149,0
450,472,225,0,626,538,547,62,0,137,48,0,0,0,53,0
291,340,160,0,533,310,491,119,0,56,47,0,0,0,0,0
337,411,243,0,598,357,559,184,0,63,67,0,0,0,53,0
456,531,390,0,608,334,608,255,0,91,109,0,118,0,276,0
546,600,390,0,673,520,602,185,0,56,72,0,208,0,346,0
471,504,268,0,639,542,536,95,0,50,38,0,62,0,119,0
504,566,330,0,648,516,580,159,0,31,82,0,145,0,315,0
509,539,364,0,599,484,508,140,0,104,118,15,65,0,164,0
542,593,432,0,641,493,587,242,0,97,154,56,176,0,303,0
431,486,328,0,649,502,531,148,0,37,64,0,22,0,36,0
271,316,247,0,443,131,412,149,0,9,58,0,0,0,0,0
429,494,332,0,642,493,558,182,0,18,75,0,24,0,35,0
462,536,388,0,642,412,586,231,0,29,79,0,105,0,215,0
491,552,405,0,645,489,596,201,0,20,81,0,129,0,221,0
453,500,353,0,591,484,541,117,0,18,65,0,94,0,180,0
538,587,419,0,656,531,595,155,0,56,98,9,203,16,292,0
498,546,352,0,619,465,531,131,0,23,92,1,149,3,227,0
490,559,360,0,670,508,577,176,0,17,64,0,107,0,172,0
333,415,210,0,651,444,501,152,0,0,31,0,0,0,0,0
268,302,185,0,440,182,417,101,0,4,44,0,0,0,0,0
457,540,367,0,667,402,631,274,0,43,108,4,69,0,190,0
523,571,368,0,675,542,613,148,0,99,119,31,109,0,229,0
553,583,351,0,677,580,613,183,0,107,112,18,113,0,211,0
543,577,354,0,677,575,602,140,0,76,113,11,76,0,196,0
505,553,306,0,665,547,575,136,0,73,119,11,34,0,109,0
504,583,365,0,684,506,627,242,0,37,116,10,80,0,209,0
347,428,198,0,609,401,507,117,0,10,39,0,0,0,0,0
203,265,175,0,329,22,439,214,0,8,52,0,0,0,0,0
440,500,330,0,592,247,578,241,0,25,98,0,96,0,228,0
513,556,334,0,558,263,540,189,0,16,101,5,290,0,367,0
577,604,350,0,623,454,561,174,0,28,95,8,290,0,357,0
493,531,290,0,572,372,526,142,0,38,68,0,95,0,242,0
445,498,315,0,426,70,458,196,0,4,97,20,176,0,294,0
509,552,343,0,545,297,523,209,0,3,101,33,176,0,289,0
556,598,304,0,638,486,537,133,0,10,61,17,104,0,232,0
414,450,126,0,618,450,456,109,0,0,29,0,0,0,0,0
459,491,174,0,645,527,457,39,0,0,47,0,0,0,0,0
470,539,256,0,698,507,547,186,0,0,57,0,0,0,7,0
407,475,181,0,640,434,479,142,0,0,39,0,0,0,0,0
