Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
413,170,0,0,664,599,0,380,0,41,82,32,0,0,0,0
445,324,40,0,606,562,0,379,0,69,127,61,59,0,125,0
444,220,0,0,588,600,0,267,0,34,82,40,32,0,38,0
322,30,0,0,418,424,0,158,0,4,112,43,24,0,23,0
411,199,10,0,674,621,0,379,0,39,163,114,0,0,0,0
439,158,0,0,707,665,0,321,0,30,149,104,0,0,0,0
510,263,19,0,772,727,0,362,0,45,148,95,0,0,0,0
491,281,55,0,739,685,0,391,0,58,161,115,0,0,0,0
487,223,22,0,757,694,0,440,0,42,152,90,0,0,0,0
478,255,62,0,746,671,0,467,0,50,163,103,0,0,0,0
454,163,5,0,749,669,0,470,0,42,144,68,0,0,0,0
456,121,0,0,757,680,0,452,0,38,124,47,0,0,0,0
467,173,2,0,760,687,0,444,0,44,149,69,0,0,0,0
479,172,0,0,762,694,0,438,0,42,141,60,0,0,0,0
477,135,0,0,762,696,0,434,0,29,113,30,0,0,0,0
481,149,0,0,766,703,0,430,0,30,112,30,0,0,0,0
444,88,0,0,767,697,0,441,0,23,92,20,0,0,0,0
451,165,28,0,764,680,0,453,0,40,131,62,0,0,0,0
466,206,35,0,763,684,0,407,0,48,130,68,0,0,0,0
469,145,13,0,766,693,0,379,0,38,117,42,0,0,0,0
470,149,9,0,771,701,0,374,1,39,129,45,0,0,0,0
462,155,13,0,767,690,0,389,0,42,131,52,0,0,0,0
461,133,5,0,769,695,0,389,0,37,112,38,0,0,0,0
462,128,0,0,771,702,0,372,0,33,117,35,0,0,0,0
469,131,0,0,772,705,0,373,0,34,116,28,0,0,0,0
466,96,0,0,773,712,0,365,2,24,88,14,0,0,0,0
467,118,0,0,774,710,0,377,0,27,95,27,0,0,0,0
471,100,0,0,771,710,0,370,1,23,82,13,0,0,0,0
459,72,0,0,774,714,0,361,0,14,78,7,0,0,0,0
467,90,0,0,775,717,0,345,0,16,84,9,0,0,0,0
468,89,0,0,778,724,0,315,0,17,80,10,0,0,0,0
463,91,0,0,778,723,0,323,0,16,83,9,0,0,0,0
456,82,0,0,778,719,0,313,0,17,82,9,0,0,0,0
455,85,0,0,778,720,0,315,0,17,78,10,0,0,0,0
447,68,0,0,779,719,0,313,0,15,67,9,0,0,0,0
452,102,0,0,777,714,0,333,0,23,93,15,0,0,0,0
457,97,0,0,777,715,0,320,0,20,93,15,0,0,0,0
456,94,0,0,778,716,0,310,0,18,90,13,0,0,0,0
457,97,0,0,779,715,0,312,0,18,91,14,0,0,0,0
464,98,0,0,778,714,0,318,0,20,101,15,0,0,0,0
457,87,0,0,778,714,0,315,0,19,94,15,0,0,0,0
457,88,0,0,776,713,0,318,0,18,95,16,0,0,0,0
470,97,0,0,782,726,0,296,0,17,98,12,0,0,0,0
478,112,0,0,781,728,0,298,0,21,97,16,0,0,0,0
489,108,0,0,783,732,0,283,0,15,87,9,0,0,0,0
478,117,0,0,782,723,0,304,0,23,101,14,0,0,0,0
464,122,9,0,779,708,0,323,0,28,105,20,0,0,0,0
461,126,15,0,776,701,0,341,0,31,104,26,0,0,0,0
469,128,13,0,779,708,0,326,0,28,98,15,0,0,0,0
472,116,13,0,780,713,0,315,0,26,98,16,0,0,0,0
480,129,13,0,781,717,0,320,0,24,96,18,0,0,0,0
464,102,1,0,781,714,0,314,0,19,76,8,0,0,0,0
464,108,5,0,781,709,0,320,0,23,84,10,0,0,0,0
467,112,4,0,782,712,0,317,0,20,83,12,0,0,0,0
472,112,3,0,782,714,0,315,0,17,84,8,0,0,0,0
469,110,5,0,783,716,0,317,0,14,75,10,0,0,0,0
474,117,0,0,784,722,0,304,0,10,75,8,0,0,0,0
465,112,3,0,784,719,0,313,0,11,76,9,0,0,0,0
462,114,6,0,783,715,0,321,0,12,80,10,0,0,0,0
463,103,0,0,784,717,0,313,0,10,72,5,0,0,0,0
464,114,5,0,783,719,0,318,0,12,79,9,0,0,0,0
471,102,0,0,786,728,0,293,0,9,63,4,0,0,0,0
470,101,0,0,785,726,0,296,0,11,77,7,0,0,0,0
469,100,0,0,786,728,0,300,0,8,72,9,0,0,0,0
467,104,3,0,784,722,0,305,0,12,81,10,0,0,0,0
466,97,0,0,784,723,0,298,0,11,79,8,0,0,0,0
478,134,10,0,785,729,0,295,0,17,93,13,0,0,0,0
478,111,5,0,785,730,0,281,0,11,83,7,0,0,0,0
480,150,18,0,785,725,0,302,0,20,99,18,0,0,0,0
463,118,15,0,782,712,0,315,0,17,90,11,0,0,0,0
462,104,9,0,786,716,0,316,0,16,91,8,0,0,0,0
465,81,0,0,787,720,0,293,0,10,68,0,0,0,0,0
469,116,10,0,786,717,0,311,0,17,97,10,0,0,0,0
476,120,9,0,786,720,0,308,0,16,91,6,0,0,0,0
471,96,1,0,787,721,0,294,0,12,81,0,0,0,0,0
475,90,0,0,787,723,0,294,0,10,77,0,0,0,0,0
480,111,3,0,788,725,0,297,0,10,83,2,0,0,0,0
475,88,0,0,788,729,0,272,0,3,56,0,0,0,0,0
480,94,0,0,790,734,0,248,0,4,64,0,0,0,0,0
485,88,0,0,787,731,0,280,0,8,74,0,0,0,0,0
481,86,0,0,787,726,0,300,0,6,76,0,0,0,0,0
480,109,0,0,787,723,0,309,0,7,73,0,0,0,0,0
474,109,9,0,785,715,0,322,0,18,88,4,0,0,0,0
454,74,0,0,788,720,0,327,0,7,57,0,0,0,0,0
460,70,0,0,789,720,0,324,0,4,53,0,0,0,0,0
464,67,0,0,790,723,0,315,0,2,53,0,0,0,0,0
467,75,0,0,791,725,0,313,0,0,51,0,0,0,0,0
465,64,0,0,791,726,0,305,0,0,57,0,0,0,0,0
467,65,0,0,791,725,0,318,0,0,60,0,0,0,0,0
469,71,0,0,791,726,0,310,0,0,63,0,0,0,0,0
470,70,0,0,791,726,0,308,0,0,63,0,0,0,0,0
472,68,0,0,792,728,0,303,0,0,56,0,0,0,0,0
473,72,0,0,791,726,0,302,0,0,59,0,0,0,0,0
474,78,0,0,792,726,0,305,0,0,65,0,0,0,0,0
473,102,2,0,790,721,0,332,0,6,75,0,0,0,0,0
473,75,0,0,791,727,0,303,0,0,58,0,0,0,0,0
473,81,0,0,793,726,0,311,0,0,66,0,0,0,0,0
471,94,0,0,791,720,0,329,0,4,74,0,0,0,0,0
476,77,0,0,793,725,0,301,0,0,53,0,0,0,0,0
473,62,0,0,794,728,0,288,0,0,41,0,0,0,0,0
461,46,0,0,795,728,0,263,0,0,45,0,0,0,0,0
463,58,0,0,793,722,0,290,0,0,54,0,0,0,0,0
471,72,0,0,794,726,0,280,0,1,60,0,0,0,0,0
477,82,0,0,795,729,0,242,1,4,93,10,0,0,0,0
476,96,0,0,795,728,0,248,3,8,73,1,0,0,0,0
479,57,0,0,794,729,0,225,4,0,56,0,0,0,0,0
476,55,0,0,794,727,0,229,2,0,60,0,0,0,0,0
483,56,0,0,794,732,0,215,6,0,57,0,0,0,0,0
487,54,0,0,792,732,0,208,9,0,58,0,0,0,0,0
492,54,0,0,793,735,0,215,10,0,60,0,0,0,0,0
494,47,0,0,795,740,0,207,11,0,58,0,0,0,0,0
492,30,0,0,796,744,0,184,16,0,51,0,0,0,0,0
490,36,0,0,796,743,0,202,14,0,47,0,0,0,0,0
490,38,0,0,796,742,0,183,10,0,49,0,0,0,0,0
494,38,0,0,797,746,0,176,14,0,45,0,0,0,0,0
495,49,0,0,797,744,0,185,15,0,54,0,0,0,0,0
494,41,0,0,798,746,0,184,14,0,47,0,0,0,0,0
490,52,0,0,797,738,0,204,9,0,56,0,0,0,0,0
485,56,0,0,796,732,0,219,11,0,64,0,0,0,0,0
489,87,0,0,797,727,0,227,10,4,70,0,0,0,0,0
485,76,0,0,796,728,0,232,8,1,70,0,0,0,0,0
479,37,0,0,800,741,0,203,7,0,37,0,0,0,0,0
481,45,0,0,799,739,0,208,7,0,49,0,0,0,0,0
478,36,0,0,800,742,0,209,7,0,33,0,0,0,0,0
458,46,0,0,798,732,0,236,4,0,50,0,0,0,0,0
464,45,0,0,797,730,0,230,6,0,46,0,0,0,0,0
467,45,0,0,798,734,0,222,8,0,42,0,0,0,0,0
453,53,0,0,796,720,0,270,0,0,53,0,0,0,0,0
461,52,0,0,799,729,0,232,14,0,44,0,0,0,0,0
459,52,0,0,799,728,0,228,8,0,40,0,0,0,0,0
457,41,0,0,799,726,0,235,6,0,34,0,0,0,0,0
456,49,0,0,798,719,0,232,9,0,38,0,0,0,0,0
457,69,0,0,792,709,0,255,12,0,40,0,0,0,0,0
455,41,0,0,791,712,0,233,15,0,16,0,0,0,0,0
464,58,0,0,793,720,0,204,20,0,15,0,0,0,0,0
467,87,0,0,788,708,0,206,24,0,22,0,0,0,0,0
466,115,0,0,784,692,0,258,24,0,35,0,0,0,0,0
474,116,0,0,790,709,0,220,24,0,30,0,0,0,0,0
465,73,0,0,789,715,0,188,22,0,14,0,0,0,0,0
466,82,0,0,794,725,0,169,19,0,10,0,0,0,0,0
462,75,0,0,792,723,0,179,16,0,5,0,0,0,0,0
463,91,0,0,792,726,0,180,16,0,7,0,0,0,0,0
471,122,0,0,791,728,0,184,15,0,16,0,0,0,0,0
466,110,0,0,792,729,0,181,12,0,10,0,0,0,0,0
466,116,0,0,789,718,0,186,11,1,15,0,0,0,0,0
450,92,0,0,793,721,0,160,9,0,8,0,0,0,0,0
438,97,0,0,792,718,0,193,7,2,9,0,0,0,0,0
439,106,0,0,791,715,0,201,11,2,15,0,0,0,0,0
426,93,0,0,788,707,0,201,13,0,16,0,0,0,0,0
423,63,0,0,798,730,0,162,6,0,6,0,0,0,0,0
447,112,0,0,798,733,0,175,15,0,21,0,0,0,0,0
