Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
487,681,510,0,0,0,60,0,0,0,0,0,0,0,0,0
523,683,521,0,0,0,160,0,0,0,0,0,0,0,0,0
515,682,532,0,0,0,24,0,0,0,0,0,0,0,0,0
490,681,526,0,0,0,0,0,0,0,0,0,0,0,0,0
389,668,540,0,0,0,21,0,0,0,0,0,0,0,0,0
330,673,567,0,0,0,95,0,0,0,0,0,0,0,0,0
446,688,526,0,0,0,143,0,0,0,0,0,0,0,0,0
540,706,495,0,0,0,180,0,0,0,0,0,0,0,0,0
562,700,479,0,0,0,51,0,0,0,0,0,0,0,0,0
567,704,474,0,0,0,69,0,0,0,0,0,0,0,0,0
555,702,503,0,0,0,99,0,0,0,0,0,0,0,0,0
542,706,507,0,0,0,126,0,0,0,0,0,0,0,0,0
481,695,498,0,0,0,185,0,0,0,0,0,0,0,0,0
223,642,532,0,0,0,23,0,0,0,0,0,0,0,0,0
439,692,510,0,0,0,179,0,0,0,0,0,0,0,0,0
523,704,486,0,0,0,147,0,0,0,0,0,0,0,0,0
533,699,488,0,0,0,98,0,0,0,0,0,0,0,0,0
537,701,500,0,0,0,121,0,0,0,0,0,0,0,0,0
529,692,515,0,0,0,139,0,0,0,0,0,0,0,0,0
540,695,502,0,0,0,0,0,0,0,0,0,0,0,0,0
424,664,497,0,0,0,0,0,0,0,0,0,0,0,0,0
274,647,531,0,0,0,4,0,0,0,0,0,0,0,0,0
407,684,519,0,0,0,160,0,0,0,0,0,0,0,0,0
489,694,494,0,0,0,100,0,0,0,0,0,0,0,0,0
545,693,466,0,0,0,43,0,0,0,0,0,0,0,0,0
576,708,505,0,0,0,72,0,0,0,0,0,0,0,0,0
595,714,510,0,0,0,49,0,0,0,0,0,0,0,0,0
586,711,489,0,0,0,31,0,0,0,0,0,0,0,0,0
484,697,494,0,0,0,89,0,0,0,0,0,0,0,0,0
409,691,530,0,0,0,84,0,0,0,0,0,0,0,0,0
474,709,535,0,0,0,204,0,0,0,0,0,0,0,0,0
496,707,511,0,0,0,174,0,0,0,0,0,0,0,0,0
554,711,502,0,0,0,54,0,0,0,0,0,0,0,0,0
604,722,510,0,0,0,66,0,0,0,0,0,0,0,6,0
600,722,514,0,0,0,32,0,0,0,0,0,0,0,0,0
593,718,492,0,0,0,58,0,0,0,0,0,0,0,0,0
450,691,508,0,0,0,53,0,0,0,0,0,0,0,0,0
452,702,520,0,0,0,237,0,0,0,0,0,0,0,0,0
510,714,499,0,0,0,318,0,0,0,0,0,0,0,0,0
551,718,493,0,0,0,186,0,0,0,0,0,0,0,0,0
569,709,491,0,0,0,40,0,0,0,0,0,0,0,0,0
599,717,494,0,0,0,62,0,0,0,0,0,0,0,0,0
608,723,502,0,0,0,27,0,0,0,0,0,0,0,0,0
586,714,451,0,0,0,21,0,0,0,0,0,0,0,0,0
442,683,449,0,0,0,30,0,0,0,0,0,0,0,0,0
432,697,483,0,0,0,209,0,0,0,0,0,0,0,0,0
505,714,468,0,0,0,315,0,0,0,0,0,0,0,0,0
542,716,479,0,0,0,133,0,0,0,0,0,0,0,0,0
590,720,491,0,0,0,63,0,0,0,0,0,0,0,0,0
575,721,509,0,0,0,47,0,0,0,0,0,0,0,0,0
611,723,484,0,0,0,3,0,0,0,0,0,0,0,0,0
556,713,470,0,0,0,42,0,0,0,0,0,0,0,0,0
373,661,487,0,0,0,14,0,0,0,0,0,0,0,0,0
441,696,501,0,0,0,199,0,0,0,0,0,0,0,0,0
522,711,453,0,0,0,244,0,0,0,0,0,0,0,0,0
558,711,463,0,0,0,96,0,0,0,0,0,0,0,0,0
586,717,469,0,0,0,93,0,0,0,0,0,0,0,0,0
567,721,504,0,0,0,132,0,0,0,0,0,0,0,3,0
613,722,472,0,0,0,45,0,0,0,0,0,0,0,0,0
516,700,464,0,0,0,30,0,0,0,0,0,0,0,0,0
302,652,504,0,0,0,0,0,0,0,0,0,0,0,0,0
394,694,514,0,0,0,196,0,0,0,0,0,0,0,0,0
467,702,472,0,0,0,171,0,0,0,0,0,0,0,0,0
562,714,487,0,0,0,53,0,0,0,0,0,0,0,0,0
578,716,501,0,0,0,31,0,0,0,0,0,0,0,0,0
573,715,517,0,0,0,88,0,0,0,0,0,0,0,0,0
585,715,513,0,0,0,6,0,0,0,0,0,0,0,0,0
485,691,498,0,0,0,0,0,0,0,0,0,0,0,0,0
307,657,521,0,0,0,0,0,0,0,0,0,0,0,0,0
424,698,522,0,0,0,200,0,0,0,0,0,0,0,0,0
544,715,499,0,0,0,227,0,0,0,0,0,0,0,0,0
550,705,509,0,0,0,51,0,0,0,0,0,0,0,0,0
606,717,506,0,0,0,52,0,0,0,0,0,0,0,0,0
597,716,505,0,0,0,10,0,0,0,0,0,0,0,0,0
600,716,496,0,0,0,24,0,0,0,0,0,0,0,0,0
485,699,508,0,0,0,58,0,0,0,0,0,0,0,0,0
299,656,529,0,0,0,0,0,0,0,0,0,0,0,0,0
447,702,516,0,0,0,162,0,0,0,0,0,0,0,0,0
563,718,472,0,0,0,179,0,0,0,0,0,0,0,0,0
597,718,484,0,0,0,33,0,0,0,0,0,0,0,0,0
582,722,516,0,0,0,49,0,0,0,0,0,0,0,2,0
577,720,515,0,0,0,24,0,0,0,0,0,0,0,0,0
520,704,495,0,0,0,74,0,0,0,0,0,0,0,0,0
393,676,504,0,0,0,82,0,0,0,0,0,0,0,0,0
316,671,525,0,0,0,89,0,0,0,0,0,0,0,0,0
413,691,501,0,0,0,171,0,0,0,0,0,0,0,0,0
512,709,499,0,0,0,124,0,0,0,0,0,0,0,0,0
567,707,468,0,0,0,33,0,0,0,0,0,0,0,0,0
534,716,519,0,0,0,26,0,0,0,0,0,0,0,0,0
501,710,513,0,0,0,32,0,0,0,0,0,0,0,0,0
541,708,436,0,0,0,73,0,0,0,0,0,0,0,0,0
431,685,464,0,0,0,16,0,0,0,0,0,0,0,0,0
388,685,504,0,0,0,55,0,0,0,0,0,0,0,0,0
476,703,478,0,0,0,150,0,0,0,0,0,0,0,0,0
547,710,471,0,0,0,48,0,0,0,0,0,0,0,0,0
559,706,479,0,0,0,65,0,0,0,0,0,0,0,0,0
530,703,506,0,0,0,120,0,0,0,0,0,0,0,0,0
502,693,486,0,0,0,0,0,0,0,0,0,0,0,0,0
513,698,468,0,0,0,0,0,0,0,0,0,0,0,0,0
454,694,485,0,0,0,20,0,0,0,0,0,0,0,0,0
416,694,510,0,0,0,37,0,0,0,0,0,0,0,0,0
512,709,481,0,0,0,145,0,0,0,0,0,0,0,0,0
559,712,480,0,0,0,29,0,0,0,0,0,0,0,0,0
552,705,501,0,0,0,32,0,0,0,0,0,0,0,0,0
502,698,516,0,0,0,53,0,0,0,0,0,0,0,0,0
569,711,498,0,0,0,0,0,0,0,0,0,0,0,0,0
550,703,444,0,0,0,0,0,0,0,0,0,0,0,0,0
322,662,501,0,0,0,0,0,0,0,0,0,0,0,0,0
423,696,511,0,0,0,84,0,0,0,0,0,0,0,0,0
450,696,491,0,0,0,36,0,0,0,0,0,0,0,0,0
552,705,469,0,0,0,6,0,0,0,0,0,0,0,0,0
564,700,464,0,0,0,61,0,0,0,0,0,0,0,0,0
584,712,493,0,0,0,66,0,0,0,0,0,0,0,0,0
580,714,489,0,0,0,0,0,0,0,0,0,0,0,0,0
560,706,443,0,0,0,0,0,0,0,0,0,0,0,0,0
421,683,485,0,0,0,0,0,0,0,0,0,0,0,0,0
476,705,505,0,0,0,32,0,0,0,0,0,0,0,0,0
540,710,456,0,0,0,60,0,0,0,0,0,0,0,0,0
603,716,462,0,0,0,3,0,0,0,0,0,0,0,0,0
574,712,474,0,0,0,2,0,0,0,0,0,0,0,0,0
603,718,486,0,0,0,30,0,0,0,0,0,0,0,0,0
611,718,419,0,0,0,0,0,0,0,0,0,0,0,0,0
566,706,415,0,0,0,0,0,0,0,0,0,0,0,0,0
438,681,463,0,0,0,0,0,0,0,0,0,0,0,0,0
503,704,474,0,0,0,91,0,0,0,0,0,0,0,0,0
563,714,452,0,0,0,67,0,0,0,0,0,0,0,0,0
598,715,452,0,0,0,4,0,0,0,0,0,0,0,0,0
544,702,450,0,0,0,0,0,0,0,0,0,0,0,0,0
544,703,476,0,0,0,95,0,0,0,0,0,0,0,0,0
576,712,460,0,0,0,0,0,0,0,0,0,0,0,0,0
550,709,443,0,0,0,12,0,0,0,0,0,0,0,0,0
399,670,483,0,0,0,0,0,0,0,0,0,0,0,0,0
487,705,483,0,0,0,165,0,0,0,0,0,0,0,0,0
512,707,441,0,0,0,195,0,0,0,0,0,0,0,0,0
591,717,446,0,0,0,82,0,0,0,0,0,0,0,0,0
561,706,457,0,0,0,17,0,0,0,0,0,0,0,0,0
576,712,484,0,0,0,67,0,0,0,0,0,0,0,0,0
600,717,466,0,0,0,0,0,0,0,0,0,0,0,0,0
578,708,376,0,0,0,16,0,0,0,0,0,0,0,0,0
456,683,433,0,0,0,0,0,0,0,0,0,0,0,0,0
456,696,481,0,0,0,13,0,0,0,0,0,0,0,0,0
513,706,445,0,0,0,52,0,0,0,0,0,0,0,0,0
601,717,434,0,0,0,5,0,0,0,0,0,0,0,0,0
574,703,442,0,0,0,0,0,0,0,0,0,0,0,0,0
559,704,456,0,0,0,20,0,0,0,0,0,0,0,0,0
563,708,475,0,0,0,7,0,0,0,0,0,0,0,0,0
565,707,434,0,0,0,0,0,0,0,0,0,0,0,0,0
373,662,463,0,0,0,0,0,0,0,0,0,0,0,0,0
465,702,487,0,0,0,119,0,0,0,0,0,0,0,0,0
495,703,470,0,0,0,135,0,0,0,0,0,0,0,0,0
589,717,451,0,0,0,32,0,0,0,0,0,0,0,0,0
597,716,454,0,0,0,2,0,0,0,0,0,0,0,0,0
623,724,449,0,0,0,3,0,0,0,0,0,0,0,4,0
617,719,404,0,0,0,0,0,0,0,0,0,0,0,0,0
