Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
558,454,92,0,660,683,587,360,294,0,123,12,62,42,16,0
546,412,97,0,664,685,592,374,292,0,86,0,32,24,0,0
538,369,58,0,677,692,605,362,289,0,76,0,0,2,0,0
540,371,42,0,705,715,639,389,280,0,83,0,0,0,0,0
505,402,161,0,620,635,568,405,242,0,112,35,70,19,85,0
548,456,181,0,692,703,638,437,282,0,118,38,57,16,56,0
564,480,241,0,604,647,531,389,322,25,107,34,314,168,387,0
556,430,168,0,664,684,597,403,285,0,55,0,71,50,38,0
571,435,199,0,644,673,587,433,309,8,68,7,194,115,210,0
579,468,275,0,501,615,432,403,341,56,99,100,470,288,536,0
612,475,187,0,694,730,604,403,340,0,39,6,72,66,10,0
596,453,177,0,668,705,598,418,310,1,40,5,150,97,126,0
577,472,222,0,627,666,573,422,297,5,41,7,232,129,235,0
548,403,123,0,683,700,637,432,276,0,14,0,10,13,0,0
567,454,216,0,644,676,605,450,304,0,46,9,173,108,173,0
573,464,196,0,636,675,584,438,314,0,41,4,171,112,124,0
556,389,93,0,697,717,641,438,312,0,19,0,0,6,0,0
579,469,215,0,629,674,588,464,329,5,51,14,270,181,261,0
560,446,188,0,635,666,592,435,287,0,25,0,155,110,73,0
567,419,135,0,678,696,640,456,285,0,28,0,87,81,0,0
572,470,219,0,605,650,563,444,295,9,51,32,321,208,326,0
567,458,157,0,681,697,635,465,251,0,32,0,52,57,0,0
570,473,239,0,657,676,632,504,295,0,47,24,221,144,179,0
566,492,283,0,583,626,559,478,324,16,59,44,391,258,423,0
566,470,220,0,665,677,643,494,299,0,33,2,141,103,49,0
576,489,269,0,628,661,607,500,318,8,54,38,303,210,289,0
574,492,246,0,646,673,608,483,322,0,44,13,177,122,129,0
550,432,166,0,680,690,652,500,294,0,44,0,33,39,0,0
558,483,284,0,599,628,584,492,321,5,53,41,318,213,347,0
556,432,120,0,674,685,643,434,286,0,24,0,38,54,0,0
551,414,179,0,657,668,637,460,268,0,43,1,112,69,63,0
550,473,233,0,637,656,610,461,281,0,24,0,175,103,145,0
501,322,39,0,680,690,635,420,253,0,8,0,0,0,0,0
537,445,191,0,652,668,624,459,299,0,40,0,141,79,105,0
533,433,140,0,665,675,639,454,277,0,18,0,50,41,0,0
545,401,133,0,694,705,657,472,295,0,31,0,27,39,0,0
536,440,252,0,622,641,605,491,302,0,44,18,226,150,208,0
499,292,53,0,681,690,635,445,264,0,8,0,0,0,0,0
536,394,152,0,677,686,643,480,288,0,22,0,63,48,1,0
552,443,218,0,647,668,607,486,308,0,15,0,180,112,117,0
544,372,100,0,691,703,651,482,239,0,10,0,28,39,0,0
559,453,268,0,606,646,546,480,304,8,64,34,318,206,318,0
557,410,125,0,680,702,612,464,283,0,31,0,21,19,0,0
532,372,121,0,687,696,637,479,235,0,16,0,16,17,0,0
533,438,263,0,593,620,561,478,274,0,40,28,302,200,294,0
546,412,166,0,680,690,643,470,248,0,14,0,58,51,0,0
571,465,305,0,640,675,608,517,318,0,50,42,315,227,289,0
538,465,331,0,569,602,541,521,320,3,53,68,382,221,394,0
555,443,214,0,683,694,641,514,304,0,27,2,45,44,0,0
555,475,345,0,582,607,575,526,330,26,72,82,384,252,421,0
562,484,313,0,643,660,623,486,319,0,44,21,196,127,126,0
566,470,257,0,678,687,652,481,312,0,45,14,106,103,29,0
554,469,310,0,542,596,519,476,334,28,71,112,458,304,491,0
571,447,204,0,678,700,622,476,307,0,36,8,41,54,0,0
588,474,247,0,684,703,638,481,321,0,47,20,150,132,74,0
560,461,270,0,626,654,594,480,263,0,49,31,264,196,183,0
546,348,111,0,694,703,651,430,225,0,17,0,0,21,0,0
563,447,279,0,634,662,617,484,303,0,55,45,255,185,239,0
569,464,269,0,662,684,629,493,312,0,47,34,156,112,85,0
575,451,218,0,705,716,669,503,300,0,41,24,44,61,0,0
558,448,283,0,630,649,618,502,296,0,62,83,282,213,217,0
525,338,143,0,683,684,660,454,168,0,30,14,13,33,0,0
551,417,231,0,678,686,657,492,244,0,56,42,101,86,24,0
548,442,272,0,627,651,608,495,240,0,38,48,248,195,191,0
539,287,35,0,722,735,670,456,213,0,16,0,0,0,0,0
560,449,244,0,659,676,644,500,265,0,49,43,213,146,142,0
531,438,240,0,646,656,638,504,245,0,44,21,125,89,45,0
533,382,153,0,695,699,669,488,233,0,38,7,23,32,0,0
536,447,292,0,620,639,615,517,263,0,57,78,281,203,254,0
500,321,105,0,688,695,663,496,196,0,30,0,0,0,0,0
536,406,189,0,689,695,665,501,238,0,48,21,69,58,0,0
522,438,259,0,648,652,646,511,210,0,51,26,207,139,108,0
522,359,129,0,699,696,675,495,196,0,38,0,16,31,0,0
551,474,318,0,642,651,645,537,246,7,76,83,339,245,332,0
553,461,208,0,688,696,665,516,239,0,43,21,76,70,0,0
530,380,148,0,710,715,681,503,219,0,34,0,0,9,0,0
531,444,269,0,624,635,620,512,244,0,63,53,254,192,222,0
536,369,126,0,698,699,671,460,219,0,26,0,0,21,0,0
550,444,213,0,671,683,651,504,254,0,46,39,147,113,62,0
550,467,250,0,642,665,610,497,257,0,46,41,220,152,171,0
534,363,94,0,699,708,658,480,238,0,33,0,0,5,0,0
573,481,267,0,650,673,630,521,296,0,75,87,309,236,304,0
