Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
439,286,112,0,659,657,592,418,255,0,10,0,0,0,0,0
439,286,114,0,658,657,592,418,254,0,15,0,0,0,0,0
440,287,112,0,658,657,591,417,255,0,15,0,0,0,0,0
441,287,109,0,652,653,586,415,247,0,23,0,0,0,0,0
451,308,117,0,653,654,586,418,259,0,30,0,0,0,0,0
472,336,143,0,662,665,596,430,286,0,39,0,0,0,0,0
489,362,167,0,682,682,621,451,292,0,34,0,0,0,0,0
528,415,219,0,701,701,654,485,328,0,53,0,26,0,0,0
516,423,249,0,656,654,617,476,325,7,55,0,114,26,41,0
542,441,233,0,700,700,661,483,336,0,40,0,57,9,0,0
532,440,235,0,690,687,655,485,326,3,52,0,71,13,2,0
535,436,224,0,700,698,661,484,325,0,38,0,49,4,0,0
534,438,233,0,696,694,659,486,323,0,47,0,63,10,0,0
540,439,227,0,702,701,662,485,326,0,42,0,58,9,0,0
534,445,248,0,706,699,675,502,317,0,44,0,58,5,0,0
505,395,174,0,700,696,660,478,315,0,15,0,0,0,0,0
549,450,257,0,711,708,678,507,338,0,53,0,65,35,9,0
564,499,342,0,641,639,583,516,373,20,61,0,346,176,382,0
589,496,288,0,714,716,663,511,361,0,40,0,128,96,42,0
600,518,347,0,678,684,621,538,379,13,57,0,352,216,349,0
597,523,357,0,654,670,571,524,383,17,56,0,401,244,426,0
585,450,189,0,726,735,658,500,352,0,28,0,0,32,0,0
588,488,348,0,647,646,590,546,377,12,55,0,396,269,413,0
588,505,361,0,657,653,594,550,375,2,52,0,353,202,342,0
609,502,322,0,719,719,669,559,382,0,48,0,167,153,61,0
595,495,324,0,608,628,492,512,399,25,59,4,471,316,484,0
609,503,282,0,719,726,636,538,392,0,31,0,112,102,12,0
607,523,354,0,678,681,618,567,403,3,55,0,343,231,328,0
574,494,344,0,631,634,577,538,376,0,47,0,359,245,371,0
612,509,329,0,719,723,678,567,393,0,44,0,175,155,82,0
593,505,340,4,600,623,511,527,408,5,47,4,472,325,512,0
619,523,292,0,721,734,643,530,411,0,47,0,118,120,16,0
611,534,368,9,656,670,601,576,414,14,56,0,402,275,427,0
601,526,366,0,662,678,600,552,415,8,54,0,351,250,353,0
613,504,332,0,708,720,659,577,394,1,63,0,217,192,105,0
584,471,307,13,509,568,385,497,425,54,91,28,518,361,572,0
623,519,292,0,713,732,609,534,419,1,57,0,117,126,15,0
615,516,355,8,646,670,568,585,442,31,62,7,362,260,362,0
595,501,362,15,629,654,556,572,445,17,67,3,366,263,372,0
628,521,322,0,724,739,663,580,444,0,61,0,131,155,20,0
606,511,331,0,619,650,517,537,446,43,65,17,427,288,463,0
626,515,285,0,726,747,629,543,450,0,50,0,56,96,0,0
628,527,332,0,685,706,603,556,444,18,65,0,291,206,227,0
611,516,322,0,677,693,603,549,422,0,51,0,227,175,146,0
620,476,266,0,729,741,668,529,406,0,55,0,77,111,0,0
604,510,343,16,599,627,505,550,443,48,65,26,471,319,531,0
625,519,295,0,731,745,653,572,425,0,58,0,73,106,0,0
613,515,357,20,608,629,514,563,445,47,66,24,463,334,521,0
631,541,385,4,693,708,632,590,437,24,70,3,300,241,264,0
635,537,381,10,700,715,653,612,432,32,73,5,287,233,215,0
597,515,372,40,584,612,503,572,436,53,77,31,472,330,535,0
624,530,338,0,724,737,664,606,433,4,59,0,84,110,7,0
603,527,412,61,581,603,529,603,447,52,69,34,491,350,559,0
609,540,405,16,673,686,622,597,433,4,52,3,273,217,247,0
635,546,365,0,724,734,682,602,443,8,61,0,188,178,94,0
581,491,383,76,482,508,447,550,445,47,68,54,529,363,614,22
625,527,362,0,710,711,656,588,432,0,54,0,87,129,8,0
622,545,419,48,642,647,592,591,439,15,50,23,444,318,499,0
607,522,376,12,647,653,600,571,415,0,45,2,328,257,321,0
636,556,400,17,711,710,675,600,431,5,59,13,271,224,232,0
590,512,389,82,507,551,473,546,442,53,67,63,533,360,627,35
630,537,368,0,718,727,668,596,437,0,52,0,72,110,0,0
627,551,420,56,629,645,579,595,457,42,78,28,449,316,504,0
627,552,399,10,700,708,664,588,431,0,52,2,177,170,108,0
633,561,419,32,682,690,653,614,446,29,62,16,336,245,336,0
617,540,403,28,608,642,531,566,453,48,65,35,438,313,487,0
644,542,327,0,740,752,678,579,441,0,58,0,46,103,0,0
627,541,401,51,629,654,561,602,445,53,69,30,448,323,470,0
621,508,326,0,700,710,658,588,409,0,56,0,90,128,6,0
632,536,396,36,671,685,636,626,445,42,56,28,351,256,354,0
616,527,375,18,644,669,577,594,444,35,64,29,352,253,342,0
630,549,381,9,711,719,677,625,427,13,63,8,175,148,109,0
608,537,415,65,584,600,548,606,452,69,75,62,468,321,556,0
628,540,351,0,719,727,684,592,426,0,54,5,70,122,0,0
617,543,406,42,627,646,569,602,454,54,74,49,420,302,471,0
632,546,374,0,694,715,626,585,454,15,51,12,157,166,97,0
636,562,396,11,697,711,658,612,456,35,57,27,265,205,242,0
609,538,378,12,645,659,603,597,441,35,57,26,335,243,342,0
622,478,278,0,723,736,676,531,409,0,47,0,68,133,0,0
611,485,322,20,535,604,397,482,456,67,105,75,509,351,560,0
647,531,331,0,734,755,634,547,445,12,89,0,69,106,0,0
626,536,409,40,640,660,566,584,449,51,82,65,458,332,501,0
609,530,412,18,669,682,617,590,442,25,67,23,285,223,260,0
629,543,406,27,677,693,621,597,456,53,75,39,341,245,343,0
618,529,385,19,646,678,560,576,460,62,86,33,366,246,378,0
634,534,348,0,732,749,661,584,455,6,75,3,75,111,5,0
605,528,413,52,616,639,553,604,460,75,92,68,461,321,521,0
613,517,345,0,703,717,653,588,436,7,69,4,94,122,17,0
629,527,351,0,678,702,602,589,455,47,66,24,310,221,288,0
622,478,230,0,725,748,629,526,434,0,45,0,9,50,0,0
628,503,295,0,723,738,660,558,445,20,65,0,147,130,35,0
585,500,359,2,628,637,575,568,427,23,51,12,347,239,375,0
621,522,347,0,712,724,664,577,425,11,63,1,144,142,60,0
601,519,386,47,602,624,543,592,447,77,78,68,461,310,539,0
630,537,372,0,725,742,660,598,448,26,75,4,92,112,14,0
628,554,432,48,657,676,600,613,459,72,83,38,440,298,501,0
597,534,424,38,643,654,607,604,421,48,83,29,380,244,400,0
619,557,428,21,699,702,673,620,419,50,84,22,279,193,277,0
593,511,412,63,520,574,475,560,459,84,94,72,512,342,607,18
645,568,434,12,745,760,691,618,453,49,80,9,120,119,53,0
615,546,453,60,607,625,558,602,466,89,90,69,513,352,608,9
618,548,424,11,678,692,627,597,457,45,78,21,261,193,251,0
650,567,398,10,710,729,662,602,466,59,80,25,295,224,276,0
596,514,360,6,633,661,553,564,433,49,68,31,333,221,345,0
633,547,351,0,742,758,691,594,451,20,64,4,40,69,0,0
599,518,389,40,545,594,502,568,471,79,74,66,511,335,603,0
628,552,407,4,696,715,652,603,466,47,77,26,231,185,192,0
625,533,396,28,621,653,550,588,470,84,85,69,427,299,487,0
619,532,375,10,643,678,555,554,469,81,90,49,313,233,360,0
642,560,377,0,717,736,658,596,453,59,106,24,217,168,163,0
624,541,403,15,628,661,566,576,464,83,85,51,449,324,499,0
631,532,338,0,724,740,684,593,417,30,72,7,89,115,14,0
620,525,398,54,535,600,470,562,479,98,107,99,536,369,625,13
639,564,418,21,700,719,641,611,467,84,98,40,248,197,257,0
619,549,433,56,603,628,563,616,470,103,105,80,485,350,563,0
610,542,403,4,665,681,625,591,450,45,80,24,265,211,256,0
629,515,334,0,681,704,630,569,449,51,66,25,253,209,219,0
623,531,371,19,635,671,553,566,471,103,94,75,408,307,453,0
634,551,359,0,711,729,655,596,450,50,87,22,174,142,141,0
618,538,411,27,609,644,563,590,468,88,79,72,469,351,535,0
623,539,361,0,695,715,651,587,452,35,63,12,156,156,113,0
607,503,385,76,384,494,384,544,489,115,114,129,581,400,673,93
658,577,418,26,686,722,611,589,494,94,118,57,360,273,386,0
637,569,433,47,627,661,581,606,476,102,117,87,491,356,568,0
614,536,368,0,636,670,584,551,458,55,81,49,335,248,360,0
634,533,341,0,697,724,652,563,447,37,75,19,188,170,121,0
615,508,343,20,514,593,432,516,488,113,130,129,559,384,632,20
648,568,375,0,719,744,652,590,468,64,98,26,181,158,162,0
609,535,401,25,563,603,517,570,472,98,101,98,532,378,617,1
629,563,388,0,703,723,658,594,448,48,76,26,154,142,111,0
642,568,397,1,650,687,578,578,474,85,96,73,437,304,484,0
614,532,348,11,590,643,495,526,473,104,121,78,458,318,539,0
648,573,357,0,739,762,674,591,446,67,94,13,98,90,44,0
617,551,403,15,592,638,541,575,470,88,97,70,460,314,555,0
627,558,355,0,714,735,669,579,447,41,86,20,94,105,29,0
639,562,398,2,655,687,595,583,472,90,84,63,397,264,439,0
616,541,347,0,673,699,605,560,444,65,83,29,216,157,192,0
626,560,389,0,700,716,658,603,446,60,77,32,234,148,257,0
607,534,387,0,605,643,559,563,459,85,84,48,415,299,478,0
635,522,323,0,730,751,685,552,414,37,77,11,57,91,0,0
612,518,362,0,593,645,532,542,460,81,86,55,417,272,484,0
621,533,342,0,705,729,639,553,446,35,68,11,72,90,33,0
625,563,402,1,645,671,602,591,468,84,91,69,404,261,484,0
601,537,382,0,625,655,593,577,460,66,77,44,365,247,426,0
620,562,396,0,701,715,672,591,447,49,78,31,194,143,197,0
604,528,383,0,531,586,502,549,472,121,119,108,523,354,633,45
636,567,385,0,718,740,667,595,467,92,112,23,117,98,93,0
614,558,402,0,636,661,595,583,451,87,100,53,387,251,486,0
600,538,353,0,662,678,620,556,432,43,75,15,202,147,218,0
632,533,324,0,715,735,668,503,439,49,70,16,132,112,70,0
616,564,381,0,675,689,639,554,436,85,75,41,310,172,363,0
