Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
157,205,97,0,700,0,656,104,0,0,0,0,133,0,144,0
157,202,92,0,699,0,649,109,0,0,0,0,139,0,136,0
191,225,104,0,686,0,655,104,0,0,0,0,180,0,184,0
187,234,88,0,708,18,644,86,0,0,0,0,155,0,172,0
183,231,95,0,701,8,643,85,0,0,0,0,148,0,160,0
211,231,75,0,703,60,640,78,0,0,0,0,124,0,147,0
229,249,107,0,691,35,648,110,0,0,11,0,148,0,191,0
276,280,117,0,707,109,639,93,0,0,59,0,204,0,242,0
317,298,110,0,718,238,614,52,0,0,67,0,212,0,216,0
296,276,107,0,713,119,607,94,0,0,49,0,185,0,215,0
254,291,165,0,659,1,648,154,0,0,101,0,246,0,331,6
257,239,103,0,695,0,624,90,0,0,52,0,193,0,214,0
255,197,53,0,732,180,588,22,0,0,60,0,99,0,74,0
323,234,50,0,721,355,555,0,0,0,66,0,125,0,95,0
335,243,66,0,720,348,555,0,0,0,91,0,167,0,140,0
369,256,74,0,735,415,549,0,0,0,102,0,185,0,156,0
395,291,66,0,737,456,553,0,0,0,104,0,182,0,130,0
385,246,35,0,733,467,532,0,0,0,87,0,120,0,35,0
373,278,64,0,741,327,561,73,0,0,89,0,165,0,143,0
325,312,123,0,694,26,599,123,0,0,134,0,286,0,289,0
364,214,20,0,764,471,489,0,0,0,60,0,112,0,0,0
383,178,7,0,749,528,467,0,0,0,53,0,72,0,0,0
391,165,0,0,750,554,465,0,0,0,59,0,81,0,0,0
409,184,12,0,753,567,468,0,0,0,91,0,111,0,0,0
452,230,12,0,753,599,475,0,0,0,103,0,142,0,0,0
455,251,12,0,731,567,481,0,0,0,62,0,165,0,26,0
456,326,65,0,713,426,514,7,0,0,103,0,255,0,202,0
365,313,141,0,568,37,562,152,0,0,59,0,359,0,375,70
430,291,68,0,731,412,524,21,0,0,13,0,186,0,138,0
365,224,16,0,723,417,534,6,0,0,0,0,7,0,29,0
359,204,64,0,739,450,570,26,0,0,0,0,0,0,64,0
392,263,101,0,717,324,580,76,0,0,9,0,147,0,193,0
416,281,87,0,725,387,570,63,0,0,20,0,150,0,189,0
391,231,36,0,731,433,544,33,0,0,18,0,116,0,113,0
379,264,78,0,713,248,571,78,0,0,43,0,187,0,230,0
290,246,109,0,659,16,594,131,0,0,48,0,234,0,291,13
354,237,61,0,738,304,556,51,0,0,47,0,157,0,149,0
366,174,9,0,740,477,508,0,0,0,49,0,94,0,2,0
400,164,2,0,737,530,497,0,0,0,70,0,71,0,0,0
433,209,13,0,734,536,492,0,0,0,114,0,140,0,22,0
436,224,17,0,743,569,496,0,0,0,132,0,155,0,39,0
421,193,6,0,746,582,473,0,0,0,148,0,135,0,1,0
436,237,11,0,736,550,478,0,0,0,115,0,158,0,80,0
414,315,67,0,694,227,549,93,0,0,110,0,265,0,271,0
359,304,91,0,690,62,584,103,0,0,55,0,294,0,301,6
363,246,28,0,727,368,514,13,0,0,52,0,172,0,105,0
332,101,0,0,766,602,407,0,0,0,61,0,0,0,0,0
376,211,0,0,742,562,474,0,0,0,133,0,106,0,0,0
409,261,17,0,729,552,487,0,0,0,177,0,187,0,111,0
429,276,41,0,731,554,503,0,0,0,216,0,215,0,147,0
445,276,33,0,730,554,485,0,0,0,196,0,201,0,136,0
442,313,66,0,702,369,522,24,0,0,145,0,247,0,237,0
395,337,125,0,667,50,591,140,0,0,134,0,344,0,362,0
389,305,82,0,703,276,537,37,0,0,72,0,239,0,242,0
419,270,35,0,712,440,485,0,0,0,112,0,195,0,117,0
415,185,6,0,728,541,467,0,0,0,141,0,111,0,0,0
433,190,1,0,741,576,456,0,0,0,156,0,118,0,0,0
447,191,1,0,752,605,459,0,0,0,168,0,116,0,0,0
424,152,0,0,755,598,453,0,0,0,192,0,102,0,0,0
441,194,0,0,750,576,448,0,0,0,201,0,130,0,17,0
424,304,63,0,695,193,548,91,0,0,187,0,272,0,276,0
378,288,41,0,704,249,535,56,0,0,141,0,225,0,209,0
395,150,0,0,752,551,464,0,0,0,123,0,40,0,0,0
367,131,0,0,759,571,463,0,0,0,89,0,30,0,0,0
373,213,10,0,753,525,502,9,0,0,69,0,96,0,14,0
402,274,45,0,751,484,529,36,0,0,137,0,182,0,125,0
388,235,17,0,758,531,515,19,0,0,113,0,123,0,46,0
398,296,79,0,685,233,546,66,0,0,136,0,249,0,246,0
412,323,105,0,681,172,553,83,0,0,163,0,308,0,315,0
381,337,128,0,645,43,592,126,0,0,157,0,373,0,381,0
396,306,64,0,733,360,547,18,0,0,85,0,191,0,165,0
396,262,25,0,737,442,501,0,0,0,111,0,120,0,82,0
419,268,21,0,724,478,500,0,0,0,146,0,150,0,103,0
427,296,44,0,718,424,526,0,0,0,169,0,220,0,169,0
445,320,69,0,701,408,512,3,0,0,139,0,259,0,220,0
434,323,58,0,710,450,506,9,0,0,93,0,230,0,194,0
410,305,21,0,727,472,489,0,0,0,0,0,55,0,91,0
353,305,47,0,734,225,553,57,0,0,0,0,93,0,169,0
268,319,159,0,601,16,600,131,0,0,0,0,316,0,358,115
350,299,67,0,730,298,542,16,0,0,0,0,154,0,156,0
362,233,41,0,735,401,531,0,0,0,17,0,124,0,85,0
422,261,48,0,722,437,516,0,0,0,57,0,176,0,129,0
365,219,39,0,744,411,525,11,0,0,64,0,142,0,95,0
391,259,50,0,751,452,526,20,0,0,51,0,162,0,113,0
403,267,64,0,745,463,534,17,0,0,52,0,168,0,110,0
385,263,61,0,739,413,539,27,0,0,56,0,139,0,103,0
420,306,99,0,697,243,550,47,0,0,58,0,239,0,234,0
426,319,108,0,728,283,566,81,0,0,46,0,253,0,248,0
415,210,0,0,774,549,459,0,0,0,6,0,47,0,0,0
420,252,27,0,751,511,486,0,0,0,14,0,122,0,70,0
414,274,52,0,731,443,511,5,0,0,17,0,162,0,135,0
385,271,69,0,725,387,526,31,0,0,41,0,180,0,148,0
412,315,98,0,725,372,545,55,0,0,58,0,231,0,229,0
399,329,110,0,727,384,552,54,0,0,51,0,203,0,161,0
402,334,125,0,701,315,559,66,0,0,39,0,225,0,214,0
400,335,118,0,719,371,562,78,0,0,0,0,181,0,178,0
379,313,76,0,727,397,550,50,0,0,0,0,144,0,131,0
