Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
0,0,0,0,527,559,0,188,0,0,0,0,0,0,0,0
0,0,0,0,494,534,0,175,0,0,0,0,0,0,0,0
0,0,0,0,661,661,0,308,10,0,11,50,0,0,0,0
0,0,0,0,620,574,0,311,14,0,13,62,0,0,0,0
0,0,0,0,633,587,0,304,8,0,0,33,0,0,0,0
0,0,0,0,659,628,0,316,13,0,2,53,0,0,0,0
0,0,0,0,692,658,0,348,22,0,10,80,0,0,0,0
0,0,0,0,675,604,0,344,33,0,0,68,0,0,0,0
0,0,0,0,652,601,0,338,21,0,0,52,0,0,0,0
0,0,0,0,682,622,0,331,35,0,0,48,0,0,0,0
0,0,0,0,665,557,0,299,16,0,0,27,0,0,0,0
0,0,0,0,661,575,0,306,16,0,2,20,0,0,0,0
0,0,0,0,677,624,0,322,18,0,3,58,0,0,0,0
0,0,0,0,683,613,0,337,20,0,11,64,0,0,0,0
0,0,0,0,693,601,0,356,31,0,7,72,0,0,0,0
0,0,0,0,701,656,0,349,43,0,15,84,0,0,0,0
0,0,0,0,706,668,0,315,34,0,0,42,0,0,0,0
0,0,0,0,722,685,0,295,30,0,0,40,0,0,0,0
0,0,0,0,716,640,0,281,35,0,0,79,0,0,0,0
0,0,0,0,672,587,0,266,26,0,6,43,0,0,0,0
0,0,0,0,696,603,0,319,31,0,8,57,0,0,0,0
0,0,0,0,707,538,0,281,41,0,8,70,0,0,0,0
0,0,0,0,707,566,0,271,36,0,2,41,0,0,0,0
0,0,0,0,721,652,0,267,51,0,0,39,0,0,0,0
0,0,0,0,734,680,0,268,48,0,0,26,0,0,0,0
0,0,0,0,739,653,0,275,49,0,0,21,0,0,0,0
0,0,0,0,757,690,0,270,71,0,0,32,0,0,0,0
0,0,0,0,756,695,0,249,52,0,0,8,0,0,0,0
0,0,0,0,748,666,0,233,31,0,0,1,0,0,0,0
0,0,0,0,761,677,0,211,38,0,0,0,0,0,0,0
0,0,0,0,734,627,0,172,23,0,0,0,0,0,0,0
0,0,0,0,709,636,0,259,9,0,0,0,0,0,0,0
0,0,0,0,732,603,0,255,22,0,0,0,0,0,0,0
0,0,0,0,745,570,0,220,28,0,0,0,0,0,0,0
0,0,0,0,753,643,0,166,31,0,0,0,0,0,0,0
0,0,0,0,758,681,0,194,28,0,0,0,0,0,0,0
0,0,0,0,764,673,0,224,32,0,0,0,0,0,0,0
0,0,0,0,773,676,0,211,31,0,0,0,0,0,0,0
0,0,0,0,779,697,0,206,42,0,0,0,0,0,0,0
0,0,0,0,777,681,0,190,31,0,0,0,0,0,0,0
0,0,0,0,784,688,0,169,31,0,0,0,0,0,0,0
0,0,0,0,782,698,0,84,17,0,0,0,0,0,0,0
0,0,0,0,767,687,0,141,15,0,0,0,0,0,0,0
0,0,0,0,779,703,0,152,11,0,0,0,0,0,0,0
0,0,0,0,784,634,0,149,14,0,0,0,0,0,0,0
0,0,0,0,785,650,0,146,17,0,0,0,0,0,0,0
0,0,0,0,776,672,0,142,33,0,17,27,0,0,0,0
0,0,0,0,774,684,0,141,34,0,0,15,0,0,0,0
0,0,0,0,788,697,0,169,33,0,0,0,0,0,0,0
0,0,0,0,798,709,0,148,35,0,0,0,0,0,0,0
0,0,0,0,805,729,0,113,41,0,0,0,0,0,0,0
0,0,0,0,800,702,0,132,31,0,0,0,0,0,0,0
0,0,0,0,805,715,0,93,33,0,0,0,0,0,0,0
0,0,0,0,811,729,0,80,38,0,0,0,0,0,0,0
0,0,0,0,803,718,0,89,25,0,0,0,0,0,0,0
0,0,0,0,808,713,0,109,27,0,0,0,0,0,0,0
0,0,0,0,808,677,0,76,32,0,0,0,0,0,0,0
0,0,0,0,802,683,0,79,41,0,0,0,0,0,0,0
0,0,0,0,799,708,0,73,38,0,0,0,0,0,0,0
0,0,0,0,810,733,0,83,36,0,0,0,0,0,0,0
0,0,0,0,817,732,0,80,38,0,0,0,0,0,0,0
0,0,0,0,822,755,0,62,45,0,0,1,0,0,0,0
0,0,0,0,813,727,0,98,68,0,82,135,0,0,0,0
0,0,0,0,805,683,0,101,89,26,121,196,0,0,0,0
0,0,0,0,813,702,0,85,84,0,71,128,0,0,0,0
0,0,0,0,811,710,0,73,34,0,0,27,0,0,0,0
0,0,0,0,812,709,0,76,42,0,0,11,0,0,0,0
0,0,0,0,817,705,0,68,64,0,0,23,0,0,0,0
0,0,0,0,817,717,0,67,71,0,0,12,0,0,0,0
0,0,0,0,811,753,0,21,59,0,0,3,0,0,0,0
0,0,0,0,813,765,0,29,64,0,0,0,0,0,0,0
0,0,0,0,821,762,0,54,60,0,0,0,0,0,0,0
0,0,0,0,826,759,0,58,53,0,0,0,0,0,0,0
0,0,0,0,824,766,0,33,74,0,0,0,0,0,0,0
0,0,0,0,823,758,0,42,57,0,0,0,0,0,0,0
0,0,0,0,827,768,0,27,47,0,0,5,0,0,0,0
0,0,0,0,817,745,0,30,26,0,0,0,0,0,0,0
0,0,0,0,814,729,0,49,2,0,0,0,0,0,0,0
0,0,0,0,826,727,0,49,42,0,0,0,0,0,0,0
0,0,0,0,825,746,0,25,52,0,0,7,0,0,0,0
0,0,0,0,820,757,0,4,49,0,0,0,0,0,0,0
0,0,0,0,813,761,0,0,44,0,0,0,0,0,0,0
0,0,0,0,822,763,0,24,33,0,0,0,0,0,0,0
0,0,0,0,822,759,0,29,39,0,0,0,0,0,0,0
0,0,0,0,831,771,0,16,51,0,0,0,0,0,0,0
0,0,0,0,830,774,0,6,69,0,0,0,0,0,0,0
0,0,0,0,827,762,0,23,77,0,0,26,0,0,0,0
0,0,0,0,833,777,0,6,77,0,0,11,0,0,0,0
0,0,0,0,824,764,0,15,41,0,0,0,0,0,0,0
0,0,0,0,814,739,0,26,3,0,0,0,0,0,0,0
0,0,0,0,821,739,0,33,28,0,0,0,0,0,0,0
0,0,0,0,822,737,0,24,44,0,0,0,0,0,0,0
0,0,0,0,814,742,0,0,42,0,0,0,0,0,0,0
0,0,0,0,822,752,0,6,35,0,0,0,0,0,0,0
0,0,0,0,827,758,0,12,20,0,0,0,0,0,0,0
0,0,0,0,824,772,0,0,40,0,0,0,0,0,0,0
0,0,0,0,836,785,0,0,52,0,0,0,0,0,0,0
0,0,0,0,836,763,0,3,66,0,0,16,0,0,0,0
0,0,0,0,835,757,0,12,48,0,0,0,0,0,0,0
0,0,0,0,836,778,0,0,34,0,0,0,0,0,0,0
0,0,0,0,827,769,0,0,32,0,0,0,0,0,0,0
0,0,0,0,832,767,0,6,15,0,0,0,0,0,0,0
0,0,0,0,835,771,0,1,40,0,0,0,0,0,0,0
0,0,0,0,829,774,0,0,40,0,0,0,0,0,0,0
0,0,0,0,827,783,0,0,40,0,0,0,0,0,0,0
0,0,0,0,829,788,0,0,12,0,0,0,0,0,0,0
0,0,0,0,829,787,0,0,7,0,0,0,0,0,0,0
0,0,0,0,832,787,0,0,24,0,0,0,0,0,0,0
0,0,0,0,829,790,0,0,28,0,0,0,0,0,0,0
0,0,0,0,829,769,0,0,18,0,0,0,0,0,0,0
0,0,0,0,830,786,0,0,18,0,0,0,0,0,0,0
0,0,0,0,824,788,0,0,0,0,0,0,0,0,0,0
0,0,0,0,830,773,0,0,0,0,0,0,0,0,0,0
0,0,0,0,833,755,0,2,5,0,0,0,0,0,0,0
0,0,0,0,825,770,0,0,21,0,0,0,0,0,0,0
0,0,0,0,828,800,0,0,28,0,0,0,0,0,0,0
0,0,0,0,829,785,0,0,20,0,0,0,0,0,0,0
