Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
494,609,366,0,720,626,741,309,0,0,85,0,0,93,3,0
495,609,359,0,720,629,738,305,0,0,84,0,0,92,0,0
506,612,356,0,724,636,737,292,0,0,83,0,0,93,0,0
514,613,346,0,729,645,739,271,0,0,80,0,0,96,0,0
509,607,333,0,730,652,741,268,0,0,79,0,0,91,0,0
501,606,343,0,714,636,741,297,0,0,72,0,0,93,0,0
494,609,359,0,710,618,749,333,0,0,83,0,0,100,0,0
503,607,348,0,720,627,748,317,0,0,85,0,0,93,0,0
493,602,347,0,712,611,735,266,0,0,87,0,0,91,0,0
481,580,290,0,700,619,704,205,0,0,83,0,0,80,0,0
476,572,286,0,697,629,698,193,0,0,80,0,0,82,0,0
480,576,295,0,705,641,708,220,0,0,83,0,0,77,0,0
500,581,289,0,718,659,714,203,0,0,84,0,0,72,0,0
493,589,304,0,709,645,714,243,0,0,89,0,0,75,0,0
481,598,332,0,696,604,715,253,0,0,83,0,0,73,0,0
446,597,347,0,712,570,731,281,0,0,89,0,0,65,0,0
464,589,314,0,720,606,727,256,0,0,87,0,0,64,0,0
504,595,290,0,734,659,732,237,0,0,75,0,0,70,0,0
498,604,315,0,714,638,731,276,0,0,82,0,0,77,0,0
516,612,314,0,729,656,736,268,0,0,82,0,0,71,0,0
506,615,328,0,726,639,736,275,0,0,79,0,0,67,0,0
480,602,310,0,715,613,725,234,0,0,74,0,0,63,0,0
466,579,274,0,701,614,701,185,0,0,79,0,0,46,0,0
456,577,279,0,697,616,705,209,0,0,74,0,0,40,0,0
474,585,286,0,709,635,714,215,0,0,75,0,0,40,0,0
501,600,295,0,714,651,712,192,0,0,73,0,0,61,0,0
513,610,298,0,713,656,707,200,0,0,76,0,0,63,0,0
511,615,309,0,717,646,712,201,0,0,74,0,0,60,0,0
506,608,300,0,730,654,721,223,0,0,71,0,0,40,0,0
514,597,266,0,740,671,728,210,0,0,63,0,0,31,0,0
507,600,291,0,729,665,729,224,0,0,60,0,0,34,0,0
498,607,302,0,726,649,733,258,0,0,64,0,0,46,0,0
519,617,313,0,734,657,737,265,0,0,67,0,0,61,0,0
509,619,325,0,727,625,733,251,0,0,71,0,0,58,0,0
481,608,318,0,710,588,723,239,0,0,72,0,0,48,0,0
476,597,290,0,679,595,699,211,0,0,60,0,0,30,0,0
497,604,281,0,694,630,701,185,0,0,55,0,0,28,0,0
524,613,276,0,715,666,708,188,0,0,51,0,0,29,0,0
547,629,291,0,713,673,705,191,0,0,57,0,0,50,0,0
553,630,285,0,719,675,697,166,0,0,55,0,0,48,0,0
537,633,296,0,728,653,711,178,0,0,62,0,0,46,0,0
518,629,300,0,731,633,718,213,0,0,61,0,0,28,0,0
498,615,286,0,737,648,731,219,0,0,38,0,0,20,0,0
413,582,260,0,725,582,734,252,0,0,33,0,0,17,0,0
432,594,296,0,721,562,734,269,0,0,35,0,0,29,0,0
463,607,304,0,727,596,733,264,0,0,35,0,0,34,0,0
451,610,317,0,705,545,730,268,0,0,51,0,0,35,0,0
479,613,304,0,696,589,710,187,0,0,58,0,0,42,0,0
500,614,291,0,693,616,693,163,0,0,46,0,0,41,0,0
515,613,268,0,706,649,691,148,0,0,38,0,0,49,0,0
525,613,255,0,726,674,702,166,0,0,23,0,0,33,0,0
550,620,255,0,721,682,689,143,0,0,32,0,0,50,0,0
555,645,335,0,709,655,697,186,0,0,60,0,0,65,0,0
552,655,346,0,721,643,707,211,0,0,70,0,0,66,0,0
539,639,298,0,734,652,706,180,0,0,49,0,0,39,0,0
483,618,300,0,725,616,715,210,0,0,30,0,0,12,0,0
486,613,317,0,722,583,717,213,0,0,27,0,0,49,0,0
508,637,354,0,692,531,721,257,0,0,50,0,0,69,0,0
516,644,355,0,699,552,716,246,0,0,52,0,0,60,0,0
510,646,358,0,683,532,711,228,0,0,64,0,0,58,0,0
515,648,360,0,663,533,698,190,0,0,64,0,0,60,0,0
526,651,360,0,663,561,673,157,0,0,62,0,0,55,0,0
554,659,347,0,695,628,686,140,0,0,33,0,0,58,0,0
560,665,338,0,712,646,701,187,0,0,35,0,0,60,0,0
587,683,371,0,693,624,696,188,0,0,62,0,0,98,0,0
584,687,386,0,693,605,701,194,0,0,65,0,0,107,0,0
