Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
0,0,0,0,260,41,333,219,0,0,6,0,0,0,0,0
29,0,0,0,559,526,571,190,64,0,0,0,0,0,0,0
31,0,0,0,632,609,596,184,85,0,0,0,0,0,0,0
21,0,0,0,650,634,610,191,81,0,0,0,0,0,0,0
76,0,0,0,664,656,639,282,128,0,0,0,0,0,0,0
304,89,0,0,662,647,646,385,157,0,0,0,0,0,0,0
301,104,18,0,700,679,690,415,150,0,0,0,0,0,0,0
332,149,31,0,721,703,703,409,155,0,0,0,0,0,0,0
196,22,0,0,718,717,650,283,90,0,0,0,0,0,0,0
268,85,0,0,731,727,676,334,102,0,0,0,0,0,0,0
333,164,77,0,723,708,709,447,156,0,0,0,0,0,0,0
370,184,57,4,711,706,678,409,176,0,0,0,0,0,0,0
246,28,0,0,712,717,626,215,118,0,0,0,0,0,0,0
64,0,0,0,641,605,624,180,57,0,0,0,0,0,0,0
78,0,0,0,645,616,624,195,71,0,0,0,0,0,0,0
191,24,0,0,699,684,663,306,129,0,0,0,0,0,0,0
321,70,25,5,730,734,687,374,203,0,22,0,0,0,0,0
422,220,102,12,748,759,701,401,233,0,1,0,0,0,0,0
340,107,1,0,755,770,671,256,151,0,0,0,0,0,0,0
403,201,76,0,766,776,714,351,199,0,0,0,0,0,0,0
457,233,143,39,724,741,694,435,265,59,132,0,0,0,0,0
474,206,114,28,750,780,700,425,301,24,9,122,0,0,0,0
340,111,29,0,740,751,685,270,177,0,13,0,0,0,0,0
202,23,3,0,684,643,690,244,84,0,0,0,0,0,0,0
189,18,0,0,681,662,677,230,109,0,0,0,0,0,0,0
486,159,31,0,681,714,607,218,130,7,98,0,0,0,0,0
469,121,3,0,734,766,626,142,91,0,41,0,0,0,0,0
430,91,0,0,738,766,630,133,47,0,2,0,0,0,0,0
362,63,0,0,728,758,594,95,23,0,0,0,0,0,0,0
474,177,29,0,737,765,657,211,106,0,59,0,0,0,0,0
489,201,31,0,723,763,639,199,23,20,176,0,0,0,0,0
442,83,0,0,752,800,598,21,25,0,11,0,0,0,0,0
174,0,0,0,739,757,604,57,0,0,0,0,0,0,0,0
81,0,0,0,729,749,597,57,0,0,0,0,0,0,0,0
91,0,0,0,705,733,576,72,8,0,0,0,0,0,0,0
196,0,0,0,727,763,603,97,53,0,0,0,0,0,0,0
342,32,0,0,747,787,638,156,82,0,9,0,0,0,0,0
365,48,0,0,747,796,607,89,50,0,9,0,0,0,0,0
332,40,0,0,741,804,581,40,30,0,0,0,0,0,0,0
339,53,0,0,744,798,613,85,39,0,0,0,0,0,0,0
402,112,13,0,724,774,624,142,71,0,34,0,0,0,0,0
380,85,30,0,715,754,648,206,82,0,17,0,0,0,0,0
242,0,0,0,677,742,605,98,30,0,0,0,0,0,0,0
96,0,0,0,639,653,624,139,15,0,0,0,0,0,0,0
33,0,0,0,470,427,615,303,15,0,0,0,0,0,0,0
28,7,0,0,580,589,519,168,43,0,0,0,0,0,0,0
258,105,25,21,705,710,638,192,55,0,0,0,0,0,0,0
366,217,95,59,717,723,672,312,71,0,0,0,0,0,0,0
379,174,16,2,743,776,639,158,36,0,0,0,0,0,0,0
328,113,0,0,750,793,604,79,24,0,0,0,0,0,0,0
434,254,80,27,754,776,693,310,68,0,0,0,0,0,0,0
447,234,75,34,735,767,654,250,74,0,13,0,0,0,0,0
429,239,80,50,720,750,654,275,59,0,0,0,0,0,0,0
278,59,1,8,696,714,593,146,6,0,0,0,0,0,0,0
114,0,0,0,663,674,556,88,1,0,0,0,0,0,0,0
117,2,0,8,649,671,576,111,6,0,0,0,0,0,0,0
287,57,57,65,654,691,616,296,74,0,0,0,0,0,0,0
376,119,114,83,719,767,660,319,134,0,32,0,0,0,0,0
