Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
45,0,0,0,634,659,531,88,98,0,0,0,0,0,0,0
28,0,0,0,629,650,544,115,75,0,0,0,0,0,0,0
57,0,0,0,638,671,547,112,86,0,0,0,0,0,0,0
75,0,0,0,645,685,522,87,90,0,0,0,0,0,0,0
83,0,0,0,670,707,549,107,85,0,0,0,0,0,0,0
78,0,0,0,660,709,517,113,75,0,0,0,0,0,0,0
206,0,0,0,690,727,635,281,163,0,0,0,0,0,0,0
188,0,0,0,671,696,677,371,155,0,0,0,0,0,0,0
152,0,0,0,696,737,636,242,136,0,0,0,0,0,0,0
281,25,0,0,681,719,674,366,213,0,0,0,0,0,0,0
232,0,0,0,691,739,638,293,214,0,0,0,0,0,0,0
89,0,0,0,641,704,577,220,121,0,0,0,0,0,0,0
0,0,0,0,483,564,417,161,36,0,0,0,0,0,0,0
21,0,0,0,588,653,511,180,96,0,0,0,0,0,0,0
199,25,0,0,678,707,646,283,135,0,0,0,0,0,0,0
210,42,0,0,651,649,694,379,131,0,0,0,0,0,0,0
126,0,0,0,681,709,645,152,89,0,0,0,0,0,0,0
260,54,0,0,665,681,679,333,140,0,0,0,0,0,0,0
243,37,0,0,644,664,659,433,115,0,0,0,0,0,0,0
207,0,0,0,656,710,559,174,90,0,0,0,0,0,0,0
71,0,0,0,596,647,507,91,45,0,0,0,0,0,0,0
22,0,0,0,435,511,328,55,17,0,0,0,0,0,0,0
137,0,0,0,696,731,617,79,141,0,0,0,0,0,0,0
118,0,0,0,672,692,648,94,79,0,0,0,0,0,0,0
146,0,0,0,689,734,594,36,107,0,0,0,0,0,0,0
251,1,0,0,697,745,626,125,179,0,0,0,0,0,0,0
258,8,0,0,690,729,642,171,183,0,0,0,0,0,0,0
181,0,0,0,712,764,601,46,166,0,0,0,0,0,0,0
28,0,0,0,565,631,450,58,85,0,0,0,0,0,0,0
0,0,0,0,619,667,549,52,111,0,0,0,0,0,0,0
135,0,0,0,635,673,610,188,220,0,0,0,0,0,0,0
