Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
0,0,0,0,0,0,0,0,0,455,0,317,175,0,0,0
0,0,0,0,0,0,0,0,0,455,0,317,174,0,0,0
0,0,0,0,0,0,0,0,0,456,0,317,176,0,0,0
0,0,0,0,0,0,0,0,0,457,0,314,177,0,0,0
0,0,0,0,0,0,0,0,0,456,0,314,171,0,0,0
0,0,0,0,0,0,0,0,0,452,0,316,176,0,0,0
0,0,0,0,0,0,0,0,0,451,0,316,178,0,0,0
0,0,0,0,0,0,0,0,0,450,0,317,182,0,0,0
0,0,0,0,0,0,0,0,0,446,0,320,200,11,0,0
0,0,0,56,0,0,0,0,0,460,0,298,167,0,0,0
0,0,61,224,0,0,0,0,0,357,0,244,129,0,0,0
9,0,183,350,0,89,0,0,0,373,0,208,109,0,0,0
0,0,60,246,0,0,0,0,0,341,0,209,62,0,0,0
1,0,0,35,0,0,0,0,0,438,0,281,178,0,0,0
21,0,4,21,0,0,0,0,0,481,0,301,201,0,0,0
0,0,0,20,0,0,0,0,0,464,0,301,197,0,0,0
0,0,0,5,0,0,0,0,0,451,0,307,165,0,0,0
0,0,0,0,0,0,0,0,0,453,0,308,166,0,0,0
0,0,0,0,0,0,0,0,0,459,0,310,193,0,0,0
0,0,0,0,0,0,0,0,0,461,0,312,178,0,0,0
0,0,0,0,0,0,0,0,0,459,0,313,173,0,0,0
0,0,0,0,0,0,0,0,0,464,0,313,179,0,0,0
0,0,0,0,0,0,0,0,0,476,0,309,199,0,0,0
0,0,0,0,0,0,0,0,0,510,0,306,211,0,0,0
0,0,6,7,0,0,0,0,0,443,0,306,130,0,0,0
0,0,127,204,0,96,0,0,0,362,0,171,180,0,0,0
17,0,171,199,0,109,0,0,0,339,0,103,0,0,0,0
0,0,0,0,0,0,0,0,0,320,0,49,162,0,0,0
