Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
100,276,91,0,604,563,0,128,0,0,4,0,0,0,0,0
106,304,122,0,539,483,0,151,0,0,11,0,0,0,0,0
15,187,205,0,227,111,0,327,0,0,89,0,0,0,0,0
223,462,359,18,696,584,0,458,0,0,90,0,0,0,0,0
261,512,500,165,629,317,0,551,0,0,60,0,0,0,0,0
178,472,466,123,579,114,0,541,0,0,227,0,0,0,0,0
253,511,452,46,684,376,0,492,0,0,206,0,0,0,0,0
255,520,451,42,686,376,0,487,0,0,233,0,0,0,0,0
262,525,458,54,698,413,0,462,0,0,240,0,0,0,0,0
273,517,447,52,710,471,0,441,0,0,210,0,0,0,0,0
265,511,438,45,717,490,0,440,0,0,186,0,0,0,0,0
268,514,437,49,716,489,0,448,0,0,204,0,0,0,0,0
271,513,438,66,716,486,0,450,0,0,210,0,0,0,0,0
281,526,453,86,707,449,0,466,0,0,235,0,0,0,0,0
284,527,449,69,709,484,0,458,0,0,230,0,0,0,0,0
279,517,433,45,720,525,0,433,0,0,212,0,0,0,0,0
288,520,435,55,726,547,0,410,0,0,220,0,0,0,0,0
288,522,429,53,729,548,0,427,0,0,224,0,0,0,0,0
270,518,431,52,727,533,0,436,0,0,225,0,0,0,0,0
279,524,434,73,720,503,0,446,0,0,232,0,0,0,0,0
290,530,446,71,716,510,0,453,0,0,241,0,0,0,0,0
295,538,453,42,712,509,0,450,0,0,240,0,0,0,0,0
312,549,466,28,700,504,0,450,0,0,249,0,0,0,15,31
322,550,461,23,706,525,0,435,0,0,226,0,0,0,0,13
316,545,439,4,718,543,0,392,0,0,216,0,0,0,0,0
288,525,414,8,729,559,0,373,0,0,170,0,0,0,0,0
271,508,394,13,734,561,0,390,0,0,160,0,0,0,0,0
277,512,409,17,735,563,0,401,0,0,173,0,0,0,0,0
289,526,431,39,732,551,0,421,0,0,193,0,0,0,0,0
293,537,444,25,726,531,0,426,0,0,220,0,0,0,0,0
297,540,436,15,731,553,0,420,0,0,215,0,0,0,0,0
296,536,421,12,735,569,0,406,0,0,207,0,0,0,0,0
297,537,424,11,735,567,0,411,0,0,216,0,0,0,0,0
290,535,424,11,735,561,0,414,0,0,214,0,0,0,0,0
289,536,430,12,734,555,0,414,0,0,224,0,0,0,0,0
291,532,415,10,737,569,0,393,0,0,188,0,0,0,0,0
293,534,409,13,741,575,0,381,0,0,184,0,0,0,0,0
287,529,412,13,741,577,0,391,0,0,184,0,0,0,0,0
289,527,413,14,744,578,0,393,0,0,163,0,0,0,0,0
288,530,425,18,740,555,0,414,0,0,185,0,0,0,0,0
