Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
278,362,193,0,611,575,0,90,0,0,123,0,0,0,0,0
291,363,199,0,610,566,0,107,0,0,60,0,0,0,0,0
427,489,298,0,718,659,0,203,0,0,125,29,0,0,0,0
399,512,346,0,724,599,0,270,0,0,212,58,0,0,0,0
376,432,233,0,751,648,0,153,0,0,157,8,0,0,0,0
377,466,268,0,752,634,0,177,0,0,191,33,0,0,0,0
371,463,264,0,758,633,0,175,0,0,190,23,0,0,0,0
382,478,252,0,765,660,0,154,0,0,180,16,0,0,0,0
386,487,252,0,768,671,0,152,0,0,181,18,0,0,0,0
392,497,271,0,768,664,0,168,0,0,189,31,0,0,0,0
392,505,281,0,765,653,0,167,0,0,201,40,0,0,0,0
403,506,275,0,767,666,0,143,0,0,200,39,0,0,0,0
429,533,321,0,747,641,0,137,0,0,209,63,0,0,0,0
451,545,354,0,737,639,0,131,0,0,198,98,0,0,13,0
461,514,395,0,742,654,0,160,0,0,308,284,0,0,0,0
461,504,370,0,750,667,0,108,0,0,313,182,0,0,0,0
445,531,288,0,757,673,0,75,0,0,229,95,0,0,0,0
436,531,268,0,760,676,0,88,0,0,170,70,0,0,0,0
427,513,242,0,767,683,0,70,0,0,161,36,0,0,0,0
417,500,217,0,775,692,0,61,0,0,140,22,0,0,0,0
419,506,229,0,775,693,0,65,0,0,154,25,0,0,0,0
430,518,243,0,775,695,0,73,0,0,148,32,0,0,0,0
423,511,229,0,777,698,0,77,0,0,137,27,0,0,0,0
419,512,232,0,779,698,0,87,0,0,151,29,0,0,0,0
418,517,241,0,779,693,0,95,0,0,161,30,0,0,0,0
410,517,248,0,778,684,0,107,0,0,167,33,0,0,0,0
411,511,230,0,780,692,0,94,0,0,142,28,0,0,0,0
420,511,232,0,781,697,0,89,0,0,154,30,0,0,0,0
438,533,282,0,768,664,0,128,0,0,184,44,0,0,0,0
435,537,294,0,769,661,0,132,0,0,201,47,0,0,0,0
426,532,275,0,772,664,0,123,0,0,164,35,0,0,0,0
425,532,268,0,775,670,0,120,0,0,163,35,0,0,0,0
425,527,262,0,777,674,0,116,0,0,163,32,0,0,0,0
422,525,261,0,777,673,0,117,0,0,166,32,0,0,0,0
413,526,266,0,776,668,0,124,0,0,172,32,0,0,0,0
413,527,267,0,776,668,0,121,0,0,178,32,0,0,0,0
415,528,268,0,778,670,0,123,0,0,178,35,0,0,0,0
393,534,304,0,770,606,0,153,0,0,208,54,0,0,0,0
400,528,281,0,777,636,0,142,0,0,181,40,0,0,0,0
410,530,271,0,778,655,0,127,0,0,174,33,0,0,0,0
409,531,269,0,777,654,0,129,0,0,177,36,0,0,0,0
408,532,272,0,778,657,0,127,0,0,181,39,0,0,0,0
409,528,263,0,780,659,0,127,0,0,174,29,0,0,0,0
409,527,260,0,781,664,0,115,0,0,166,29,0,0,0,0
410,524,259,0,781,666,0,117,0,0,163,26,0,0,0,0
415,526,257,0,781,668,0,115,0,0,164,26,0,0,0,0
415,524,252,0,781,671,0,110,0,0,162,25,0,0,0,0
414,528,265,0,781,667,0,124,0,0,173,31,0,0,0,0
415,530,270,0,780,666,0,127,0,0,174,31,0,0,0,0
419,531,266,0,782,671,0,116,0,0,174,30,0,0,0,0
419,528,259,0,783,675,0,110,0,0,170,24,0,0,0,0
420,527,259,0,784,675,0,109,0,0,171,27,0,0,0,0
420,527,257,0,784,675,0,109,0,0,169,24,0,0,0,0
422,538,287,0,778,656,0,126,0,0,195,47,0,0,0,0
428,545,290,0,777,659,0,111,0,0,200,55,0,0,3,0
435,560,310,0,768,647,0,106,0,0,226,67,0,0,62,0
443,566,315,0,769,655,0,103,0,0,232,66,0,0,64,0
450,561,302,0,775,669,0,85,0,0,210,49,0,0,5,0
453,555,305,0,772,664,0,92,0,0,222,64,0,0,0,0
443,529,278,0,777,661,0,104,0,0,128,54,0,0,0,0
451,527,292,0,778,658,0,119,0,0,0,30,0,0,0,0
461,503,327,0,775,650,0,151,0,0,0,57,0,0,0,0
453,480,317,0,778,643,0,157,0,0,0,14,0,0,0,0
451,476,355,0,773,655,0,124,0,0,70,118,0,0,0,0
459,511,315,0,778,666,0,72,0,0,53,105,0,0,0,0
456,504,287,0,782,671,0,65,0,0,236,105,0,0,0,0
451,511,293,0,782,660,0,94,0,0,287,103,0,0,0,0
