Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
74,0,0,0,309,0,310,15,0,0,0,0,0,0,0,0
47,0,0,0,264,0,248,0,0,0,0,0,0,0,0,0
58,0,0,0,275,50,252,0,0,0,0,0,0,0,0,0
72,0,0,0,281,115,273,0,0,0,0,0,0,0,0,0
89,0,0,0,293,159,303,0,0,0,0,0,0,0,0,0
112,3,0,0,349,241,313,0,0,0,0,0,0,0,0,0
161,0,0,0,420,354,325,0,0,0,0,0,0,0,0,0
201,0,0,0,483,436,354,0,0,0,0,0,0,0,0,0
191,0,0,0,439,360,338,0,0,0,0,0,0,0,0,0
127,0,0,0,437,218,294,0,0,0,0,0,0,0,0,0
31,0,0,0,396,0,261,48,0,0,0,0,0,0,0,0
3,0,0,0,83,0,231,95,0,0,0,0,0,0,0,0
23,0,0,0,182,0,237,0,0,0,0,0,0,0,0,0
95,0,0,0,299,109,301,0,0,0,0,0,0,0,0,0
142,9,0,0,360,257,316,0,0,0,0,0,0,0,0,0
162,7,0,0,446,346,354,0,0,0,0,0,0,0,0,0
171,4,0,0,510,407,377,0,0,0,0,0,0,0,0,0
154,0,0,0,496,355,354,0,0,0,0,0,0,0,0,0
110,0,0,0,470,200,332,0,0,0,0,0,0,0,0,0
78,0,0,0,327,14,244,0,0,0,0,0,0,0,0,0
39,0,0,0,221,0,294,94,0,0,5,0,0,0,0,0
0,0,0,0,58,0,254,109,0,0,2,0,0,0,0,0
36,0,0,0,189,0,241,0,0,0,0,0,0,0,0,0
62,0,0,0,231,36,266,0,0,0,0,0,0,0,0,0
118,14,0,0,290,186,288,0,0,0,0,0,0,0,0,0
144,18,0,0,343,263,305,0,0,0,0,0,0,0,0,0
164,11,0,0,452,393,358,0,0,0,0,0,0,0,0,0
186,4,0,0,484,420,363,0,0,0,0,0,0,0,0,0
153,0,0,0,479,384,328,0,0,0,0,0,0,0,0,0
126,0,0,0,418,155,313,0,0,0,0,0,0,0,0,0
85,0,0,0,375,0,280,15,0,0,0,0,0,0,0,0
0,0,0,0,74,0,226,98,0,0,0,0,0,0,0,0
42,0,0,0,245,0,215,3,0,0,0,0,0,0,0,0
92,0,0,0,306,125,250,0,0,0,0,0,0,0,0,0
111,0,0,0,348,248,286,0,0,0,0,0,0,0,0,0
129,0,0,0,402,332,323,0,0,0,0,0,0,0,0,0
126,0,0,0,487,417,324,0,0,0,0,0,0,0,0,0
140,0,0,0,521,436,338,0,0,0,0,0,0,0,0,0
110,0,0,0,514,375,316,0,0,0,0,0,0,0,0,0
122,0,0,0,448,244,310,0,0,0,0,0,0,0,0,0
54,0,0,0,243,0,265,77,0,0,0,0,0,0,0,0
0,0,0,0,49,0,199,97,0,0,2,0,0,0,0,0
47,0,0,0,193,0,207,0,0,0,0,0,0,0,0,0
104,0,0,0,301,146,262,0,0,0,0,0,0,0,0,0
130,5,0,0,315,275,309,0,0,0,0,0,0,0,0,0
166,0,0,0,387,373,340,0,0,0,0,0,0,0,0,0
190,0,0,0,449,427,392,0,0,0,0,0,0,0,0,0
188,0,0,0,470,449,395,0,0,0,0,0,0,0,0,0
152,0,0,0,367,301,354,0,0,0,0,0,0,0,0,0
101,0,0,0,290,28,259,0,0,0,0,0,0,0,0,0
17,0,0,0,145,0,276,82,0,0,0,0,0,0,0,0
