Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
64,0,0,0,65,0,247,39,0,0,14,0,0,0,0,0
66,0,0,0,112,0,255,10,0,0,12,0,0,0,0,0
11,0,0,0,101,0,253,0,0,0,9,0,0,0,0,0
27,0,0,0,126,76,289,0,0,0,8,0,0,0,0,0
60,0,0,0,182,194,334,0,0,0,0,0,0,0,0,0
107,8,0,0,279,331,366,0,0,0,0,0,0,0,0,0
116,6,0,0,305,374,378,0,0,0,0,0,0,0,0,0
122,1,0,0,375,418,381,0,0,0,0,0,0,0,0,0
156,0,0,0,371,448,375,0,0,0,0,0,0,0,0,0
134,0,0,0,386,416,355,0,0,0,0,0,0,0,0,0
78,0,0,0,397,279,387,0,0,0,0,0,0,0,0,0
25,0,0,0,180,0,321,53,0,0,0,0,0,0,0,0
0,0,0,0,82,0,317,111,0,0,13,0,0,0,0,0
0,0,0,0,31,0,220,66,0,0,1,0,0,0,0,0
11,0,0,0,184,0,320,0,0,0,0,0,0,0,0,0
8,0,0,0,170,82,376,0,0,0,0,0,0,0,0,0
29,0,0,0,245,188,416,0,0,0,0,0,0,0,0,0
76,0,0,0,351,333,435,0,0,0,0,0,0,0,0,0
103,0,0,0,403,394,428,0,0,0,0,0,0,0,0,0
113,0,0,0,408,410,424,0,0,0,0,0,0,0,0,0
119,2,0,0,323,310,397,0,0,0,0,0,0,0,0,0
43,0,0,0,301,171,396,0,0,0,0,0,0,0,0,0
14,0,0,0,226,0,348,17,0,0,0,0,0,0,0,0
0,0,0,0,31,0,227,83,0,0,2,0,0,0,0,0
15,0,0,0,28,0,231,28,0,0,0,0,0,0,0,0
16,0,0,0,180,56,293,0,0,0,0,0,0,0,0,0
36,0,0,0,246,177,360,0,0,0,0,0,0,0,0,0
71,0,0,0,285,264,381,0,0,0,0,0,0,0,0,0
77,0,0,0,350,338,378,0,0,0,0,0,0,0,0,0
130,0,0,0,421,403,393,0,0,0,0,0,0,0,0,0
119,0,0,0,437,434,365,0,0,0,0,0,0,0,0,0
107,0,0,0,407,371,367,0,0,0,0,0,0,0,0,0
93,0,0,0,305,219,334,0,0,0,0,0,0,0,0,0
42,0,0,0,184,0,280,16,0,0,0,0,0,0,0,0
0,0,0,0,59,1,276,83,0,0,1,0,0,0,0,0
0,0,0,0,31,0,223,78,0,0,0,0,0,0,0,0
6,0,0,0,216,0,265,0,0,0,0,0,0,0,0,0
37,0,0,0,225,169,320,0,0,0,0,0,0,0,0,0
0,0,0,0,336,207,413,0,0,0,0,0,0,0,0,0
21,0,0,0,364,279,422,0,0,0,0,0,0,0,0,0
33,0,0,0,410,353,427,0,0,0,0,0,0,0,0,0
31,0,0,0,442,378,448,0,0,0,0,0,0,0,0,0
3,0,0,0,404,269,468,0,0,0,0,0,0,0,0,0
4,0,0,0,412,162,389,0,0,0,0,0,0,0,0,0
0,0,0,0,363,6,363,32,0,0,0,0,0,0,0,0
0,0,0,0,44,0,201,123,0,0,4,0,0,0,0,0
0,0,0,0,24,0,227,48,0,0,0,0,0,0,0,0
5,0,0,0,143,0,336,0,0,0,0,0,0,0,0,0
0,0,0,0,161,43,403,0,0,0,0,0,0,0,0,0
34,0,0,0,269,226,410,0,0,0,0,0,0,0,0,0
55,0,0,0,407,369,429,0,0,0,0,0,0,0,0,0
58,0,0,0,424,398,444,0,0,0,0,0,0,0,0,0
63,0,0,0,424,375,422,0,0,0,0,0,0,0,0,0
47,0,0,0,432,293,357,0,0,0,0,0,0,0,0,0
11,0,0,0,435,194,245,0,0,0,0,0,0,0,0,0
0,0,0,0,214,0,311,50,0,0,0,0,0,0,0,0
0,0,0,0,19,0,236,33,0,0,0,0,0,0,0,0
0,0,0,0,180,2,272,0,0,0,0,0,0,0,0,0
14,0,0,0,260,172,328,0,0,0,0,0,0,0,0,0
39,0,0,0,297,286,358,0,0,0,0,0,0,0,0,0
58,0,0,0,403,400,363,0,0,0,0,0,0,0,0,0
74,0,0,0,466,465,370,0,0,0,0,0,0,0,0,0
75,0,0,0,438,425,372,0,0,0,0,0,0,0,0,0
58,0,0,0,428,381,347,0,0,0,0,0,0,0,0,0
17,0,0,0,417,221,296,0,0,0,0,0,0,0,0,0
0,0,0,0,36,0,233,51,0,0,0,0,0,0,0,0
0,0,0,0,36,0,182,37,0,0,0,0,0,0,0,0
0,0,0,0,232,11,268,0,0,0,0,0,0,0,0,0
17,0,0,0,263,250,314,0,0,0,0,0,0,0,0,0
72,0,0,0,286,384,216,0,0,0,0,0,0,0,0,0
82,0,0,0,300,420,273,0,0,0,0,0,0,0,0,0
73,0,0,0,388,457,308,0,0,0,0,0,0,0,0,0
82,0,0,0,451,500,325,0,0,0,0,0,0,0,0,0
78,0,0,0,431,422,336,0,0,0,0,0,0,0,0,0
24,0,0,0,438,283,292,0,0,0,0,0,0,0,0,0
22,0,0,0,237,6,278,31,0,0,0,0,0,0,0,0
0,0,0,0,35,1,143,102,0,0,0,0,0,0,0,0
0,0,0,0,21,0,139,13,0,0,0,0,0,0,0,0
10,0,0,0,63,0,290,0,0,0,0,0,0,0,0,0
69,0,0,0,194,154,331,0,0,0,14,0,0,0,0,0
119,19,0,0,237,337,363,0,0,0,7,0,0,0,0,0
151,7,0,0,326,421,388,0,0,0,0,0,0,0,0,0
161,0,0,0,406,496,367,0,0,0,0,0,0,0,0,0
148,0,0,0,395,482,355,0,0,0,0,0,0,0,0,0
94,0,0,0,351,383,332,0,0,0,0,0,0,0,0,0
46,0,0,0,399,270,318,0,0,0,0,0,0,0,0,0
35,0,0,0,256,10,275,40,0,0,0,0,0,0,0,0
0,0,0,0,32,0,134,75,0,0,8,0,0,0,0,0
0,0,0,0,37,0,237,0,0,0,0,0,0,0,0,0
23,0,0,0,219,126,308,0,0,0,0,0,0,0,0,0
71,0,0,0,287,289,360,0,0,0,0,0,0,0,0,0
111,0,0,0,341,384,365,0,0,0,0,0,0,0,0,0
137,0,0,0,417,470,382,0,0,0,0,0,0,0,0,0
151,0,0,0,437,499,379,0,0,0,0,0,0,0,0,0
112,0,0,0,409,411,318,0,0,0,0,0,0,0,0,0
22,0,0,0,380,307,269,0,0,0,0,0,0,0,0,0
17,0,0,0,273,16,251,24,0,0,0,0,0,0,0,0
0,0,0,0,34,3,45,94,0,0,5,0,0,0,0,0
6,0,0,0,42,0,203,8,0,0,0,0,0,0,0,0
33,0,0,0,220,156,276,0,0,0,0,0,0,0,0,0
50,0,0,0,278,292,318,0,0,0,0,0,0,0,0,0
60,0,0,0,296,352,356,0,0,0,0,0,0,0,0,0
93,0,0,0,383,442,398,0,0,0,0,0,0,0,0,0
97,0,0,0,447,487,406,0,0,0,0,0,0,0,0,0
53,0,0,0,433,413,384,0,0,0,0,0,0,0,0,0
16,0,0,0,414,309,349,0,0,0,0,0,0,0,0,0
12,0,0,0,205,2,275,39,0,0,0,0,0,0,0,0
0,0,0,0,36,0,118,120,0,0,0,0,0,0,0,0
0,0,0,0,19,0,6,80,0,0,0,0,0,0,0,0
0,0,0,0,13,0,247,0,0,0,0,0,0,0,0,0
10,0,0,0,208,89,328,0,0,0,0,0,0,0,0,0
29,0,0,0,251,245,371,0,0,0,0,0,0,0,0,0
82,0,0,0,360,361,362,0,0,0,0,0,0,0,0,0
116,0,0,0,445,451,382,0,0,0,0,0,0,0,0,0
103,0,0,0,446,449,392,0,0,0,0,0,0,0,0,0
53,0,0,0,432,360,364,0,0,0,0,0,0,0,0,0
19,0,0,0,407,241,258,0,0,0,0,0,0,0,0,0
5,0,0,0,159,2,242,32,0,0,0,0,0,0,0,0
0,0,0,0,27,0,8,102,0,0,0,0,0,0,0,0
14,0,0,0,28,0,211,3,0,0,0,0,0,0,0,0
12,0,0,0,108,10,338,0,0,0,25,0,0,0,0,0
62,0,0,0,160,226,375,0,0,0,3,0,0,0,0,0
92,0,0,0,245,314,392,0,0,0,2,0,0,0,0,0
82,0,0,0,338,400,424,0,0,0,0,0,0,0,0,0
63,0,0,0,432,480,457,0,0,0,0,0,0,0,0,0
36,0,0,0,401,372,452,0,0,0,0,0,0,0,0,0
16,0,0,0,345,184,360,0,0,0,0,0,0,0,0,0
0,0,0,0,171,0,331,67,0,0,0,0,0,0,0,0
0,0,0,0,121,0,321,79,0,0,0,0,0,0,0,0
0,0,0,0,21,0,210,54,0,0,0,0,0,0,0,0
5,0,0,0,223,10,287,0,0,0,0,0,0,0,0,0
17,0,0,0,264,203,358,0,0,0,0,0,0,0,0,0
77,0,0,0,281,294,362,0,0,0,0,0,0,0,0,0
90,0,0,0,385,396,374,0,0,0,0,0,0,0,0,0
104,0,0,0,459,500,388,0,0,0,0,0,0,0,0,0
123,0,0,0,417,445,369,0,0,0,0,0,0,0,0,0
79,0,0,0,371,279,323,0,0,0,0,0,0,0,0,0
27,0,0,0,381,107,319,0,0,0,0,0,0,0,0,0
9,0,0,0,113,0,298,57,0,0,0,0,0,0,0,0
0,0,0,0,26,0,52,84,0,0,5,0,0,0,0,0
12,0,0,0,146,0,279,0,0,0,0,0,0,0,0,0
28,0,0,0,214,99,335,0,0,0,0,0,0,0,0,0
32,0,0,0,261,205,390,0,0,0,0,0,0,0,0,0
54,0,0,0,348,314,400,0,0,0,0,0,0,0,0,0
105,0,0,0,419,442,344,0,0,0,0,0,0,0,0,0
144,0,0,0,412,478,317,0,0,0,0,0,0,0,0,0
187,0,0,0,316,398,308,0,0,0,0,0,0,0,0,0
96,0,0,0,371,304,262,0,0,0,0,0,0,0,0,0
