Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
550,387,104,0,648,630,0,476,400,108,149,7,0,0,0,0
544,362,108,0,638,626,0,474,364,106,152,4,0,0,0,0
555,362,118,0,637,626,0,481,352,107,173,5,0,0,0,0
577,407,109,0,710,682,0,526,400,93,150,0,0,0,0,0
554,389,176,0,480,504,0,482,399,155,206,53,111,0,301,0
604,501,308,28,678,651,0,580,434,154,208,57,43,0,160,0
618,524,351,55,673,658,0,606,436,183,239,98,124,0,319,0
634,534,315,18,726,707,0,595,426,131,254,96,11,0,1,0
588,467,271,39,592,608,0,539,416,154,247,88,108,0,217,0
624,462,75,0,710,705,0,494,426,122,213,30,0,0,0,0
647,493,14,0,739,740,0,438,429,152,200,29,0,0,0,0
652,519,84,0,748,745,0,482,420,163,214,36,0,0,0,0
656,522,91,0,762,758,0,505,390,165,217,33,0,0,0,0
643,489,3,0,755,752,0,486,356,123,167,14,0,0,0,0
641,488,35,0,750,740,0,519,362,111,174,9,0,0,0,0
600,496,241,9,709,679,0,595,387,135,143,9,0,0,0,0
509,345,161,27,391,468,0,512,396,148,175,45,159,0,291,0
619,452,29,0,718,707,0,514,427,121,146,6,0,0,0,0
628,463,9,0,746,739,0,514,421,141,150,7,0,0,0,0
641,498,36,0,748,742,0,522,429,179,187,18,0,0,0,0
615,447,23,0,757,747,0,545,363,164,158,5,0,0,0,0
613,383,0,0,747,737,0,508,377,83,82,0,0,0,0,0
545,390,134,0,487,519,0,540,369,140,157,21,42,0,168,0
566,480,279,66,618,595,0,637,372,153,187,50,55,0,219,0
600,445,136,0,685,668,0,558,425,174,160,9,0,0,0,0
632,428,4,0,732,724,0,511,421,174,161,3,0,0,0,0
635,451,4,0,745,737,0,526,416,197,164,9,0,0,0,0
645,483,26,0,745,738,0,533,439,233,207,20,0,0,0,0
622,466,63,0,759,748,0,576,379,220,213,21,0,0,0,0
614,414,0,0,752,742,0,546,365,142,129,0,0,0,0,0
616,428,60,0,741,726,0,582,363,118,152,5,0,0,0,0
585,496,247,14,716,684,0,623,402,143,150,15,0,0,0,0
545,419,146,10,569,597,0,537,416,193,141,21,14,0,63,0
610,339,0,0,726,723,0,534,434,180,131,0,0,0,0,0
631,430,0,0,756,757,0,513,447,216,155,0,0,0,0,0
636,437,0,0,755,758,0,515,447,237,186,1,0,0,0,0
632,452,0,0,761,760,0,542,441,251,198,8,0,0,0,0
