Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
396,256,0,0,654,601,0,464,130,27,7,0,0,0,0,0
397,258,0,0,652,600,0,460,134,32,9,0,0,0,0,0
417,306,20,0,692,628,0,526,168,38,21,0,0,0,0,0
465,432,178,0,671,589,0,612,245,101,78,0,0,0,0,0
478,479,241,21,672,612,0,644,253,118,65,0,0,0,43,0
514,516,292,55,693,635,0,662,282,140,115,0,0,0,53,0
482,478,236,49,596,559,0,590,243,135,126,0,11,0,157,0
530,482,46,0,719,682,0,545,292,117,111,0,0,0,0,0
563,504,0,0,753,721,0,506,271,132,119,0,0,0,0,0
566,488,0,0,767,731,0,545,234,129,114,0,0,0,0,0
541,446,0,0,768,732,0,504,209,111,53,0,0,0,0,0
556,451,0,0,759,725,0,505,221,84,49,0,0,0,0,0
483,488,202,9,603,526,0,592,241,142,92,0,0,0,94,0
491,516,276,62,638,559,0,657,255,163,106,0,1,0,132,0
503,523,282,65,667,592,0,666,263,158,88,0,0,0,104,0
528,527,261,26,720,656,0,667,279,152,65,0,0,0,0,0
516,508,209,1,683,630,0,615,263,149,70,0,0,0,17,0
551,499,24,0,735,697,0,509,275,137,78,0,0,0,0,0
569,501,0,0,760,731,0,468,275,125,55,0,0,0,0,0
559,493,0,0,770,737,0,526,240,128,84,0,0,0,0,0
544,465,0,0,771,737,0,506,204,95,44,0,0,0,0,0
539,456,0,0,758,720,0,542,208,79,47,0,0,0,0,0
455,436,170,16,488,396,0,570,215,146,101,0,4,0,147,0
465,477,272,74,583,503,0,652,241,154,113,0,6,0,165,0
494,506,297,67,663,583,0,675,262,164,89,0,0,0,96,0
507,510,270,42,683,617,0,673,279,153,76,0,0,0,37,0
519,504,219,19,710,642,0,665,288,144,58,0,0,0,1,0
499,495,214,27,658,603,0,630,273,160,72,0,0,0,86,0
527,477,28,0,719,672,0,530,297,123,55,0,0,0,0,0
570,505,0,0,754,723,0,492,296,128,54,0,0,0,0,0
568,512,0,0,761,730,0,512,252,112,56,0,0,0,0,0
579,543,40,0,773,741,0,557,262,161,106,0,0,0,0,0
563,508,0,0,767,734,0,522,228,110,50,0,0,0,0,0
546,419,0,0,758,723,0,546,203,67,31,0,0,0,0,0
432,467,308,112,581,465,0,653,212,168,131,0,6,0,154,0
473,509,327,118,632,562,0,675,233,162,118,0,2,0,90,0
496,519,330,98,666,601,0,684,270,167,101,0,0,0,58,0
497,518,302,76,674,609,0,681,273,165,93,0,0,0,35,0
502,513,263,58,682,618,0,675,278,161,88,0,0,0,16,0
473,485,263,88,590,528,0,657,246,168,105,0,0,0,120,0
534,514,180,0,706,650,0,614,296,150,93,0,0,0,0,0
557,462,0,0,730,690,0,506,282,132,79,0,0,0,0,0
576,494,0,0,750,717,0,511,288,158,117,0,0,0,0,0
572,512,4,0,763,724,0,585,284,195,180,0,0,0,0,0
553,485,0,0,756,717,0,572,231,166,158,0,0,0,0,0
547,400,0,0,750,711,0,555,177,81,76,0,0,0,0,0
521,481,232,18,659,603,0,642,226,165,105,0,0,0,62,0
487,514,328,77,658,577,0,687,240,169,121,0,0,0,72,0
501,516,305,56,676,600,0,685,267,167,95,0,0,0,19,0
512,515,288,53,682,608,0,683,277,169,93,0,0,0,12,0
510,508,270,42,681,608,0,681,287,162,86,0,0,0,8,0
512,502,246,36,681,610,0,677,281,162,85,0,0,0,0,0
519,486,154,0,682,618,0,628,280,148,61,0,0,0,0,0
554,430,0,0,732,685,0,525,261,103,36,0,0,0,0,0
559,440,0,0,749,707,0,531,235,108,40,0,0,0,0,0
533,412,0,0,752,707,0,571,216,104,60,0,0,0,0,0
529,391,0,0,762,713,0,595,236,125,69,0,0,0,0,0
534,414,0,0,752,709,0,559,143,83,56,0,0,0,0,0
509,379,0,0,746,705,0,572,124,83,67,0,0,0,0,0
484,499,305,71,667,595,0,668,198,160,114,0,0,0,93,0
482,502,318,81,662,582,0,676,206,154,120,0,0,0,88,0
480,486,259,54,662,583,0,675,226,154,72,0,0,0,21,0
508,442,109,0,739,677,0,672,246,102,53,0,0,0,0,0
482,454,201,22,604,535,0,612,266,155,78,0,0,0,102,0
526,467,107,0,707,648,0,614,296,136,57,0,0,0,0,0
561,442,0,0,744,706,0,540,290,129,34,0,0,0,0,0
559,442,0,0,755,717,0,562,300,132,60,0,0,0,0,0
544,431,6,0,758,713,0,605,259,136,63,0,0,0,0,0
532,391,0,0,761,720,0,564,239,109,53,0,0,0,0,0
534,333,0,0,758,721,0,527,168,55,19,0,0,0,0,0
521,369,0,0,748,709,0,568,125,57,47,0,0,0,0,0
369,409,275,102,509,318,0,663,119,130,115,7,4,0,176,0
450,484,296,86,633,545,0,679,178,147,109,0,0,0,101,0
464,494,313,81,669,584,0,685,208,140,89,0,0,0,47,0
463,490,305,82,668,578,0,688,213,148,99,0,0,0,28,0
473,481,231,23,703,622,0,682,228,129,56,0,0,0,0,0
461,471,245,58,636,553,0,653,225,147,72,0,0,0,54,0
518,434,14,0,723,662,0,558,288,139,47,0,0,0,0,0
545,398,0,0,750,707,0,512,287,157,79,0,0,0,0,0
553,387,0,0,762,718,0,539,290,162,129,0,0,0,0,0
527,358,0,0,774,727,0,539,264,138,95,0,0,0,0,0
535,324,0,0,761,723,0,478,199,73,30,0,0,0,0,0
545,334,0,0,752,715,0,504,126,54,47,0,0,0,0,0
459,448,225,0,654,598,0,637,83,97,126,0,0,0,25,0
462,490,354,137,663,582,0,685,165,155,162,25,0,0,123,0
444,480,348,143,644,561,0,689,160,152,163,26,0,0,136,0
445,479,349,137,654,571,0,690,169,150,155,24,0,0,111,0
449,480,341,126,661,577,0,690,184,152,151,23,0,0,82,0
454,480,328,105,672,593,0,686,190,155,135,19,0,0,46,0
460,480,323,97,677,601,0,686,197,150,129,16,0,0,35,0
463,478,293,74,682,605,0,683,197,146,114,7,0,0,22,0
470,460,233,34,688,620,0,669,209,134,92,0,0,0,0,0
507,478,236,32,714,648,0,659,259,178,85,0,0,0,0,0
516,474,188,11,700,644,0,615,268,177,59,0,0,0,0,0
526,382,0,0,741,695,0,528,276,133,39,0,0,0,0,0
557,416,0,0,753,717,0,509,287,153,69,0,0,0,0,0
557,439,0,0,758,722,0,532,286,183,122,0,0,0,0,0
517,399,0,0,773,734,0,542,265,155,92,0,0,0,0,0
545,390,0,0,761,730,0,472,192,89,59,0,0,0,0,0
543,351,0,0,753,722,0,495,102,67,97,0,0,0,0,0
515,506,266,32,667,618,0,632,128,143,140,25,7,0,141,0
456,480,382,200,602,512,0,686,143,166,187,56,23,0,285,0
463,488,377,196,605,525,0,688,166,181,179,57,21,0,279,0
471,494,358,160,627,558,0,681,171,165,171,42,10,0,207,0
491,467,274,52,689,618,0,673,221,160,131,19,0,0,3,0
459,439,249,70,568,514,0,624,233,178,123,18,0,0,106,0
497,485,271,52,670,595,0,651,266,159,90,0,0,0,17,0
524,493,251,36,696,632,0,653,274,180,114,5,0,0,0,0
530,503,244,27,701,640,0,650,289,194,102,0,0,0,0,0
527,503,241,43,694,631,0,655,297,202,79,0,0,0,0,0
510,494,265,56,652,588,0,651,255,215,102,0,0,0,30,0
538,497,161,0,703,648,0,596,288,199,89,0,0,0,0,0
561,454,0,0,737,690,0,527,298,170,94,0,0,0,0,0
575,452,0,0,750,713,0,513,305,184,133,0,0,0,0,0
565,447,0,0,754,713,0,549,295,212,167,0,0,0,0,0
572,463,0,0,764,721,0,589,317,251,180,0,0,0,0,0
581,469,0,0,755,722,0,505,273,207,127,0,0,0,0,0
584,386,0,0,752,722,0,470,186,96,41,0,0,0,0,0
548,442,6,0,730,690,0,573,125,119,92,0,0,0,0,0
567,482,75,0,736,706,0,579,170,114,86,0,0,0,0,0
566,529,269,4,719,680,0,636,166,154,141,25,0,0,73,0
500,501,334,66,669,621,0,666,132,161,155,40,9,0,180,0
494,482,293,50,670,620,0,651,152,161,144,24,0,0,59,0
523,439,95,0,737,696,0,620,214,112,104,4,0,0,0,0
476,422,221,39,606,553,0,621,217,158,92,21,0,0,60,0
535,468,162,0,736,690,0,638,236,120,100,0,0,0,0,0
512,455,166,0,719,667,0,627,207,108,84,0,0,0,0,0
525,465,209,0,724,673,0,627,264,139,100,0,0,0,0,0
530,467,211,0,724,675,0,626,276,143,95,0,0,0,0,0
522,457,225,20,695,645,0,633,259,174,107,3,0,0,0,0
542,478,229,10,717,666,0,632,284,176,115,0,0,0,0,0
552,447,54,0,730,686,0,576,296,152,106,0,0,0,0,0
564,397,0,0,751,718,0,511,297,146,103,0,0,0,0,0
570,403,0,0,762,730,0,528,295,178,128,0,0,0,0,0
572,429,0,0,761,727,0,550,306,219,175,0,0,0,0,0
559,389,0,0,766,730,0,563,288,204,169,0,0,0,0,0
563,407,0,0,762,732,0,510,247,167,101,0,0,0,0,0
574,303,0,0,760,736,0,417,178,88,32,0,0,0,0,0
573,366,0,0,751,727,0,470,86,63,52,0,0,0,0,0
578,493,91,0,732,700,0,577,103,110,117,11,0,0,0,0
565,538,329,41,697,661,0,650,151,167,169,55,14,0,170,0
532,547,387,135,666,612,0,682,140,185,184,86,41,0,277,0
527,517,342,99,668,621,0,677,124,174,181,74,10,0,151,0
510,473,278,38,673,627,0,662,139,151,171,48,0,0,44,0
516,485,294,31,687,640,0,664,159,152,171,47,0,0,17,0
516,486,289,30,692,643,0,664,165,153,165,42,0,0,1,0
524,492,307,44,691,641,0,669,187,154,163,39,0,0,11,0
532,494,279,32,700,652,0,664,187,159,208,47,0,0,14,0
528,489,277,43,691,641,0,662,183,160,194,37,0,0,22,0
532,491,261,37,695,645,0,660,201,165,197,37,0,0,23,0
545,476,152,0,710,665,0,618,230,156,168,19,0,0,0,0
560,411,0,0,738,702,0,563,277,145,145,1,0,0,0,0
577,405,0,0,749,721,0,520,289,146,147,0,0,0,0,0
