Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
27,46,0,0,680,563,530,203,0,15,0,0,0,0,0,0
63,145,0,0,684,572,0,222,0,24,0,0,0,0,0,0
57,102,0,0,688,574,0,208,0,24,0,0,0,0,0,0
24,0,0,0,686,561,524,177,0,8,0,0,0,0,0,0
29,0,0,0,696,566,0,160,0,18,0,0,0,0,0,0
22,0,0,0,693,571,0,154,0,17,0,0,0,0,0,0
1,0,0,0,698,573,525,191,0,25,0,0,0,0,0,0
40,38,0,0,700,584,551,221,0,37,0,0,0,0,0,0
92,54,0,0,705,605,0,176,0,49,0,0,0,0,0,0
148,91,0,0,709,620,0,164,0,73,0,0,0,0,0,0
163,85,0,0,696,620,0,129,0,68,0,0,0,0,0,0
231,182,0,0,719,649,0,155,0,100,0,0,0,0,0,0
251,214,0,0,713,651,0,170,0,102,0,0,0,0,0,0
194,203,0,0,716,641,0,205,0,98,0,0,0,0,0,0
131,110,0,0,724,638,0,211,0,77,0,0,0,0,0,0
83,99,0,0,732,624,0,237,0,105,0,0,0,0,0,0
127,125,0,0,752,648,0,243,0,135,0,0,0,0,0,0
142,176,0,0,755,663,0,262,0,144,0,0,0,0,0,0
176,240,0,0,742,661,0,281,0,151,0,0,0,0,0,0
188,198,0,0,734,662,0,237,0,135,0,0,0,0,0,0
155,94,0,0,727,657,0,206,0,117,0,0,0,0,0,0
138,70,0,0,711,638,0,185,0,95,0,0,0,0,0,0
64,0,0,0,634,570,0,125,0,55,0,0,0,0,0,0
108,4,0,0,687,617,0,143,0,109,0,0,0,0,0,0
167,84,0,0,666,619,0,160,0,126,0,0,0,0,0,0
132,26,0,0,714,642,0,185,0,103,0,0,0,0,0,0
162,72,0,0,752,667,0,235,0,132,0,0,0,0,0,0
188,173,0,0,753,673,0,272,0,160,0,0,0,0,0,0
188,131,0,0,769,685,0,245,0,192,0,0,0,0,0,0
204,178,0,0,771,690,0,278,0,199,0,0,0,0,0,0
238,306,0,0,751,673,0,314,0,207,0,0,0,0,0,0
246,356,31,0,733,661,0,308,0,197,0,0,0,0,0,0
