Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
413,578,414,103,666,509,765,427,0,0,110,0,0,96,63,95
421,579,404,82,679,548,765,407,0,0,108,0,0,82,0,18
426,589,402,94,693,571,769,424,0,0,120,0,0,71,0,8
409,585,400,100,679,538,769,436,0,0,119,0,0,79,0,21
393,580,397,97,679,527,771,440,0,0,112,0,0,75,0,17
383,576,397,104,673,503,771,453,0,0,117,0,0,72,0,18
395,580,372,87,687,549,766,427,0,0,116,0,0,47,0,0
372,557,348,74,654,524,734,378,0,0,113,0,0,42,0,0
378,563,351,78,664,537,740,379,0,0,111,0,0,35,0,0
381,566,344,65,671,556,739,363,0,0,91,0,0,37,0,0
378,564,339,66,673,556,739,355,0,0,99,0,0,34,0,0
375,564,340,72,672,548,742,372,0,0,107,0,0,34,0,0
381,576,364,82,686,544,764,413,0,0,108,0,0,35,0,0
394,589,369,85,692,546,772,422,0,0,114,0,0,44,0,0
384,579,362,78,684,532,767,406,0,0,111,0,0,47,0,0
373,576,368,82,675,490,768,422,0,0,114,0,0,51,0,0
379,581,364,81,677,493,770,434,0,0,109,0,0,56,0,0
383,579,358,81,675,516,758,411,0,0,108,0,0,45,0,0
363,565,357,79,641,470,741,394,0,0,108,0,0,34,0,0
380,579,367,86,660,515,751,402,0,0,107,0,0,40,0,0
379,577,358,74,663,527,747,380,0,0,107,0,0,33,0,0
389,582,358,79,673,537,752,384,0,0,113,0,0,33,0,0
413,593,368,89,685,550,767,410,0,0,112,0,0,55,0,0
381,589,393,99,668,440,772,443,0,0,116,0,0,58,0,23
375,580,390,98,660,423,769,434,0,0,117,0,0,63,0,21
350,567,375,83,658,413,766,424,0,0,115,0,0,40,0,0
341,556,368,75,650,406,760,412,0,0,101,0,0,32,0,0
348,566,362,85,662,428,765,423,0,0,108,0,0,22,0,0
312,539,338,69,594,375,714,362,0,0,104,0,0,26,0,0
372,575,348,68,650,507,737,352,0,0,105,0,0,25,0,0
374,574,346,69,657,521,740,363,0,0,97,0,0,23,0,0
375,568,335,61,661,535,736,322,0,0,95,0,0,20,0,0
394,581,349,68,675,552,749,346,0,0,100,0,0,22,0,0
395,593,367,89,681,543,762,379,0,0,105,0,0,20,0,0
391,596,369,84,692,542,774,403,0,0,107,0,0,13,0,0
358,575,376,97,666,459,769,407,0,0,94,0,0,21,0,0
