Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
442,562,372,6,709,496,761,401,0,0,136,0,0,0,91,99
419,540,381,8,687,457,757,398,0,0,127,8,0,0,104,113
420,534,341,3,675,478,740,356,0,0,124,0,0,0,82,55
434,539,344,0,688,509,742,346,0,0,129,0,0,0,83,52
415,533,350,0,687,493,744,357,0,0,130,0,0,0,69,55
403,523,343,0,688,497,741,344,0,0,123,0,0,0,41,23
409,524,334,0,693,510,741,344,0,0,121,0,0,0,26,12
420,531,337,0,699,523,743,347,0,0,126,0,0,0,28,10
440,558,356,0,714,532,762,399,0,0,127,7,0,0,46,26
450,566,376,10,712,497,763,407,0,0,142,9,0,0,88,77
422,548,367,0,701,436,760,397,0,0,143,0,0,0,81,66
392,532,370,0,691,399,761,399,0,0,142,0,0,0,66,67
417,537,368,6,703,441,764,408,0,0,128,0,0,0,57,56
408,540,372,9,682,394,759,407,0,0,135,5,0,0,86,90
378,512,352,0,642,377,735,359,0,0,129,0,0,0,96,85
402,527,347,0,674,467,736,329,0,0,128,0,0,0,49,30
423,541,353,0,687,506,742,331,0,0,133,0,0,0,54,32
420,535,343,0,689,521,740,327,0,0,125,0,0,0,36,13
418,532,331,0,691,526,737,316,0,0,129,0,0,0,14,0
426,544,334,0,701,537,745,332,0,0,130,0,0,0,12,0
432,553,332,0,708,529,755,341,0,0,124,0,0,0,11,0
439,561,345,0,716,518,759,355,0,0,126,0,0,0,26,5
401,543,351,0,689,403,756,373,0,0,136,0,0,0,51,30
375,528,364,10,667,346,756,396,0,0,132,0,0,0,66,61
391,545,371,10,676,382,758,399,0,0,125,0,0,0,68,56
407,550,358,2,679,448,749,370,0,0,125,0,0,0,68,43
412,550,347,0,673,479,737,326,0,0,121,0,0,0,51,23
429,560,342,0,689,529,739,312,0,0,119,0,0,0,29,0
450,561,330,0,707,568,743,301,0,0,120,0,0,0,6,0
436,553,330,0,699,549,739,308,0,0,123,0,0,0,6,0
436,559,328,0,706,542,749,334,0,0,123,0,0,0,5,0
433,561,335,0,710,538,753,340,0,0,123,0,0,0,0,0
437,563,335,0,716,520,756,349,0,0,127,0,0,0,0,0
416,550,343,0,701,460,751,351,0,0,128,0,0,0,14,0
396,552,356,3,688,393,754,379,0,0,124,0,0,0,40,24
406,555,367,9,686,418,753,382,0,0,121,0,0,0,43,38
417,553,348,0,679,467,738,330,0,0,112,0,0,0,43,22
415,543,336,0,663,470,723,301,0,0,117,0,0,0,50,22
439,557,336,0,688,533,729,286,0,0,117,0,0,0,27,0
442,557,328,0,691,545,727,276,0,0,120,0,0,0,20,0
433,553,334,0,684,518,728,295,0,0,122,0,0,0,17,0
454,569,334,0,708,562,740,307,0,0,109,0,0,0,3,0
456,568,335,0,716,565,749,316,0,0,120,0,0,0,0,0
443,566,344,0,714,525,749,328,0,0,125,0,0,0,0,0
406,547,355,0,694,432,748,341,0,0,131,0,0,0,18,4
406,552,351,0,702,451,752,355,0,0,125,0,0,0,7,0
420,560,357,0,698,483,750,345,0,0,112,0,0,0,15,9
437,568,347,0,686,505,733,291,0,0,114,6,0,0,61,44
436,561,341,0,674,510,719,253,0,0,114,6,0,0,50,31
441,567,344,0,684,523,728,285,0,0,119,3,0,0,42,10
451,575,355,0,672,504,727,286,0,0,118,14,0,0,97,69
453,579,357,0,679,507,732,301,0,0,115,14,0,0,72,38
486,602,416,21,683,505,739,317,0,0,134,28,0,0,121,109
447,594,450,46,646,365,742,356,0,0,149,60,11,0,143,133
460,594,460,40,627,324,735,330,0,0,151,97,60,0,181,182
442,580,431,21,652,362,738,327,0,0,153,52,8,0,147,184
447,582,410,5,669,408,737,319,0,0,154,39,0,0,124,176
461,592,402,6,686,485,742,310,0,0,131,24,0,0,78,114
442,573,376,0,651,478,709,276,0,0,135,13,0,0,83,96
472,593,359,0,686,552,717,254,0,0,125,6,0,0,28,16
475,596,366,0,692,559,722,279,0,0,129,7,0,0,32,17
459,587,367,0,680,534,718,281,0,0,135,8,0,0,42,26
462,591,367,0,687,533,722,289,0,0,137,7,0,0,38,21
478,605,373,0,712,559,742,301,0,0,126,6,0,0,13,6
475,608,380,0,711,522,745,314,0,0,145,6,0,0,33,23
435,591,384,2,688,405,742,326,0,0,147,6,0,0,52,63
426,592,395,6,687,384,746,345,0,0,144,5,0,0,52,65
446,603,377,0,703,462,747,333,0,0,137,0,0,0,33,17
453,602,373,0,696,493,734,302,0,0,131,0,0,0,41,16
455,591,355,0,680,508,713,240,0,0,130,0,0,0,28,9
468,597,349,0,692,541,716,244,0,0,129,0,0,0,5,0
481,600,342,0,702,571,717,225,0,0,123,0,0,0,0,0
475,592,335,0,697,566,710,223,0,0,125,0,0,0,0,0
468,591,340,0,695,544,715,248,0,0,128,0,0,0,0,0
483,599,342,0,722,580,734,264,0,0,124,0,0,0,0,0
477,604,354,0,722,551,741,296,0,0,130,0,0,0,0,0
450,595,365,0,710,475,741,309,0,0,135,0,0,0,1,0
452,597,362,0,715,485,743,320,0,0,134,0,0,0,0,0
463,599,366,0,717,506,744,332,0,0,117,0,0,0,0,0
457,594,358,0,699,499,732,314,0,0,111,0,0,0,3,0
456,585,341,0,683,499,714,259,0,0,112,0,0,0,8,0
478,593,335,0,700,547,716,239,0,0,103,0,0,0,0,0
469,584,327,0,696,548,712,233,0,0,109,0,0,0,0,0
464,579,329,0,694,545,708,238,0,0,110,0,0,0,0,0
472,590,331,0,701,552,715,251,0,0,108,0,0,0,0,0
470,597,342,0,722,571,736,280,0,0,109,0,0,0,0,0
472,600,342,0,726,555,737,282,0,0,111,0,0,0,0,0
453,590,344,0,714,506,735,292,0,0,115,0,0,0,0,0
458,600,352,0,719,513,739,302,0,0,110,0,0,0,0,0
471,600,374,0,719,526,742,314,0,0,106,0,0,0,0,0
492,614,361,0,725,570,736,253,0,0,104,0,0,0,0,0
470,592,355,0,693,543,715,241,0,0,107,0,0,0,0,0
468,591,354,0,697,547,716,251,0,0,104,0,0,0,0,0
457,575,330,0,695,551,709,229,0,0,88,0,0,0,0,0
464,579,333,0,695,556,704,221,0,0,97,0,0,0,0,0
477,590,336,0,709,566,714,236,0,0,106,0,0,0,0,0
492,604,335,0,729,592,728,230,0,0,93,0,0,0,0,0
481,611,362,0,731,534,743,299,0,0,105,0,0,0,0,0
459,600,373,0,718,477,739,311,0,0,114,0,0,0,0,0
474,611,372,0,730,518,743,314,0,0,97,0,0,0,0,0
490,612,364,0,733,551,743,310,0,0,96,0,0,0,0,0
498,617,364,0,732,563,739,284,0,0,95,0,0,0,0,0
472,600,365,0,694,517,720,255,0,0,98,0,0,0,0,0
491,613,364,0,711,558,722,245,0,0,102,0,0,0,0,0
492,614,364,0,711,560,720,239,0,0,107,0,0,0,0,0
477,603,355,0,711,557,724,256,0,0,95,0,0,0,0,0
471,598,352,0,717,558,727,256,0,0,96,0,0,0,0,0
505,618,352,0,738,599,735,228,0,0,98,0,0,0,0,0
479,614,369,0,731,531,743,293,0,0,105,0,0,0,0,0
468,617,385,0,724,451,744,312,0,0,110,0,0,0,0,0
463,619,394,3,713,421,744,321,0,0,105,0,0,0,0,0
485,631,395,4,722,471,746,320,0,0,107,0,0,0,0,0
501,632,377,0,730,543,743,286,0,0,100,0,0,0,0,0
499,620,361,0,719,556,729,244,0,0,100,0,0,0,0,0
494,617,353,0,702,550,719,232,0,0,92,0,0,0,0,0
486,608,340,0,709,563,720,226,0,0,90,0,0,0,0,0
488,604,332,0,709,572,714,195,0,0,92,0,0,0,0,0
494,610,344,0,711,573,717,223,0,0,94,0,0,0,0,0
518,629,346,0,740,616,733,212,0,0,97,0,0,0,0,0
502,630,365,0,735,579,742,272,0,0,93,0,0,0,0,0
479,615,369,0,726,528,739,272,0,0,93,0,0,0,0,0
483,615,364,0,733,546,741,274,0,0,92,0,0,0,0,0
490,620,364,0,737,554,746,297,0,0,92,0,0,0,0,0
500,626,375,0,734,563,742,298,0,0,88,0,0,0,0,0
499,623,365,0,720,560,730,270,0,0,90,0,0,0,0,0
482,610,358,0,704,545,720,248,0,0,92,0,0,0,0,0
483,606,344,0,705,560,716,221,0,0,90,0,0,0,0,0
482,604,339,0,708,569,717,217,0,0,88,0,0,0,0,0
495,613,340,0,715,581,717,209,0,0,91,0,0,0,0,0
512,629,355,0,739,602,737,243,0,0,95,0,0,0,0,0
493,630,376,0,728,541,743,291,0,0,89,0,0,0,0,0
486,627,386,0,727,493,742,296,0,0,96,0,0,0,0,0
474,619,381,0,721,509,739,293,0,0,92,0,0,0,0,0
493,619,355,0,736,567,738,257,0,0,78,0,0,0,0,0
