Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
220,59,0,0,740,753,0,318,0,0,180,0,0,0,0,0
225,60,0,0,741,754,0,320,0,0,189,0,0,0,0,0
236,99,7,0,740,754,0,328,0,3,190,0,0,0,0,0
218,59,0,0,742,754,0,323,0,0,184,0,0,0,0,0
243,156,88,0,725,735,0,346,0,3,193,0,0,0,0,0
251,165,80,0,732,745,0,347,0,1,195,0,0,0,0,0
247,131,25,0,737,752,0,344,0,0,201,0,0,0,0,0
238,102,4,0,746,759,0,339,0,0,199,0,0,0,0,0
225,69,0,0,754,763,0,322,5,0,192,0,0,0,0,0
208,49,0,0,743,750,0,334,5,0,184,0,0,0,0,0
186,42,0,0,745,750,0,337,5,0,174,0,0,0,0,0
172,19,0,0,743,747,0,329,6,0,164,0,0,0,0,0
170,26,0,0,739,735,0,346,6,0,164,0,0,0,0,0
180,28,0,0,742,741,0,349,12,0,160,0,0,0,0,0
166,13,0,0,747,743,0,348,14,0,128,0,0,0,0,0
176,16,0,0,750,749,0,341,13,0,127,0,0,0,0,0
177,13,0,0,755,756,0,335,18,0,119,0,0,0,0,0
163,8,0,0,752,752,0,331,16,0,112,0,0,0,0,0
159,7,0,0,749,751,0,322,17,0,114,0,0,0,0,0
147,0,0,0,748,750,0,312,14,0,97,0,0,0,0,0
156,2,0,0,749,753,0,317,17,0,102,0,0,0,0,0
159,3,0,0,753,756,0,317,15,0,90,0,0,0,0,0
164,8,0,0,755,756,0,329,19,0,93,0,0,0,0,0
163,8,0,0,750,749,0,331,16,0,99,0,0,0,0,0
173,12,0,0,750,750,0,327,18,0,104,0,0,0,0,0
164,9,0,0,750,750,0,326,18,0,87,0,0,0,0,0
171,12,0,0,758,758,0,336,24,0,88,0,0,0,0,0
173,5,0,0,762,763,0,308,18,0,57,0,0,0,0,0
161,0,0,0,757,761,0,290,19,0,59,0,0,0,0,0
158,3,0,0,752,757,0,300,19,0,72,0,0,0,0,0
149,3,0,0,746,748,0,312,14,0,75,0,0,0,0,0
154,3,0,0,754,758,0,305,18,0,60,0,0,0,0,0
160,3,0,0,758,761,0,317,19,0,57,0,0,0,0,0
161,0,0,0,760,763,0,295,19,0,49,0,0,0,0,0
152,0,0,0,753,758,0,302,19,0,53,0,0,0,0,0
148,0,0,0,756,761,0,294,19,0,43,0,0,0,0,0
132,0,0,0,758,760,0,294,10,0,40,0,0,0,0,0
124,0,0,0,750,752,0,306,6,0,44,0,0,0,0,0
131,0,0,0,760,767,0,261,0,0,27,0,0,0,0,0
149,0,0,0,748,751,0,317,0,0,55,0,0,0,0,0
139,0,0,0,751,759,0,284,4,0,37,0,0,0,0,0
97,0,0,0,740,746,0,275,0,0,27,0,0,0,0,0
84,0,0,0,739,740,0,284,0,0,28,0,0,0,0,0
88,0,0,0,723,728,0,288,0,0,26,0,0,0,0,0
74,0,0,0,724,728,0,284,0,0,21,0,0,0,0,0
139,6,0,0,721,728,0,315,0,0,90,0,0,0,0,0
165,30,0,0,722,732,0,326,0,0,101,0,0,0,0,0
130,5,0,0,724,730,0,316,0,0,58,0,0,0,0,0
100,0,0,0,726,727,0,317,0,0,50,0,0,0,0,0
117,0,0,0,733,735,0,327,0,0,47,0,0,0,0,0
104,0,0,0,747,751,0,307,0,0,19,0,0,0,0,0
115,0,0,0,745,753,0,294,5,0,40,0,0,0,0,0
154,0,0,0,739,754,0,305,0,0,82,0,0,0,0,0
124,0,0,0,739,752,0,301,0,0,62,0,0,0,0,0
113,0,0,0,740,752,0,293,0,0,38,0,0,0,0,0
124,0,0,0,748,758,0,299,0,0,36,0,0,0,0,0
159,0,0,0,753,763,0,300,6,0,34,0,0,0,0,0
153,1,0,0,749,761,0,307,0,0,26,0,0,0,0,0
131,0,0,0,745,756,0,308,0,0,22,0,0,0,0,0
128,0,0,0,741,754,0,305,0,0,31,0,0,0,0,0
135,0,0,0,741,755,0,297,0,0,30,0,0,0,0,0
121,0,0,0,738,751,0,309,0,0,21,0,0,0,0,0
90,0,0,0,725,745,0,287,0,0,0,0,0,0,0,0
93,0,0,0,726,742,0,298,0,0,5,0,0,0,0,0
108,0,0,0,724,737,0,316,0,0,14,0,0,0,0,0
108,0,0,0,726,739,0,314,0,0,11,0,0,0,0,0
103,0,0,0,730,744,0,291,0,0,2,0,0,0,0,0
110,0,0,0,734,745,0,308,0,0,5,0,0,0,0,0
116,0,0,0,744,759,0,274,0,0,3,0,0,0,0,0
126,0,0,0,753,766,0,295,0,0,3,0,0,0,0,0
81,0,0,0,751,765,0,233,0,0,0,0,0,0,0,0
83,0,0,0,740,754,0,267,0,0,0,0,0,0,0,0
86,0,0,0,745,760,0,265,0,0,0,0,0,0,0,0
96,0,0,0,754,770,0,268,0,0,0,0,0,0,0,0
112,0,0,0,757,774,0,276,0,0,0,0,0,0,0,0
115,0,0,0,753,769,0,272,0,0,0,0,0,0,0,0
105,0,0,0,754,773,0,249,0,0,0,0,0,0,0,0
126,0,0,0,736,758,0,271,0,0,17,0,0,0,0,0
159,18,0,0,733,749,0,331,0,0,142,0,0,0,0,0
178,63,0,0,695,725,0,346,0,0,153,0,0,0,0,0
116,0,0,0,717,743,0,328,0,0,89,0,0,0,0,0
98,0,0,0,718,743,0,328,0,0,60,0,0,0,0,0
99,0,0,0,716,742,0,321,0,0,51,0,0,0,0,0
88,0,0,0,714,735,0,338,0,0,53,0,0,0,0,0
97,0,0,0,725,748,0,327,0,0,42,0,0,0,0,0
88,0,0,0,726,747,0,332,2,0,38,0,0,0,0,0
98,0,0,0,740,759,0,330,4,0,33,0,0,0,0,0
73,0,0,0,741,756,0,311,4,0,25,0,0,0,0,0
72,0,0,0,735,750,0,311,5,0,30,0,0,0,0,0
63,0,0,0,733,749,0,301,4,0,24,0,0,0,0,0
76,0,0,0,740,762,0,292,7,0,27,0,0,0,0,0
85,0,0,0,746,768,0,290,8,0,19,0,0,0,0,0
104,0,0,0,750,772,0,292,11,0,35,0,0,0,0,0
105,0,0,0,747,772,0,285,9,0,33,0,0,0,0,0
84,0,0,0,736,757,0,305,5,0,39,0,0,0,0,0
80,0,0,0,722,751,0,291,3,0,38,0,0,0,0,0
89,0,0,0,728,758,0,298,3,0,38,0,0,0,0,0
64,0,0,0,714,741,0,299,0,0,29,0,0,0,0,0
36,0,0,0,712,738,0,297,0,0,9,0,0,0,0,0
30,0,0,0,713,736,0,306,0,0,11,0,0,0,0,0
59,0,0,0,708,730,0,313,0,0,34,0,0,0,0,0
73,0,0,0,703,739,0,313,0,0,19,0,0,0,0,0
81,0,0,0,720,750,0,339,0,0,18,0,0,0,0,0
112,0,0,0,741,764,0,333,0,0,70,0,0,0,0,0
136,17,0,0,730,753,0,362,0,0,127,0,0,0,0,0
136,22,0,0,729,754,0,366,0,0,121,0,0,0,0,0
83,0,0,0,724,748,0,349,0,0,93,0,0,0,0,0
96,0,0,0,730,756,0,347,0,0,67,0,0,0,0,0
98,0,0,0,742,770,0,332,0,0,41,0,0,0,0,0
139,0,0,0,753,785,0,299,0,0,35,0,0,0,0,0
123,0,0,0,748,775,0,326,0,0,29,0,0,0,0,0
123,0,0,0,739,771,0,302,0,0,37,0,0,0,0,0
95,0,0,0,730,765,0,296,0,0,26,0,0,0,0,0
84,0,0,0,735,769,0,298,0,0,19,0,0,0,0,0
77,0,0,0,732,760,0,319,0,0,21,0,0,0,0,0
70,0,0,0,721,745,0,330,0,0,25,0,0,0,0,0
88,0,0,0,718,746,0,332,0,0,39,0,0,0,0,0
112,0,0,0,722,751,0,335,0,0,51,0,0,0,0,0
95,0,0,0,730,758,0,329,0,0,14,0,0,0,0,0
117,0,0,0,741,771,0,320,0,0,11,0,0,0,0,0
103,0,0,0,749,777,0,309,0,0,0,0,0,0,0,0
88,0,0,0,734,760,0,313,0,0,0,0,0,0,0,0
84,0,0,0,731,756,0,326,0,0,3,0,0,0,0,0
97,0,0,0,736,766,0,313,0,0,0,0,0,0,0,0
94,0,0,0,741,772,0,314,0,0,0,0,0,0,0,0
111,0,0,0,747,781,0,302,0,0,0,0,0,0,0,0
120,0,0,0,743,783,0,284,0,0,0,0,0,0,0,0
98,0,0,0,727,762,0,308,0,0,0,0,0,0,0,0
102,0,0,0,714,751,0,304,0,0,0,0,0,0,0,0
128,0,0,0,727,769,0,311,0,0,0,0,0,0,0,0
119,0,0,0,728,772,0,300,0,0,0,0,0,0,0,0
117,0,0,0,724,761,0,329,0,0,2,0,0,0,0,0
130,0,0,0,722,756,0,340,0,0,10,0,0,0,0,0
121,0,0,0,719,752,0,342,0,0,0,0,0,0,0,0
144,0,0,0,731,773,0,315,0,0,0,0,0,0,0,0
107,0,0,0,735,770,0,337,0,0,0,0,0,0,0,0
111,0,0,0,749,779,0,326,0,0,0,0,0,0,0,0
91,0,0,0,744,771,0,342,0,0,0,0,0,0,0,0
88,0,0,0,738,771,0,319,0,0,0,0,0,0,0,0
96,0,0,0,742,776,0,314,0,0,0,0,0,0,0,0
107,0,0,0,744,780,0,316,0,0,0,0,0,0,0,0
102,0,0,0,748,781,0,328,0,0,0,0,0,0,0,0
145,0,0,0,751,785,0,352,0,0,9,0,0,0,0,0
158,25,0,0,738,772,0,361,0,0,56,0,0,0,0,0
161,61,0,0,684,727,0,340,0,0,70,0,0,0,0,0
150,24,0,0,715,758,0,331,0,0,15,0,0,0,0,0
135,15,0,0,719,759,0,333,0,0,6,0,0,0,0,0
131,7,0,0,713,755,0,333,0,0,11,0,0,0,0,0
136,10,0,0,711,750,0,351,0,0,28,0,0,0,0,0
139,36,0,0,699,734,0,369,0,0,49,0,0,0,0,0
155,48,0,0,728,762,0,364,0,0,35,0,0,0,0,0
147,29,0,0,730,760,0,367,0,0,34,0,0,0,0,0
128,4,0,0,740,773,0,324,0,0,26,0,0,0,0,0
142,5,0,0,747,779,0,329,0,0,25,0,0,0,0,0
130,0,0,0,749,780,0,307,0,0,14,0,0,0,0,0
121,0,0,0,745,777,0,303,0,0,8,0,0,0,0,0
132,0,0,0,746,779,0,305,0,0,16,0,0,0,0,0
147,1,0,0,751,785,0,306,0,0,16,0,0,0,0,0
