Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
182,81,0,0,666,588,627,242,3,0,0,0,0,0,81,0
113,96,14,0,680,582,644,239,7,0,30,0,69,0,108,0
124,103,9,0,691,598,651,238,12,0,27,0,55,0,74,0
98,96,15,0,678,594,650,260,8,0,22,0,58,0,101,0
125,107,0,0,694,630,645,204,15,0,10,0,55,0,57,0
165,117,0,0,711,665,659,220,19,0,0,0,38,0,42,0
252,178,10,0,726,710,636,182,42,0,1,0,83,0,102,0
287,184,14,0,735,721,652,216,59,0,27,0,90,0,101,0
249,189,21,0,736,706,663,217,35,0,31,0,87,0,111,0
152,125,12,0,730,664,679,227,18,0,14,0,45,0,25,0
168,101,4,0,732,675,665,211,25,0,1,0,35,0,3,0
160,109,13,0,735,670,677,244,25,0,0,0,39,0,11,0
149,119,29,0,729,646,690,285,29,0,20,0,63,0,81,0
148,116,24,0,715,642,683,291,35,0,14,0,75,0,93,0
159,155,49,0,718,623,702,330,30,0,22,6,114,0,171,0
162,161,22,0,741,657,704,278,32,0,0,0,60,0,120,0
157,121,0,0,743,672,685,226,29,0,0,0,21,0,11,0
120,71,0,0,728,670,646,169,21,0,0,0,0,0,0,0
111,80,0,0,700,638,628,162,7,0,0,0,20,0,15,0
161,111,0,0,712,667,632,164,29,0,3,0,50,0,71,0
181,166,9,0,741,702,674,232,55,0,4,0,63,0,42,0
192,177,6,0,756,714,700,260,42,0,0,0,52,0,14,0
196,181,4,0,755,712,696,259,33,0,0,0,56,0,22,0
184,189,10,0,742,675,698,272,21,0,0,0,93,0,68,0
147,140,9,0,738,658,700,287,21,0,0,0,76,0,40,0
156,145,22,0,748,678,703,297,37,0,1,0,30,0,10,0
90,72,0,0,740,643,705,300,36,0,0,0,0,0,0,0
71,63,0,0,720,613,701,327,18,0,0,0,0,0,0,0
73,69,0,0,717,601,697,320,19,0,0,0,0,0,0,0
83,81,0,0,735,623,698,288,9,0,0,0,0,0,0,0
93,71,0,0,750,651,691,238,10,0,0,0,0,0,0,0
85,58,0,0,738,641,680,228,1,0,0,0,0,0,0,0
109,83,0,0,739,657,671,215,6,0,0,0,0,0,0,0
140,120,0,0,730,656,664,220,9,0,0,0,20,0,28,0
166,100,0,0,736,692,617,112,27,0,0,0,0,0,0,0
187,105,0,0,757,721,672,190,12,0,0,0,0,0,0,0
225,142,0,0,760,731,663,182,13,0,0,0,6,0,0,0
211,158,0,0,759,720,664,171,12,0,0,0,17,0,17,0
134,101,0,0,749,691,661,141,2,0,0,0,0,0,0,0
120,93,0,0,757,687,673,170,0,0,0,0,0,0,0,0
136,105,0,0,763,683,695,239,13,0,0,0,0,0,0,0
133,103,0,0,764,679,701,263,20,0,0,0,0,0,0,0
154,126,8,0,766,680,709,277,20,0,0,0,0,0,13,0
147,110,7,0,766,666,712,277,16,0,0,0,0,0,0,0
131,103,0,0,769,671,714,269,5,0,0,0,0,0,0,0
85,51,0,0,761,673,687,207,2,0,0,0,0,0,0,0
102,65,0,0,750,680,656,165,4,0,0,0,0,0,0,0
142,109,0,0,735,675,647,148,5,0,0,0,0,0,8,0
171,54,0,0,753,724,587,62,38,0,0,0,0,0,0,0
188,79,0,0,762,742,600,93,56,0,0,0,0,0,0,0
224,124,0,0,777,761,621,100,51,0,0,0,0,0,0,0
241,160,0,0,774,747,643,153,94,0,0,0,1,0,10,0
208,141,0,0,766,727,646,140,56,0,0,0,0,0,0,0
164,113,0,0,768,712,671,198,51,0,0,0,0,0,0,0
134,109,0,0,779,709,694,228,39,0,0,0,0,0,0,0
97,76,0,0,765,650,706,284,29,0,0,0,0,0,0,0
89,118,12,0,761,626,731,343,24,0,0,0,0,0,34,0
111,142,15,0,763,623,735,350,33,0,0,0,5,0,47,0
118,139,16,0,770,646,737,331,24,0,0,0,0,0,18,0
127,128,0,0,781,690,719,233,29,0,0,0,0,0,0,0
133,111,0,0,779,702,697,190,24,0,0,0,0,0,0,0
145,98,0,0,780,724,672,141,23,0,0,0,0,0,0,0
184,121,0,0,766,729,625,86,25,0,0,0,0,0,0,0
193,68,0,0,775,755,564,23,45,0,0,0,0,0,0,0
189,44,0,0,777,766,565,29,40,0,0,0,0,0,0,0
225,111,0,0,784,775,587,48,48,0,0,0,0,0,0,0
227,120,0,0,782,767,577,20,48,0,0,0,0,0,0,0
231,125,0,0,771,746,590,48,121,0,0,0,0,0,0,0
227,140,0,0,772,724,622,109,67,0,0,0,0,0,0,0
221,136,0,0,784,731,652,162,78,0,0,0,0,0,0,0
145,103,0,0,779,696,675,233,55,0,0,0,0,0,0,0
178,137,6,0,784,694,694,260,50,0,0,0,0,0,0,0
200,180,13,0,783,686,709,297,58,0,0,0,1,0,9,0
201,197,11,0,787,688,711,286,47,0,0,0,14,0,22,0
196,129,0,0,794,726,685,180,41,0,0,0,0,0,0,0
108,42,0,0,785,707,674,156,15,0,0,0,0,0,0,0
126,60,0,0,773,700,659,150,17,0,0,0,0,0,0,0
183,115,0,0,762,711,637,109,23,0,0,0,0,0,0,0
