Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,111,99,0,0,0,0,0,0,0,0,0,0,0,0
0,2,249,204,0,0,0,0,0,0,0,0,0,0,0,0
404,485,374,206,0,0,74,0,0,0,0,0,0,0,0,0
563,616,407,214,0,0,324,106,0,0,0,0,0,0,0,0
583,628,406,237,0,0,328,119,0,0,0,0,0,0,0,0
602,637,387,207,9,0,300,11,0,0,0,0,0,0,0,0
604,609,371,212,0,0,105,0,0,0,0,0,0,0,0,0
613,624,370,195,0,0,196,0,0,0,0,0,0,0,0,0
603,591,294,138,64,0,56,0,0,0,0,0,0,0,0,0
604,593,293,118,175,195,1,0,0,0,0,0,0,0,0,0
632,619,297,27,242,240,38,0,0,0,0,0,0,0,0,0
587,589,316,145,145,26,73,0,0,0,0,0,0,0,0,0
580,597,345,183,21,0,165,0,0,0,0,0,0,0,0,0
594,632,376,205,0,0,290,18,0,0,0,0,0,0,0,0
590,623,373,187,27,0,297,8,0,0,0,0,0,0,0,0
578,581,306,141,48,0,95,0,0,0,0,0,0,0,0,0
598,600,284,102,328,307,67,0,0,0,0,0,0,0,0,0
622,622,290,108,358,382,25,0,0,0,0,0,0,0,0,0
627,628,322,142,203,189,0,0,0,0,0,0,0,0,0,0
580,602,322,153,257,69,152,0,0,0,0,0,0,0,0,0
569,599,374,223,0,0,0,0,0,0,0,0,0,0,0,0
602,633,362,170,0,0,189,0,0,0,0,0,0,0,0,0
622,639,371,189,0,0,56,0,0,0,0,0,0,0,0,0
574,578,307,159,3,0,29,0,0,0,0,0,0,0,0,0
585,619,366,184,128,38,25,0,0,0,0,0,0,0,0,0
609,662,391,207,268,164,135,0,0,0,0,0,0,0,0,0
613,655,389,216,4,0,7,0,0,0,0,0,0,0,0,0
606,655,397,224,0,0,0,0,0,0,0,0,0,0,0,0
553,607,409,244,0,0,0,0,0,0,0,0,0,0,0,0
626,653,397,210,0,0,0,0,0,0,0,0,0,0,0,0
625,630,389,211,0,0,0,0,0,0,0,0,0,0,0,0
597,598,338,162,0,0,0,0,0,0,0,0,0,0,0,0
625,609,328,159,0,0,0,0,0,0,0,0,0,0,0,0
646,631,337,162,20,0,0,0,0,0,0,0,0,0,0,0
635,614,350,169,0,0,0,0,0,0,0,0,0,0,0,0
629,603,373,196,0,0,0,0,0,0,0,0,0,0,0,0
643,608,384,203,0,0,0,0,0,0,0,0,0,0,0,0
657,630,365,156,0,0,0,0,0,0,0,0,0,0,0,0
647,606,348,154,0,0,0,0,0,0,0,0,0,0,0,0
641,604,322,153,0,0,0,0,0,0,0,0,0,0,0,0
605,620,290,123,281,50,39,0,0,0,0,0,0,15,0,0
625,633,321,144,335,106,128,0,0,0,0,0,0,19,0,0
616,617,360,211,33,0,47,0,0,0,0,0,0,0,0,0
