Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
0,0,0,0,203,282,279,74,0,0,0,0,0,0,0,0
0,0,0,0,0,90,107,83,0,0,0,0,0,0,0,0
0,0,0,0,17,134,140,80,0,0,0,0,0,0,0,0
0,0,0,0,106,225,218,71,0,0,0,0,0,0,0,0
0,0,0,0,148,240,238,67,0,0,0,0,0,0,0,0
0,0,0,0,269,291,291,50,0,0,0,0,0,0,0,0
0,0,0,0,369,371,371,89,0,0,0,0,0,0,0,0
0,0,0,0,342,342,385,163,0,0,32,0,0,0,0,0
66,0,0,0,345,342,407,234,0,0,35,0,0,0,0,0
0,0,0,0,262,303,301,115,0,0,0,0,0,0,0,0
0,0,0,0,306,334,300,88,0,0,0,0,0,0,0,0
0,0,0,0,256,290,290,79,0,0,0,0,0,0,0,0
0,0,0,0,264,288,318,103,0,0,0,0,0,0,0,0
0,0,0,0,77,192,162,65,0,0,0,0,0,0,0,0
0,0,0,0,22,168,105,38,0,0,0,0,0,0,0,0
0,0,0,0,76,193,134,25,0,0,0,0,0,0,0,0
0,0,0,0,123,205,181,31,0,0,0,0,0,0,0,0
0,0,0,0,173,213,219,64,0,0,0,0,0,0,0,0
0,0,0,0,208,234,265,88,0,0,0,0,0,0,0,0
0,0,0,0,236,272,250,79,0,0,0,0,0,0,0,0
0,0,0,0,223,252,239,93,0,0,0,0,0,0,0,0
0,0,0,0,189,80,243,129,0,0,0,0,0,0,0,0
20,0,0,0,283,200,313,190,0,0,0,0,0,0,0,0
27,0,0,0,278,228,307,202,0,0,0,0,0,0,0,0
42,0,0,0,271,217,316,228,0,0,0,0,0,0,0,0
80,0,0,0,316,282,335,236,0,0,0,0,0,0,0,0
86,0,0,0,259,215,323,252,0,0,0,0,0,0,0,0
68,8,0,0,252,169,302,254,0,0,0,0,0,0,6,0
33,0,0,0,266,199,312,267,0,0,0,0,0,0,0,0
55,0,0,0,260,234,314,246,0,0,0,0,0,0,0,0
29,0,0,0,108,124,245,227,0,0,0,0,0,0,0,0
30,0,0,0,179,169,293,244,0,0,0,0,0,0,70,0
49,0,0,0,299,333,323,229,0,0,0,0,0,0,0,0
56,0,0,0,282,337,308,214,0,0,0,0,0,0,0,0
14,0,0,0,230,268,296,210,0,0,0,0,0,0,0,0
6,0,0,0,230,265,313,225,0,0,0,0,0,0,0,0
22,0,0,0,193,230,258,208,0,0,0,0,0,0,0,0
30,0,0,0,212,243,296,212,0,0,0,0,13,0,9,0
27,0,0,0,288,344,300,151,0,0,0,0,0,0,0,0
30,0,0,0,274,347,272,148,0,0,0,0,0,0,0,0
16,0,0,0,319,398,299,133,0,0,0,0,0,0,0,0
110,0,0,0,459,519,385,183,0,0,0,0,0,0,0,0
178,0,0,0,554,591,475,236,0,0,0,0,0,0,0,0
161,0,0,0,569,602,488,257,0,0,0,0,0,0,0,0
178,4,0,0,398,483,362,250,0,0,0,0,0,0,0,0
103,18,0,0,248,317,266,204,0,0,0,0,15,0,0,0
66,10,0,0,239,267,259,194,0,0,0,0,7,0,0,0
52,14,0,0,257,311,312,236,0,0,0,0,11,0,101,0
13,0,0,0,122,189,297,236,0,0,0,0,19,0,117,0
0,0,0,0,129,200,281,193,0,0,0,0,0,0,1,0
0,0,0,0,44,172,201,151,0,0,0,0,0,0,0,0
0,0,0,0,94,198,214,143,0,0,0,0,0,0,0,0
0,0,0,0,174,261,269,161,0,0,0,0,0,0,0,0
0,0,0,0,98,184,232,166,0,0,0,0,0,0,4,0
0,0,0,0,18,49,176,169,0,0,0,0,0,0,76,0
0,0,0,0,166,229,260,170,0,0,0,0,0,0,5,0
0,0,0,0,262,326,299,152,0,0,0,0,0,0,0,0
0,0,0,0,279,354,295,152,0,0,0,0,0,0,0,0
10,0,0,0,302,379,308,188,0,0,0,0,0,0,0,0
9,0,0,0,126,217,222,179,0,0,0,0,0,0,0,0
36,0,0,0,222,287,286,213,0,0,0,0,0,0,57,0
54,0,0,0,318,389,322,195,0,0,0,0,0,0,0,0
45,0,0,0,281,373,299,185,0,0,0,0,0,0,0,0
15,0,0,0,259,280,277,187,0,0,0,0,0,0,0,0
12,0,0,0,278,256,317,203,0,0,0,0,0,0,0,0
2,2,0,0,159,135,246,201,0,0,0,0,8,0,78,0
28,23,0,0,283,269,331,213,0,0,0,0,13,0,89,0
72,24,0,0,385,399,373,194,0,0,0,0,0,0,0,0
40,0,0,0,353,371,340,178,0,0,0,0,0,0,0,0
59,17,0,0,359,387,387,227,0,0,0,0,0,0,0,0
100,40,0,0,333,330,404,264,0,0,0,0,0,0,20,0
72,15,0,0,153,163,331,273,0,0,0,0,21,0,105,0
64,0,0,0,207,243,344,270,0,0,0,0,0,0,32,0
101,0,0,0,338,371,413,274,0,0,0,0,0,0,0,0
104,0,0,0,348,380,380,254,0,0,0,0,0,0,0,0
91,0,0,0,442,496,386,177,0,0,0,0,0,0,0,0
54,0,0,0,458,509,365,103,0,0,0,0,0,0,0,0
69,0,0,0,453,500,358,113,0,0,0,0,0,0,0,0
162,0,0,0,495,535,429,204,0,0,0,0,0,0,0,0
223,0,0,0,526,558,457,245,0,0,0,0,0,0,0,0
141,0,0,0,502,537,447,259,0,0,0,0,0,0,0,0
104,0,0,0,463,494,455,280,0,0,0,0,0,0,0,0
77,0,0,0,434,453,454,284,0,0,0,0,0,0,0,0
96,0,0,0,427,446,453,254,0,0,0,0,0,0,0,0
75,0,0,0,411,449,436,230,0,0,0,0,0,0,0,0
135,0,0,0,458,505,468,250,0,0,0,0,0,0,0,0
140,0,0,0,497,541,491,237,0,0,0,0,0,0,0,0
76,0,0,0,474,529,457,185,0,0,0,0,0,0,0,0
54,0,0,0,447,489,442,191,0,0,0,0,0,0,0,0
55,0,0,0,451,466,457,252,0,0,0,0,0,0,0,0
86,0,0,0,466,474,465,274,0,0,0,0,0,0,0,0
88,0,0,0,490,475,451,247,0,0,0,0,0,0,0,0
106,0,0,0,437,434,410,241,0,0,0,0,0,0,0,0
142,0,0,0,474,474,440,272,0,0,0,0,0,0,0,0
85,0,0,0,452,432,431,230,0,0,0,0,0,0,0,0
54,0,0,0,425,420,398,230,0,0,0,0,0,0,0,0
86,0,0,0,448,435,415,223,0,0,0,0,0,0,0,0
105,0,0,0,447,434,447,267,0,0,0,0,0,0,0,0
89,0,0,0,443,434,449,283,0,0,0,0,0,0,0,0
70,0,0,0,404,449,427,290,0,0,0,0,0,0,0,0
104,0,0,0,372,419,414,305,0,0,0,0,0,0,0,0
