Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
163,320,121,0,559,329,510,287,233,143,323,11,0,0,0,0
173,321,137,0,561,326,516,293,234,150,328,24,0,0,0,0
170,324,154,0,549,270,515,297,228,167,338,41,0,0,0,0
193,342,151,0,570,351,529,298,232,158,339,31,0,0,0,0
272,440,191,0,629,457,580,339,255,192,352,56,0,0,0,0
366,518,236,0,629,451,581,324,304,222,375,91,0,0,24,0
374,471,205,0,549,351,508,238,308,238,386,113,27,0,149,0
390,514,195,0,612,467,556,259,301,236,379,77,16,0,49,0
419,546,223,0,638,496,584,299,313,250,388,108,29,0,119,0
429,543,256,0,621,424,582,322,313,257,396,137,74,0,228,0
412,517,248,0,561,334,531,294,301,261,397,149,122,0,294,0
395,493,209,0,560,374,504,236,285,248,385,115,106,0,249,0
412,510,194,0,584,430,502,213,289,247,387,105,87,0,206,0
430,530,187,0,603,476,500,182,294,251,390,103,108,0,190,0
444,550,197,0,628,518,521,196,297,247,388,93,96,0,158,0
456,562,204,0,643,533,545,222,292,245,387,93,107,0,155,0
454,556,192,0,640,531,542,203,291,242,383,72,75,0,110,0
443,556,205,0,635,496,552,234,288,248,390,87,91,0,135,0
427,547,214,0,627,443,564,262,283,247,391,89,88,0,145,0
416,550,214,0,642,483,579,278,285,235,379,56,35,0,52,0
401,543,211,0,669,516,620,327,262,193,352,29,0,0,0,0
392,557,227,0,677,503,638,360,265,202,361,44,0,0,0,0
383,550,227,0,667,463,632,354,254,204,364,50,0,0,12,0
390,556,227,0,669,478,632,346,264,209,367,51,0,0,12,0
393,547,219,0,669,494,626,324,257,202,359,34,0,0,0,0
396,548,220,0,665,488,623,330,255,208,365,42,3,0,8,0
409,563,215,0,676,520,626,308,272,215,368,39,4,0,3,0
430,571,222,0,682,543,627,307,278,219,371,51,10,0,20,0
447,581,234,0,683,550,622,305,281,225,379,61,34,0,57,0
431,559,181,0,685,558,617,283,260,189,349,18,0,0,0,0
385,510,167,0,655,505,598,280,236,174,339,26,0,0,0,0
394,515,176,0,652,515,587,268,244,183,346,37,0,0,0,0
369,498,153,0,646,507,580,256,224,169,336,12,0,0,0,0
370,498,148,0,640,506,568,240,231,177,343,20,0,0,0,0
417,545,185,0,662,532,593,254,263,206,365,45,12,0,3,0
448,570,194,0,679,569,599,241,274,213,371,49,28,0,21,0
447,567,198,0,668,543,593,250,271,215,375,53,40,0,38,0
416,553,198,0,656,491,601,279,260,209,374,46,15,0,19,0
415,561,210,0,664,489,615,305,269,213,373,43,15,0,9,0
397,556,206,0,685,521,640,334,255,177,345,15,0,0,0,0
390,544,207,0,688,521,647,336,251,167,334,14,0,0,0,0
376,536,214,0,668,448,641,341,245,179,351,36,0,0,0,0
379,535,210,0,674,476,641,333,244,175,346,24,0,0,0,0
358,506,190,0,653,439,624,293,224,165,335,19,0,0,0,0
373,515,184,0,663,476,625,291,230,167,336,15,0,0,0,0
392,533,202,0,671,496,627,300,246,184,352,30,0,0,0,0
411,555,204,0,678,520,626,301,258,192,357,40,0,0,0,0
422,566,205,0,680,541,618,287,263,201,362,42,3,0,1,0
430,566,159,0,689,573,611,237,260,177,342,12,0,0,0,0
426,553,147,0,678,573,583,178,254,174,336,11,0,0,0,0
429,553,143,0,671,568,571,178,245,175,339,20,0,0,0,0
431,550,145,0,663,558,565,186,242,179,345,25,0,0,0,0
442,571,165,0,659,554,565,188,260,190,362,47,23,0,11,0
459,582,170,0,679,582,585,192,269,195,362,40,42,0,10,0
456,574,169,0,667,556,581,199,250,192,363,40,27,0,0,0
429,564,181,0,666,521,605,243,243,180,355,31,7,0,0,0
423,560,188,0,667,505,616,259,238,179,351,34,6,0,0,0
415,565,210,0,680,523,633,295,233,173,344,29,0,0,0,0
417,576,242,0,681,483,647,341,234,183,352,52,14,0,38,0
421,563,280,0,634,340,640,365,231,210,372,99,118,0,226,0
466,536,325,0,475,104,594,378,261,275,403,162,160,0,365,0
499,525,369,12,397,83,548,382,315,378,472,292,90,0,293,0
506,526,359,4,467,158,555,370,330,394,482,311,11,0,114,0
494,566,305,0,585,358,611,379,321,312,397,176,0,0,61,0
490,569,283,0,635,478,617,335,314,277,361,79,0,0,0,0
468,569,309,0,628,459,598,311,274,249,372,105,48,0,33,0
461,560,263,0,622,452,599,314,252,236,374,112,27,0,44,0
480,566,285,0,624,475,586,287,262,264,381,194,21,0,22,0
495,570,288,0,587,417,538,235,282,285,400,204,78,0,103,0
514,582,332,0,560,345,539,293,298,328,435,263,122,0,189,0
524,569,352,0,512,261,517,316,307,363,441,295,199,0,254,0
507,543,324,0,519,237,532,309,290,328,416,188,231,0,251,0
437,524,302,0,561,248,589,343,231,252,381,124,154,0,186,0
399,544,321,0,586,262,627,397,229,214,381,109,177,0,321,0
295,466,334,29,370,0,586,444,194,227,400,145,241,0,455,0
313,479,357,39,368,0,599,463,204,244,415,154,257,0,458,0
322,473,341,17,368,0,601,460,179,247,407,138,175,0,398,0
360,488,335,11,409,13,601,431,207,266,413,133,154,0,369,0
372,496,300,0,442,58,603,413,216,261,401,106,134,0,326,0
397,538,271,0,538,234,626,396,244,255,391,88,69,0,207,0
433,584,240,0,619,455,641,357,278,230,372,41,4,0,55,0
461,600,255,0,646,502,652,386,284,260,379,49,0,0,20,0
465,594,199,0,656,533,650,329,292,266,359,15,0,0,0,0
426,557,179,0,637,485,642,349,264,230,343,16,0,0,0,0
432,560,200,0,627,469,634,340,268,241,357,37,0,0,0,0
435,554,200,0,590,411,604,315,265,261,375,60,0,0,41,0
456,579,205,0,602,443,608,306,284,274,388,71,0,0,63,0
473,599,232,0,617,466,619,331,291,284,398,87,15,0,121,0
474,598,224,0,617,469,618,329,288,283,398,83,15,0,107,0
459,589,210,0,618,447,626,346,280,275,389,70,5,0,55,0
435,579,227,0,621,415,642,384,264,257,379,58,0,0,29,0
424,583,216,0,650,487,655,385,252,217,350,18,0,0,0,0
418,580,206,0,670,516,668,377,263,210,340,9,0,0,0,0
426,589,227,0,663,487,673,393,272,234,361,36,0,0,0,0
421,586,236,0,655,432,676,403,257,236,368,45,0,0,0,0
427,578,237,0,621,378,659,394,266,248,385,58,0,0,34,0
430,570,235,0,601,359,647,380,270,258,391,69,6,0,81,0
457,598,232,0,648,478,656,381,279,260,385,61,4,0,33,0
463,607,209,0,680,550,667,361,279,240,366,29,0,0,0,0
464,604,190,0,690,577,663,318,279,234,356,21,0,0,0,0
438,588,182,0,675,550,654,336,257,217,345,14,0,0,0,0
424,563,185,0,657,522,644,334,250,211,339,21,0,0,0,0
430,570,205,0,632,483,618,307,244,232,365,55,0,0,29,0
436,573,179,0,623,498,596,264,251,238,373,54,1,0,39,0
469,605,200,0,649,536,613,271,272,252,385,63,12,0,55,0
484,619,200,0,668,560,628,286,279,259,392,65,19,0,73,0
