Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
422,0,0,0,378,515,261,77,0,60,2,0,0,224,0,0
566,281,100,0,607,666,474,254,0,163,4,0,0,232,0,0
612,413,215,0,680,712,568,385,0,104,7,0,14,263,0,0
588,470,286,0,637,655,573,423,0,97,8,0,156,295,3,0
618,484,272,0,683,705,600,421,0,98,3,0,91,291,0,0
609,480,253,0,680,700,595,414,0,89,2,0,92,272,0,0
614,475,206,0,685,709,590,383,0,78,1,0,77,274,0,0
616,485,233,0,687,710,596,391,0,78,4,0,105,299,0,0
616,485,227,0,690,713,595,380,0,71,3,0,106,290,0,0
612,484,221,0,687,708,594,385,0,75,1,0,111,285,0,0
616,478,194,0,690,714,592,352,0,67,0,0,108,290,0,0
612,481,204,0,690,714,595,367,0,66,0,0,114,296,0,0
616,488,209,0,691,714,600,370,0,40,2,0,141,298,0,0
620,486,232,0,661,692,598,427,0,24,9,0,244,354,72,0
613,494,247,0,670,690,603,418,0,19,6,0,222,338,52,0
613,487,204,0,682,703,605,405,0,13,3,0,177,335,12,0
615,489,208,0,685,706,603,395,0,13,1,0,179,334,12,0
614,490,211,0,683,704,602,392,0,12,2,0,188,342,17,0
617,491,214,0,686,708,602,386,0,7,0,0,181,343,14,0
618,492,219,0,684,706,598,378,0,8,0,0,194,344,23,0
621,493,215,0,687,709,600,374,0,7,0,0,200,357,20,0
619,494,228,0,688,710,604,379,0,5,1,0,201,369,19,0
620,495,217,0,689,711,604,377,0,0,0,0,205,366,23,0
611,508,279,0,674,679,620,428,0,0,8,0,307,384,214,0
599,507,278,0,670,675,618,429,0,0,4,0,297,387,165,0
608,504,251,0,685,696,620,414,0,0,0,0,251,377,89,0
610,504,244,0,684,700,611,393,0,0,0,0,242,378,81,0
616,507,240,0,686,704,609,386,0,0,0,0,257,371,79,0
612,499,212,0,690,708,607,373,0,0,0,0,208,362,33,0
612,501,224,0,690,709,606,372,0,0,0,0,209,357,40,0
614,502,226,0,688,708,602,357,0,0,0,0,236,361,45,0
618,506,221,0,691,712,604,356,0,0,0,0,254,375,70,0
616,504,229,0,683,705,596,354,0,0,0,0,258,370,86,0
619,508,241,0,689,711,602,356,0,0,0,0,248,371,69,0
616,503,246,0,688,709,603,365,0,0,0,0,232,369,44,0
615,500,223,0,690,712,597,343,0,0,0,0,215,368,29,0
620,501,202,0,692,718,597,332,0,0,0,0,220,371,24,0
618,501,196,0,693,717,597,329,0,0,0,0,216,369,28,0
616,503,211,0,694,716,602,346,0,0,0,0,219,367,36,0
615,503,215,0,691,713,599,348,0,0,0,0,230,370,52,0
618,502,195,0,689,716,592,313,0,0,0,0,224,366,50,0
619,502,182,0,690,717,589,305,0,0,0,0,227,373,39,0
619,505,199,0,693,719,595,328,0,0,0,0,237,378,57,0
617,503,197,0,693,719,593,328,0,0,0,0,219,371,40,0
617,516,258,0,687,706,603,366,0,0,0,0,293,381,179,0
621,516,246,0,691,712,603,362,0,0,0,0,269,383,126,0
621,517,251,0,688,710,603,366,0,0,0,0,270,376,141,0
622,521,261,0,692,714,607,375,0,0,0,0,279,378,161,0
622,520,252,0,690,712,603,366,0,0,0,0,285,382,160,0
623,520,247,0,691,715,602,356,0,0,0,0,286,386,146,0
621,532,294,0,677,692,607,383,0,0,3,0,360,408,327,0
618,530,272,0,682,699,607,380,0,0,0,0,327,400,236,0
622,532,273,0,686,706,607,377,0,0,0,0,325,402,228,0
629,532,260,0,690,715,602,348,0,0,0,0,313,397,193,0
628,530,262,0,686,710,602,352,0,0,0,0,320,404,213,0
630,529,257,0,688,713,601,349,0,0,0,0,313,399,196,0
629,528,259,0,687,712,600,350,0,0,0,0,307,402,192,0
630,529,265,0,687,712,601,358,0,0,0,0,314,402,213,0
631,530,259,0,688,715,596,346,0,0,0,0,307,401,192,0
632,529,258,0,690,716,598,350,0,0,0,0,309,408,183,0
632,531,258,0,692,717,600,352,0,0,0,0,311,410,184,0
632,528,242,0,695,721,602,342,0,0,0,0,285,409,124,0
630,531,268,0,691,712,606,367,0,0,0,0,315,407,219,0
627,535,290,0,690,704,615,392,0,0,0,0,328,403,265,0
617,535,301,0,681,685,615,400,0,0,0,0,336,408,310,0
620,535,283,0,691,702,619,398,0,0,0,0,309,407,232,0
622,535,279,0,691,705,614,388,0,0,0,0,307,407,223,0
627,535,268,0,693,711,610,370,0,0,0,0,302,401,194,0
629,536,268,0,694,712,610,370,0,0,0,0,299,403,206,0
626,535,250,0,693,711,610,376,0,0,0,0,300,410,211,0
626,533,243,0,692,712,606,349,0,0,0,0,304,414,204,0
630,533,240,0,693,716,605,349,0,0,0,0,296,413,186,0
629,534,239,0,693,715,605,355,0,0,0,0,299,414,190,0
630,535,242,0,694,717,606,359,0,0,0,0,297,411,190,0
628,533,237,0,694,717,605,352,0,0,0,0,300,411,188,0
631,535,240,0,695,719,605,349,0,0,0,0,304,417,196,0
633,535,239,0,695,721,603,338,0,0,0,0,299,412,197,0
633,534,238,0,698,724,605,342,0,0,0,0,290,407,160,0
623,534,252,0,695,712,611,373,0,0,0,0,306,408,215,0
626,533,251,0,695,716,606,352,0,0,0,0,312,413,218,0
632,535,246,0,697,722,607,342,0,0,0,0,302,408,199,0
632,537,258,0,695,714,613,363,0,0,0,0,312,415,254,0
632,535,254,0,695,717,609,355,0,0,0,0,295,401,202,0
632,536,255,0,695,717,609,352,0,0,0,0,305,405,208,0
635,537,256,0,697,719,609,349,0,0,0,0,302,401,217,0
634,536,259,0,690,714,603,337,0,0,0,0,304,404,242,0
636,535,250,0,694,720,602,329,0,0,0,0,305,409,201,0
639,537,254,0,697,725,603,319,0,0,0,0,301,413,186,0
635,537,257,0,697,721,607,337,0,0,0,0,307,416,205,0
635,535,245,0,697,723,604,327,0,0,0,0,295,412,166,0
634,536,249,0,695,721,603,329,0,0,0,0,294,414,186,0
639,536,240,0,698,725,603,318,0,0,0,0,291,411,174,0
637,536,247,0,697,723,603,329,0,0,0,0,295,410,185,0
638,536,250,0,694,721,600,315,0,0,0,0,299,407,205,0
641,539,257,0,697,723,605,326,0,0,0,0,302,407,208,0
638,543,289,0,692,708,616,366,0,0,0,0,346,412,304,0
629,545,315,0,680,684,619,385,0,0,0,0,403,440,357,0
635,544,293,0,686,697,616,368,0,0,0,0,373,428,298,0
637,544,270,0,691,709,614,358,0,0,0,0,349,425,234,0
637,543,272,0,691,709,613,354,0,0,0,0,351,427,235,0
637,543,274,0,690,709,612,358,0,0,0,0,352,425,240,0
638,542,254,0,690,711,608,342,0,0,0,0,351,431,235,0
639,540,246,0,690,713,605,335,0,0,0,0,348,431,222,0
639,543,258,0,694,714,613,350,0,0,0,0,354,431,232,0
637,541,260,0,687,708,606,340,0,0,0,0,352,423,244,0
639,543,258,0,694,716,611,349,0,0,0,0,340,426,214,0
640,544,263,0,694,715,611,353,0,0,0,0,340,426,214,0
640,544,260,0,690,712,608,344,0,0,0,0,354,427,249,0
645,545,255,0,691,717,604,321,0,0,0,0,343,426,238,0
642,545,266,0,689,713,605,341,0,0,0,0,354,430,256,0
642,545,268,0,694,718,609,352,0,0,0,0,344,427,213,0
643,546,275,0,692,716,607,352,0,0,0,0,351,430,243,0
641,545,275,0,687,709,606,350,0,0,0,0,363,434,263,0
643,543,256,0,689,715,598,331,0,0,0,0,352,432,222,0
647,543,237,0,682,715,576,291,0,0,0,0,362,427,262,0
651,543,215,0,682,718,564,280,0,0,0,0,356,433,235,0
656,546,227,0,683,720,565,266,0,0,0,0,364,428,285,0
657,544,220,0,680,719,557,259,0,0,0,0,358,438,278,0
660,545,234,0,685,724,563,275,0,0,0,0,350,436,247,0
660,543,231,0,669,714,549,260,0,0,0,0,373,435,293,0
663,546,246,0,673,713,563,293,0,0,0,0,376,427,310,0
662,545,241,0,679,718,565,298,0,0,0,0,370,432,284,0
660,545,250,0,674,714,562,298,0,0,0,0,375,431,300,0
665,546,230,0,682,725,562,269,0,0,0,0,367,436,266,0
659,545,236,0,675,715,562,290,0,0,0,0,372,443,277,0
657,545,244,0,673,713,563,296,0,0,0,0,373,447,281,0
660,547,249,0,681,720,571,304,0,0,0,0,369,442,274,0
659,547,255,0,677,714,570,298,0,0,0,0,378,446,294,0
663,547,245,0,678,719,567,279,0,0,0,0,373,445,286,0
665,549,240,0,680,720,570,285,0,0,0,0,378,455,292,0
666,547,227,0,676,720,558,258,0,0,0,0,372,449,287,0
668,550,221,0,683,726,566,263,0,0,0,0,376,459,285,0
668,548,217,0,682,725,562,252,0,0,0,0,372,455,275,0
662,547,223,0,680,720,563,264,0,0,0,0,375,453,272,0
669,549,218,0,686,729,564,263,0,0,0,0,370,453,255,0
666,550,230,0,684,722,570,294,0,0,0,0,373,449,281,0
661,550,250,0,685,719,577,311,0,0,0,0,363,439,274,0
667,553,258,0,687,721,583,311,0,0,0,0,374,447,295,0
666,551,250,0,684,721,575,291,0,0,0,0,371,450,288,0
667,551,244,0,686,724,573,289,0,0,0,0,369,449,284,0
666,550,242,0,687,724,575,297,0,0,0,0,367,450,272,0
670,551,237,0,687,727,571,277,0,0,0,0,371,456,281,0
668,550,241,0,685,724,572,288,0,0,0,0,370,456,278,0
669,550,244,0,685,724,569,288,0,0,0,0,373,457,285,0
670,550,235,0,686,729,563,268,0,0,0,0,368,457,267,0
671,549,232,0,685,729,557,256,0,0,0,0,357,445,245,0
668,549,242,0,681,720,563,282,0,0,0,0,375,454,294,0
670,548,228,0,686,726,562,264,0,0,0,0,361,448,242,0
667,544,225,0,678,720,554,258,0,0,0,0,369,454,258,0
670,545,220,0,678,722,552,249,0,0,0,0,378,466,278,0
674,532,160,0,662,729,488,147,0,0,0,0,359,476,213,0
602,334,30,0,376,617,189,0,0,0,0,0,350,456,173,0
506,99,0,0,21,367,39,0,0,0,0,0,421,487,307,0
399,0,0,0,8,59,30,0,0,0,0,0,499,528,407,0
233,0,0,0,7,27,15,0,0,0,0,0,546,571,435,0
