Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
532,628,384,0,744,451,725,329,0,110,165,24,0,0,255,0
531,631,385,0,744,446,725,328,0,108,167,23,0,0,258,0
532,633,380,0,746,453,723,311,0,101,167,16,0,0,260,0
532,635,380,0,748,462,725,329,0,89,165,17,0,0,266,0
565,664,398,0,786,570,747,325,0,92,165,13,0,0,261,0
558,665,420,0,789,550,757,358,0,86,158,20,0,0,268,0
553,657,399,0,794,571,751,335,0,77,150,9,0,0,186,0
550,636,353,0,791,587,730,274,0,73,138,0,0,0,122,0
549,616,326,0,783,593,711,242,0,76,138,0,0,0,108,0
544,608,320,0,784,598,710,245,0,72,127,0,0,0,85,0
550,621,325,0,791,614,716,246,0,56,142,0,0,0,77,0
565,641,348,0,793,621,727,270,0,67,161,0,0,0,107,0
560,643,360,0,779,557,726,281,0,73,162,1,0,0,144,0
498,590,306,0,726,429,696,239,0,62,139,0,0,0,99,0
477,580,289,0,699,381,672,230,0,60,159,0,0,0,143,0
504,598,312,0,718,428,685,232,0,65,160,0,0,0,130,0
509,600,296,0,740,493,688,221,0,48,159,0,0,0,56,0
475,583,272,0,737,443,681,217,0,34,154,0,0,0,51,0
410,506,226,0,670,277,634,190,0,35,113,0,0,0,16,0
434,538,247,0,697,359,651,215,0,33,139,0,0,0,57,0
480,580,303,0,719,420,675,246,0,31,164,0,0,0,116,0
548,641,371,0,783,566,730,293,0,32,163,0,0,0,105,0
565,660,407,0,794,532,744,314,0,67,181,16,0,0,141,0
524,626,384,0,773,460,726,283,0,28,173,7,0,0,109,0
536,629,359,0,785,521,719,250,0,31,171,0,0,0,82,0
549,645,383,0,791,537,728,272,0,29,184,6,0,0,126,0
564,650,378,0,796,568,726,240,0,20,186,6,0,0,84,0
563,647,367,0,784,546,715,238,0,30,189,6,0,0,87,0
501,585,323,0,706,366,671,205,0,38,174,8,0,0,116,0
504,589,332,0,682,345,658,205,0,52,188,20,0,0,210,0
543,626,366,0,727,451,686,228,0,53,180,14,0,0,231,0
544,616,320,0,738,486,668,179,0,35,173,0,0,0,150,0
500,578,286,0,698,371,641,166,0,30,162,0,0,0,151,0
470,562,286,0,679,313,639,196,0,15,177,0,0,0,155,0
511,599,334,0,702,349,659,221,0,14,193,4,0,0,210,0
557,643,374,0,752,481,699,249,0,7,180,6,0,0,240,0
581,670,393,0,782,534,718,248,0,6,185,7,0,0,229,0
551,653,402,0,764,421,716,256,0,7,183,8,0,0,252,0
565,660,396,0,773,484,716,255,0,6,184,6,0,0,204,0
579,668,396,0,783,521,720,253,0,7,186,6,0,0,178,0
588,669,374,0,784,554,709,205,0,7,187,3,0,0,130,0
568,663,392,0,758,432,710,244,0,10,189,21,0,0,196,0
537,642,391,0,729,318,704,259,0,8,192,31,0,0,218,0
510,622,379,0,683,252,680,240,0,1,190,33,0,0,235,0
527,631,363,0,716,361,673,204,0,0,185,13,0,0,172,0
539,634,337,0,740,453,670,167,0,0,174,0,0,0,71,0
520,612,325,0,727,394,657,176,0,0,156,0,0,0,86,0
489,580,297,0,700,357,636,166,0,0,151,0,0,0,37,0
508,596,296,0,716,416,643,184,0,0,164,0,0,0,44,0
557,635,315,0,750,514,659,158,0,0,178,0,0,0,36,0
586,669,366,0,781,559,691,204,0,0,194,11,0,0,76,0
591,668,368,0,791,570,694,190,0,0,194,3,0,0,35,0
550,644,355,0,775,499,682,198,0,0,187,0,0,0,32,0
564,652,359,0,788,547,686,192,0,0,194,0,0,0,13,0
580,660,361,0,791,563,685,191,0,0,200,2,0,0,51,0
598,669,361,0,790,581,678,145,0,0,197,4,0,0,48,0
599,668,363,0,775,550,670,144,0,0,197,15,0,0,93,0
548,630,337,0,729,416,648,154,0,0,192,3,0,0,68,0
528,619,336,0,684,318,607,148,0,0,189,17,0,0,151,0
552,647,357,0,735,433,639,157,0,0,163,5,0,0,141,0
566,654,348,0,749,483,635,135,0,0,196,0,0,0,84,0
504,596,286,0,694,327,593,124,0,0,153,0,0,0,38,0
472,570,262,0,662,300,570,120,0,0,161,0,0,0,4,0
542,643,352,0,731,412,626,166,0,0,185,5,0,0,81,0
545,652,368,0,745,432,645,192,0,0,186,11,0,0,57,0
588,682,404,0,787,535,673,199,0,0,195,27,0,0,18,0
561,659,360,0,784,525,650,138,0,0,158,2,0,0,0,0
553,632,309,0,778,532,621,111,0,0,155,0,0,0,0,0
587,667,358,0,793,567,649,139,0,0,179,5,0,0,1,0
592,678,390,0,792,544,664,169,0,0,192,29,0,0,61,0
597,678,378,0,780,539,646,140,0,0,199,26,0,0,75,0
568,667,380,0,761,453,641,161,0,0,202,26,0,0,87,0
515,623,332,0,702,329,591,117,0,0,196,11,0,0,17,0
519,628,355,0,695,295,581,151,0,0,197,32,0,0,87,0
541,632,323,0,747,465,573,84,0,0,138,0,0,0,0,0
539,635,336,0,743,428,578,105,0,0,168,5,0,0,13,0
435,572,290,0,647,182,530,97,0,0,160,6,0,0,49,0
442,584,336,0,659,216,561,148,0,0,153,18,0,0,93,0
502,632,369,0,704,287,588,166,0,0,162,32,0,0,153,0
535,646,376,0,719,349,593,136,0,0,169,18,0,0,153,0
573,674,398,0,771,476,634,157,0,0,162,19,0,0,122,0
549,671,403,0,767,397,641,184,0,0,172,34,0,0,143,0
525,664,403,0,761,369,641,188,0,0,169,41,0,0,124,0
553,678,408,0,773,422,642,175,0,0,171,36,0,0,128,0
