Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
467,364,114,0,714,667,597,138,65,0,107,3,62,0,0,0
471,365,128,0,716,670,601,157,69,0,119,6,61,0,0,0
473,352,100,0,719,682,585,114,68,0,96,0,7,0,0,0
455,243,14,0,728,716,553,67,57,0,59,0,0,0,0,0
431,108,0,0,739,741,507,10,53,0,36,0,0,0,0,0
445,139,0,0,747,747,525,15,55,0,41,0,0,0,0,0
469,274,0,0,740,725,553,63,69,0,91,0,0,0,0,0
455,243,0,0,745,731,549,65,53,0,66,0,0,0,0,0
417,180,0,0,741,714,545,55,59,0,58,0,0,0,0,0
432,217,0,0,739,712,548,62,60,0,68,0,0,0,0,0
422,192,0,0,744,718,544,51,55,0,52,0,0,0,0,0
438,267,13,0,742,714,564,75,55,0,89,0,0,0,0,0
446,269,9,0,742,721,558,67,56,0,88,0,0,0,0,0
451,272,10,0,744,727,554,65,62,0,95,0,0,0,0,0
449,233,0,0,748,732,545,57,61,0,55,0,0,0,0,0
447,236,0,0,747,730,547,63,52,0,55,0,0,0,0,0
444,222,0,0,748,732,544,59,47,0,52,0,0,0,0,0
448,227,0,0,748,736,537,55,42,0,51,0,0,0,0,0
451,230,0,0,748,737,535,52,46,0,57,0,0,0,0,0
452,231,0,0,748,740,531,53,46,0,55,0,0,0,0,0
455,232,0,0,748,741,531,56,51,0,51,0,0,0,0,0
464,253,11,0,747,739,539,73,65,0,57,0,0,0,0,0
463,256,7,0,747,740,540,74,60,0,62,0,0,0,0,0
459,253,0,0,748,741,540,69,49,0,65,0,0,0,0,0
459,251,0,0,749,743,539,58,50,0,65,0,0,0,0,0
460,264,10,0,749,741,545,68,49,0,69,0,0,0,0,0
462,263,8,0,749,743,543,60,57,0,70,0,0,0,0,0
460,263,8,0,751,742,547,66,49,0,74,0,0,0,0,0
458,266,10,0,751,742,551,70,37,0,73,0,0,0,0,0
456,266,17,0,752,741,556,75,36,0,85,0,0,0,0,0
458,264,18,0,752,743,554,68,46,0,72,0,0,0,0,0
460,261,9,0,752,743,553,69,48,0,80,0,0,0,0,0
460,256,16,0,752,743,554,69,50,0,83,0,0,0,0,0
457,248,8,0,753,744,552,64,41,0,63,0,0,0,0,0
459,257,10,0,753,744,554,69,49,0,74,0,0,0,0,0
458,255,10,0,754,745,553,64,49,0,66,0,0,0,0,0
460,260,9,0,753,746,546,57,34,0,65,0,0,0,0,0
458,256,8,0,754,747,544,55,28,0,61,0,0,0,0,0
461,265,18,0,754,746,549,66,40,0,72,0,0,0,0,0
462,262,9,0,754,748,547,56,32,0,67,0,0,0,0,0
462,267,19,0,753,746,548,58,36,0,70,0,0,0,0,0
464,274,22,0,754,746,552,66,41,0,74,0,0,0,0,0
461,258,10,0,754,747,549,55,42,0,61,0,0,0,0,0
462,256,11,0,755,749,550,56,45,0,64,0,0,0,0,0
460,243,8,0,755,749,547,55,46,0,60,0,0,0,0,0
458,228,0,0,756,751,545,46,40,0,60,0,0,0,0,0
459,238,0,0,755,751,534,40,34,0,64,0,0,0,0,0
460,242,0,0,755,751,538,46,37,0,65,0,0,0,0,0
464,261,18,0,755,749,542,55,44,0,67,0,0,0,0,0
462,243,0,0,756,752,538,48,44,0,61,0,0,0,0,0
462,236,0,0,756,753,535,44,43,0,58,0,0,0,0,0
460,235,0,0,756,752,537,48,39,0,61,0,0,0,0,0
458,227,0,0,756,753,536,40,39,0,55,0,0,0,0,0
460,214,0,0,757,753,536,42,58,0,54,0,0,0,0,0
457,200,0,0,758,755,533,34,51,0,53,0,0,0,0,0
442,186,0,0,757,753,532,30,37,0,51,0,0,0,0,0
447,208,0,0,757,752,538,43,45,0,58,0,0,0,0,0
450,216,0,0,758,751,540,47,49,0,55,0,0,0,0,0
449,202,0,0,758,754,538,38,51,0,57,0,0,0,0,0
452,214,0,0,757,752,539,45,56,0,52,0,0,0,0,0
457,234,7,0,758,752,543,53,56,0,63,0,0,0,0,0
457,232,0,0,758,753,542,50,58,0,64,0,0,0,0,0
455,218,0,0,759,755,538,41,56,0,54,0,0,0,0,0
448,196,0,0,759,756,534,34,52,0,50,0,0,0,0,0
452,208,0,0,759,755,537,42,56,0,57,0,0,0,0,0
454,214,0,0,760,756,536,37,57,0,59,0,0,0,0,0
452,204,0,0,760,756,535,34,59,0,58,0,0,0,0,0
454,208,0,0,759,757,532,28,56,0,56,0,0,0,0,0
457,220,0,0,759,757,536,40,58,0,62,0,0,0,0,0
455,219,0,0,760,757,537,36,55,0,60,0,0,0,0,0
457,229,0,0,758,754,539,39,57,0,59,0,0,0,0,0
461,242,0,0,759,755,541,38,60,0,63,0,0,0,0,0
457,225,0,0,759,756,539,35,56,0,54,0,0,0,0,0
464,252,0,0,756,754,543,33,64,0,65,0,0,0,0,0
470,203,0,0,756,760,512,3,79,0,49,0,0,0,0,0
470,227,0,0,755,762,508,8,67,0,57,0,0,0,0,0
469,215,0,0,757,763,508,7,77,0,47,0,0,0,0,0
473,223,0,0,757,760,514,22,87,0,55,0,0,0,0,0
460,174,0,0,757,762,496,9,71,0,53,0,0,0,0,0
457,186,0,0,758,760,503,13,65,0,59,0,0,0,0,0
458,203,0,0,759,759,512,21,77,0,57,0,0,0,0,0
455,199,0,0,759,759,517,29,82,0,60,0,0,0,0,0
456,192,0,0,759,760,512,23,73,0,62,0,0,0,0,0
453,163,0,0,760,761,511,17,66,0,58,0,0,0,0,0
455,169,0,0,760,757,518,20,81,0,66,0,0,0,0,0
450,168,0,0,761,755,525,34,70,0,64,0,0,0,0,0
455,211,0,0,760,755,527,39,79,0,65,0,0,0,0,0
460,240,0,0,760,755,533,44,79,0,77,0,0,0,0,0
463,261,0,0,761,754,541,51,74,0,79,0,0,0,0,0
462,273,0,0,760,750,549,53,68,0,74,0,0,0,0,0
462,272,0,0,760,750,547,54,65,0,75,0,0,0,0,0
465,280,13,0,759,753,545,39,74,0,74,0,0,0,0,0
465,280,14,0,757,748,548,40,68,0,80,0,0,0,0,0
464,285,16,0,758,745,554,50,69,0,80,0,0,0,0,0
464,269,0,0,759,749,550,48,70,0,61,0,0,0,0,0
463,268,15,0,759,749,552,53,71,0,72,0,0,0,0,0
470,291,22,0,759,746,556,62,76,0,79,0,0,0,0,0
469,274,15,0,758,753,538,36,72,0,65,0,0,0,0,0
463,252,0,0,760,754,539,36,61,0,59,0,0,0,0,0
464,251,0,0,761,753,543,42,74,0,69,0,0,0,0,0
463,252,0,0,761,754,543,43,71,0,66,0,0,0,0,0
468,272,2,0,760,753,546,52,75,0,73,0,0,0,0,0
