Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
132,177,109,0,692,484,0,108,0,0,0,0,0,0,0,0
135,195,135,0,691,487,0,100,0,0,0,0,0,0,0,0
169,283,229,0,562,309,0,129,0,0,30,0,0,0,0,0
247,393,218,0,673,511,0,112,0,0,41,0,0,0,0,0
382,479,266,0,761,676,0,217,10,0,48,0,0,0,0,0
380,485,302,0,725,618,0,203,19,0,77,0,0,0,0,0
371,472,287,0,718,611,0,143,24,0,87,0,0,0,0,0
373,496,333,0,713,570,0,222,39,0,106,0,0,0,0,0
384,512,344,0,743,590,0,249,48,0,91,0,0,0,0,0
388,498,304,0,755,650,0,189,43,0,71,0,0,0,0,0
398,464,230,0,752,674,0,116,53,0,63,0,0,0,0,0
402,482,248,0,770,699,0,152,51,0,59,0,0,0,0,0
437,487,216,0,793,728,0,114,54,0,50,0,0,0,0,0
398,461,239,0,773,673,0,139,67,0,48,0,0,0,0,0
438,525,330,0,768,642,0,194,100,0,91,0,0,0,0,0
474,561,363,0,784,627,0,229,123,0,116,0,0,0,0,0
413,509,362,0,751,587,0,262,82,0,93,0,0,0,0,0
381,492,357,0,711,554,0,260,48,0,100,0,0,0,0,0
360,489,361,0,654,506,0,185,79,0,134,0,0,0,0,0
380,504,370,0,700,551,0,236,84,0,129,0,0,0,0,0
400,537,386,0,715,529,0,220,85,0,144,0,0,0,0,0
430,552,375,0,727,608,0,172,80,0,129,0,0,0,0,0
429,511,294,0,750,647,0,83,80,0,64,0,0,0,0,0
394,515,347,0,702,556,0,206,74,0,133,0,0,0,0,0
456,567,372,0,750,647,0,187,95,0,125,0,0,0,0,0
430,541,372,0,746,612,0,192,90,0,134,0,0,0,0,0
456,564,376,0,750,622,0,169,111,0,146,0,0,0,0,0
494,585,384,0,774,663,0,174,126,0,133,0,0,0,0,0
484,586,393,0,763,654,0,202,114,0,158,0,0,0,0,0
469,594,443,0,674,540,0,261,99,0,191,6,0,0,0,0
430,573,409,0,662,517,0,173,92,0,157,0,0,0,0,0
421,575,389,0,710,555,0,152,78,0,120,0,0,0,0,0
444,591,391,0,723,582,0,170,91,0,153,0,0,0,0,0
406,550,379,0,702,557,0,173,59,0,137,0,0,0,0,0
427,552,337,0,733,629,0,122,68,0,117,0,0,0,0,0
456,573,349,0,741,653,0,125,77,0,137,0,0,0,0,0
453,547,303,0,768,678,0,95,52,0,77,0,0,0,0,0
422,543,349,0,743,611,0,139,80,0,117,0,0,0,0,0
464,562,324,0,768,662,0,96,107,0,110,0,0,0,0,0
464,566,362,0,778,662,0,164,87,0,84,0,0,0,0,0
449,562,370,0,752,645,0,177,65,0,117,0,0,0,0,0
450,566,371,0,742,645,0,134,73,0,122,0,0,0,0,0
437,565,376,0,703,599,0,135,86,0,129,0,0,0,0,0
460,572,334,0,748,658,0,50,89,0,119,0,0,0,0,0
459,578,361,0,753,651,0,128,77,0,133,0,0,0,0,0
404,544,354,0,729,600,0,130,37,0,100,0,0,0,0,0
440,557,327,0,757,648,0,88,85,0,101,0,0,0,0,0
441,560,347,0,740,629,0,129,87,0,134,0,0,0,0,0
461,573,355,0,761,659,0,130,105,0,138,0,0,0,0,0
402,555,420,0,698,481,0,215,120,0,156,0,0,0,0,0
459,589,454,0,689,514,0,166,143,1,187,0,0,0,0,0
495,598,402,0,767,639,0,111,134,0,112,0,0,0,0,0
484,588,401,0,754,640,0,145,124,0,148,0,0,0,0,0
481,595,416,0,722,618,0,158,112,0,165,4,0,0,0,0
461,582,393,0,695,593,0,77,121,0,161,4,0,0,0,0
466,579,357,0,737,635,0,44,97,0,136,0,0,0,0,0
459,573,355,0,741,634,0,97,84,0,119,0,0,0,0,0
362,548,426,0,637,432,0,208,47,0,138,0,0,0,0,0
432,576,401,0,704,556,0,132,109,0,136,0,0,0,0,0
470,594,383,0,742,642,0,68,108,0,139,0,0,0,0,0
494,584,319,0,776,694,0,33,93,0,74,0,0,0,0,0
450,583,387,0,745,613,0,130,106,0,113,0,0,0,0,0
480,607,427,0,737,604,0,131,127,0,164,0,0,0,0,0
512,624,411,0,766,646,0,87,140,0,147,0,0,0,0,0
494,604,387,0,773,664,0,112,123,0,137,0,0,0,0,0
485,611,425,0,727,608,0,152,119,0,172,6,0,0,0,0
449,599,419,0,683,560,0,111,77,0,136,0,0,0,0,0
464,594,372,0,723,623,0,39,97,0,109,0,0,0,0,0
485,583,296,0,761,680,0,9,112,0,74,0,0,0,0,0
447,572,344,0,726,629,0,79,60,0,122,0,0,0,0,0
473,573,317,0,755,666,0,45,99,0,87,0,0,0,0,0
486,569,277,0,767,690,0,21,113,0,70,0,0,0,0,0
