Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
550,309,23,0,520,593,474,310,63,0,0,0,98,244,9,0
589,380,54,0,596,657,523,328,95,0,0,0,84,247,0,0
622,435,117,0,612,672,555,365,158,0,12,0,230,338,120,0
618,417,88,0,595,662,533,338,153,0,3,0,242,371,95,0
619,405,72,0,634,688,561,361,158,0,0,0,95,303,0,0
610,427,134,0,615,652,578,393,171,0,0,0,236,360,89,0
625,438,189,0,613,656,591,399,169,0,8,0,303,390,158,0
600,388,183,0,582,636,572,389,147,0,3,0,248,370,106,0
592,229,17,0,624,670,578,331,182,0,0,0,56,301,0,0
611,363,160,0,600,638,607,417,155,0,0,0,270,374,129,0
568,271,179,0,408,486,522,411,152,0,15,0,386,397,332,0
605,360,143,0,564,623,564,387,202,0,0,0,233,321,107,0
601,336,103,0,579,631,570,381,187,0,0,0,185,299,30,0
555,325,192,0,489,517,578,448,136,0,12,0,339,366,269,0
568,360,196,0,512,546,558,405,131,0,7,0,381,409,316,0
586,364,199,0,571,595,589,438,169,0,1,0,312,410,198,0
559,261,90,0,572,597,564,389,116,0,0,0,166,378,26,0
583,246,35,0,602,628,565,340,114,0,0,0,120,348,0,0
605,402,104,0,569,607,571,414,67,0,3,0,329,450,214,0
587,401,185,0,530,553,577,457,78,0,30,0,390,477,321,0
626,439,133,0,607,651,578,410,86,0,6,0,290,442,166,0
612,414,116,0,595,636,573,417,79,0,1,0,290,438,162,0
599,423,163,0,575,598,586,455,73,0,21,0,360,464,258,0
552,393,148,0,387,498,469,396,43,0,28,0,478,510,416,0
622,465,161,0,600,650,581,460,121,0,20,0,377,490,236,0
612,364,54,0,575,653,556,412,113,0,2,0,254,478,38,0
587,278,14,0,561,638,525,383,70,0,0,0,164,445,0,0
621,385,55,0,582,654,546,391,66,0,9,0,248,465,53,0
571,366,93,0,520,572,563,449,47,0,30,0,337,475,192,0
570,418,190,0,565,585,594,492,62,0,41,0,386,488,304,0
584,408,128,0,563,606,571,445,38,0,32,0,345,475,222,0
584,398,119,0,587,619,586,458,55,0,29,0,290,467,129,0
538,338,137,0,441,485,554,469,42,0,46,0,401,497,318,0
570,381,157,0,546,586,574,460,60,0,37,0,382,499,249,0
565,342,134,0,543,604,564,429,69,0,20,0,307,481,147,0
524,252,94,0,469,556,507,382,62,0,9,0,239,455,104,0
597,340,109,0,548,627,540,378,140,0,36,0,295,492,162,0
