Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
422,208,88,0,431,482,401,298,134,0,32,0,9,102,0,0
448,229,58,0,451,524,402,265,144,0,30,0,0,102,0,0
457,216,20,0,454,545,380,194,128,0,24,0,0,98,0,0
380,73,0,0,206,383,226,124,51,0,33,0,23,116,4,0
441,202,38,0,401,500,336,188,132,0,35,0,16,130,0,0
536,303,86,0,570,618,472,306,209,0,40,0,0,142,0,0
561,305,45,0,554,635,424,179,240,0,44,0,23,211,0,0
556,245,6,0,585,652,455,201,232,0,18,0,0,151,0,0
564,256,6,0,628,674,522,287,238,0,14,0,0,112,0,0
594,297,0,0,626,693,499,213,255,0,29,0,0,184,0,0
611,398,171,0,572,641,504,345,276,0,79,0,228,359,77,0
617,380,96,0,585,655,501,297,259,0,49,0,175,357,18,0
589,293,20,0,569,643,473,239,199,0,16,0,57,284,0,0
579,225,0,0,564,640,470,221,175,0,13,0,8,249,0,0
522,236,25,0,429,516,441,270,134,0,25,0,91,284,0,0
542,300,69,0,539,569,509,350,175,0,32,0,88,315,0,0
588,361,96,0,597,626,553,360,186,0,36,0,167,338,16,0
590,345,51,0,575,621,524,316,189,0,29,0,158,347,0,0
592,317,17,0,597,636,541,321,183,0,23,0,76,321,0,0
576,334,46,0,583,613,548,364,160,0,27,0,83,328,0,0
574,325,26,0,548,599,504,310,158,0,33,0,156,340,0,0
591,319,9,0,555,623,487,290,172,0,24,0,174,351,0,0
563,303,17,0,539,590,501,323,137,0,21,0,146,330,0,0
557,308,21,0,544,585,511,343,135,0,25,0,167,337,0,0
552,275,9,0,494,534,496,310,125,0,24,0,196,356,6,0
373,59,12,0,98,140,365,338,54,0,32,0,281,349,137,0
490,276,96,0,495,464,533,452,101,0,16,0,242,346,64,0
504,241,22,0,502,506,517,401,132,0,2,0,158,304,0,0
518,257,13,0,530,534,528,401,149,0,2,0,124,285,0,0
513,254,17,0,532,532,534,411,147,0,2,0,102,273,0,0
515,274,29,0,522,524,532,419,152,0,7,0,160,301,0,0
570,316,13,0,562,593,527,394,183,0,9,0,151,311,0,0
569,274,0,0,561,604,512,352,177,0,3,0,90,308,0,0
555,280,1,0,549,578,515,368,160,0,5,0,127,309,0,0
563,238,0,0,566,602,516,345,168,0,0,0,53,279,0,0
527,256,0,0,519,539,506,374,138,0,9,0,139,308,0,0
509,332,103,0,565,525,573,458,150,0,27,0,227,355,59,0
554,341,84,0,579,568,569,440,174,0,28,0,235,377,64,0
568,334,46,0,600,600,565,415,181,0,21,0,166,354,4,0
572,331,48,0,622,618,586,434,182,0,19,0,126,329,0,0
531,349,104,0,576,545,585,468,145,0,39,0,197,360,66,0
506,304,31,0,559,589,548,420,107,0,28,0,131,350,16,0
476,226,16,0,479,554,493,334,58,0,21,0,99,354,19,0
450,199,16,0,472,516,499,356,48,0,18,0,78,321,19,0
437,199,18,0,452,503,484,351,50,0,21,0,71,327,19,0
471,236,34,0,472,536,486,338,52,0,25,0,100,329,32,0
393,151,71,0,325,374,501,428,67,0,46,0,158,321,168,0
518,348,166,0,550,574,568,446,121,0,57,0,198,368,185,0
513,319,117,0,524,558,550,419,105,0,55,0,192,380,164,0
516,290,88,0,541,572,558,424,121,0,57,0,143,362,113,0
506,331,127,0,535,548,572,463,93,0,67,0,208,376,184,0
508,259,40,0,506,569,534,382,77,0,56,0,115,366,34,0
502,228,28,0,476,545,523,350,74,0,67,0,140,374,43,0
458,183,27,0,469,521,529,356,49,0,60,0,73,309,0,0
478,196,23,0,495,556,538,364,56,0,55,0,45,307,0,0
489,240,33,0,501,561,540,374,75,0,68,0,86,345,0,0
448,218,84,0,492,492,575,443,56,0,86,0,123,354,52,0
510,273,59,0,589,613,578,398,98,0,45,0,13,287,0,0
307,0,0,0,2,149,285,188,7,0,70,0,71,272,0,0
339,58,0,0,0,191,310,278,120,0,101,0,152,279,69,0
445,225,83,0,329,411,470,374,186,0,102,0,252,352,171,0
484,262,79,0,455,512,502,389,207,0,94,0,224,364,142,0
522,284,47,0,513,567,519,378,230,0,94,0,211,366,68,0
515,253,31,0,512,562,518,353,196,0,70,0,176,335,35,0
536,270,46,0,523,575,530,368,216,0,89,0,217,367,93,0
516,295,90,0,532,552,555,416,192,0,94,0,230,368,126,0
530,307,74,0,591,592,599,450,203,0,66,0,173,327,20,0
509,235,21,0,555,570,562,388,136,0,40,0,97,280,0,0
479,207,35,0,501,519,557,402,121,0,44,0,164,310,45,0
497,217,29,0,548,554,570,409,136,0,35,0,115,289,0,0
454,246,125,0,488,452,589,457,93,0,54,0,263,350,178,0
508,273,91,0,552,560,583,429,124,0,42,0,201,348,111,0
518,227,20,0,540,576,570,392,178,0,31,0,136,335,0,0
510,179,15,0,551,585,568,378,137,0,24,0,57,303,0,0
504,161,11,0,552,587,565,373,122,0,20,0,68,314,0,0
539,246,26,0,569,611,571,387,165,0,38,0,134,347,0,0
494,223,80,0,539,554,595,449,124,0,41,0,174,363,63,0
561,338,104,0,643,649,653,480,179,0,49,0,137,355,0,0
545,295,110,0,625,628,644,470,161,0,42,0,123,349,0,0
540,280,96,0,619,628,640,461,153,0,38,0,122,355,0,0
532,280,115,0,617,620,647,476,155,0,43,0,142,360,23,0
521,291,135,0,549,569,624,472,141,0,74,0,241,394,131,0
547,309,86,0,624,638,643,486,168,0,45,0,150,374,2,0
522,188,17,0,638,650,625,423,124,0,13,0,7,296,0,0
493,160,13,0,600,619,601,393,91,0,14,0,4,297,0,0
525,183,7,0,640,660,618,398,144,0,14,0,0,300,0,0
528,250,63,0,621,620,640,453,145,0,26,0,123,339,0,0
531,344,167,0,647,614,688,530,129,0,54,0,228,398,42,0
