Pin 0,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Pin 7,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Pin 15
0,0,0,0,0,0,0,0,0,0,401,513,0,0,0,0
0,0,0,0,0,0,0,0,0,0,404,513,0,0,0,0
0,0,0,0,0,0,0,0,0,0,402,513,0,0,0,0
0,0,0,0,0,0,0,0,0,0,404,513,0,0,0,0
0,0,0,0,0,0,0,0,0,0,413,505,0,0,0,0
0,0,0,114,0,0,0,0,0,0,470,562,0,0,0,0
0,0,0,212,0,0,0,0,0,0,517,638,0,0,0,0
0,0,0,289,0,0,0,0,0,0,490,519,0,0,0,0
0,0,9,385,0,0,0,0,0,0,500,528,0,0,0,0
0,0,1,378,0,0,0,0,0,0,427,494,0,0,0,0
0,0,0,196,0,0,0,0,0,0,348,369,0,0,0,0
0,0,0,24,0,0,0,0,0,0,395,365,0,0,0,0
0,0,12,52,0,0,0,0,0,0,482,480,0,0,0,0
0,0,0,41,0,0,0,0,0,0,563,414,0,0,0,0
0,0,0,45,0,0,0,0,0,0,583,412,0,0,0,0
0,0,0,40,0,0,0,0,0,0,564,403,0,0,0,0
0,0,0,43,0,0,0,0,0,3,579,409,0,0,0,0
0,0,0,0,0,0,0,0,0,17,588,538,0,0,0,0
0,0,0,56,0,0,0,0,0,0,589,525,0,0,0,0
0,0,0,164,0,0,0,0,0,0,572,424,0,0,0,0
0,0,31,266,0,0,0,0,0,0,528,416,0,0,0,0
0,0,58,273,0,0,0,0,0,0,502,339,0,0,0,0
0,0,10,121,0,0,0,0,0,0,472,235,0,0,0,0
0,0,0,0,0,0,0,0,0,0,448,232,0,0,0,0
0,0,0,0,0,0,0,0,0,0,431,299,0,0,0,0
0,0,0,0,0,0,0,0,0,0,378,253,0,0,0,0
0,0,0,2,0,0,0,0,0,0,306,211,0,0,0,0
0,0,0,21,0,0,0,0,0,0,316,213,0,0,0,0
0,0,0,28,0,0,0,0,0,0,331,228,0,0,0,0
0,0,0,71,0,0,0,0,0,0,428,220,0,0,0,0
0,0,0,45,0,0,0,0,0,0,438,212,0,0,0,0
0,0,0,232,0,0,0,0,0,0,433,227,0,0,0,0
0,0,27,307,0,0,0,0,0,0,458,220,0,0,0,0
0,0,34,324,0,0,0,0,0,0,480,195,0,0,0,0
0,0,0,212,0,0,0,0,0,0,469,97,0,0,0,0
0,0,13,0,0,0,0,0,0,0,501,7,0,0,0,0
0,0,0,12,0,0,0,0,0,0,508,367,0,0,0,0
0,0,0,46,0,0,0,0,0,0,568,406,0,0,0,0
0,0,0,50,0,0,0,0,0,0,492,345,0,0,0,0
0,0,0,9,0,0,0,0,0,289,479,231,0,0,0,0
0,0,0,0,0,0,0,0,0,356,474,268,0,0,0,0
0,0,0,0,0,0,0,0,0,389,494,300,0,0,0,0
0,0,0,58,0,0,0,0,0,400,541,289,0,0,0,0
0,0,0,136,0,0,0,0,0,408,576,289,0,0,0,0
0,0,0,254,0,0,0,0,0,342,569,251,0,0,0,0
0,0,0,252,0,0,0,0,0,252,475,187,0,0,0,0
0,0,0,257,0,0,0,0,0,164,483,190,0,0,0,0
0,0,0,0,0,0,0,0,0,152,401,165,0,0,0,0
0,0,0,0,0,22,0,0,0,161,380,304,0,0,0,0
0,0,0,0,0,98,0,0,0,190,467,424,0,0,0,0
0,0,0,0,0,15,0,0,0,214,471,427,0,0,0,0
0,0,0,0,0,38,0,0,0,213,451,401,0,0,0,0
0,0,0,0,0,0,0,0,0,217,446,407,0,0,0,0
0,0,0,0,0,0,0,0,0,218,470,430,0,0,0,0
0,0,0,0,0,0,0,0,0,242,459,450,0,0,0,0
0,0,0,0,0,0,0,0,0,170,457,327,0,0,0,0
0,0,0,0,0,0,0,0,0,124,420,214,0,0,0,0
0,0,9,49,0,0,0,0,0,17,346,87,0,0,0,0
0,0,69,108,0,0,0,0,0,0,265,47,0,0,0,0
0,0,12,52,0,0,0,0,0,0,201,96,0,0,0,0
0,0,0,0,0,17,0,0,0,0,164,79,0,0,0,0
0,0,0,0,14,177,0,0,0,0,289,289,0,0,0,0
0,0,0,0,34,0,0,0,0,400,345,345,0,0,0,0
0,0,0,0,28,0,0,0,0,452,368,373,0,0,0,0
